candidate_table,candidate_column,similarity_score
Wrestler_right,title,0.6206504702568054
ChristianBishop_right,title,0.562786340713501
MemberOfParliament_right,title,0.5615490078926086
GivenName_right,title,0.5613424777984619
GivenName_left,title,0.5594803690910339
ChristianBishop_left,title,0.5591581463813782
MemberOfParliament_left,title,0.5588709115982056
Race_right,title,0.552130937576294
Reptile_left,title,0.5471996068954468
Noble_left,title,0.54548180103302
Reptile_right,title,0.543848991394043
Monarch_left,title,0.5426816344261169
BasketballTeam_right,title,0.5410908460617065
BasketballTeam_left,title,0.5407925844192505
EthnicGroup_left,title,0.5393874645233154
RailwayLine_left,title,0.5388056039810181
Race_left,title,0.5382041335105896
Device_right,title,0.5378063917160034
EthnicGroup_right,title,0.5370053648948669
Venue_left,title,0.5359857082366943
Song_left,title,0.5354809165000916
Noble_right,title,0.535296618938446
Monarch_right,title,0.5350666046142578
Artwork_left,title,0.5350366830825806
SportsLeague_left,title,0.5342870950698853
Magazine_right,title,0.5329321622848511
Tournament_right,title,0.5320672392845154
Artwork_right,title,0.5309447646141052
Tournament_left,title,0.5307735204696655
Stadium_left,title,0.5301131010055542
TelevisionStation_left,title,0.5299516916275024
Country_right,title,0.5295522212982178
Award_left,title,0.5295227766036987
Amphibian_left,title,0.5289813280105591
SportFacility_left,title,0.528811514377594
Stadium_right,title,0.5281765460968018
SportFacility_right,title,0.5269197821617126
TelevisionStation_right,title,0.5267048478126526
Amphibian_right,title,0.5265675783157349
Country_left,title,0.5264742374420166
Enzyme_right,title,0.5260375142097473
ShoppingMall_right,title,0.5252376794815063
Museum_left,title,0.524882972240448
Magazine_left,title,0.5245487689971924
RugbyLeague_left,title,0.5244165062904358
Venue_right,title,0.5242952108383179
Device_left,title,0.5242257714271545
Award_right,title,0.5241861343383789
RailwayLine_right,title,0.5241454839706421
Hospital_left,title,0.5234423279762268
