candidate_table,candidate_column,similarity_score
Museum_right,title,0.6168968081474304
RailwayLine_right,title,0.5363365411758423
RailwayLine_left,title,0.5277227163314819
ShoppingMall_left,title,0.5268166065216064
ShoppingMall_right,title,0.526532769203186
Noble_right,id,0.5178345441818237
ShoppingMall_left,id,0.5176396369934082
Award_right,id,0.5167273283004761
Venue_right,id,0.5167273283004761
Case_right,id,0.5167243480682373
UnitOfWork_right,id,0.5167243480682373
Legislature_right,id,0.5165252685546875
SoccerLeague_right,id,0.5164441466331482
Monarch_right,id,0.5164440870285034
NCAATeamSeason_right,id,0.5163484215736389
MotorsportSeason_right,id,0.515997052192688
RugbyLeague_left,id,0.5159803628921509
ShoppingMall_right,id,0.5159397721290588
Drug_right,id,0.515892505645752
TennisTournament_left,id,0.5158911943435669
Artwork_right,id,0.5155707001686096
EthnicGroup_right,title,0.5155496597290039
ArtificialSatellite_right,id,0.5155453681945801
ClericalAdministrativeRegion_right,id,0.5154755711555481
Museum_right,id,0.5154672861099243
RailwayLine_right,id,0.5149285793304443
Hospital_right,id,0.5149061679840088
Country_right,id,0.5147213339805603
SoccerTournament_right,id,0.5147213339805603
Magazine_right,title,0.5146927833557129
FootballLeagueSeason_right,id,0.514676570892334
Magazine_right,id,0.5146385431289673
Race_right,id,0.5144439935684204
GivenName_right,id,0.5144004821777344
Song_right,id,0.5141611099243164
BasketballTeam_right,id,0.5141018033027649
Stadium_right,title,0.5134637355804443
FootballMatch_right,id,0.5132548809051514
Venue_left,title,0.513200044631958
SoccerClubSeason_right,id,0.5131536722183228
NaturalEvent_right,id,0.5131536722183228
Wrestler_right,title,0.5131478309631348
Tournament_right,id,0.5131098031997681
TennisTournament_right,id,0.512881338596344
Enzyme_right,id,0.5128551721572876
Wrestler_right,id,0.5127633810043335
RugbyLeague_right,id,0.5125275254249573
Hospital_right,title,0.5124157667160034
SoccerClubSeason_left,id,0.5123209953308105
HistoricBuilding_right,id,0.5122538805007935
