candidate_table,candidate_column,similarity_score
SoccerLeague_right,title,0.6313370168209076
RugbyLeague_left,title,0.6286798715591431
SoccerLeague_left,title,0.6203045547008514
SportsLeague_right,title,0.6198054552078247
RugbyLeague_right,title,0.5958765745162964
FootballLeagueSeason_right,title,0.5350807458162308
Tournament_right,title,0.5330401360988617
SoccerTournament_left,title,0.5265165865421295
Tournament_left,title,0.5227874517440796
FootballLeagueSeason_left,title,0.5191066861152649
SoccerTournament_right,title,0.5179656893014908
BasketballTeam_right,title,0.5137649178504944
Race_right,title,0.5081822425127029
FootballMatch_left,title,0.5079724043607712
TennisTournament_left,title,0.497350811958313
TelevisionStation_right,title,0.49672599136829376
BasketballTeam_left,title,0.4938296526670456
Stadium_right,title,0.4933833032846451
PoliticalParty_right,title,0.4924425482749939
MotorsportSeason_left,title,0.49224884808063507
TelevisionStation_left,title,0.49091920256614685
SoccerClubSeason_left,title,0.4906511455774307
SportFacility_right,title,0.4898235499858856
Race_left,title,0.4882126450538635
SoccerClubSeason_right,title,0.48679250478744507
Award_right,title,0.4867720752954483
Award_left,title,0.4860313981771469
Country_left,title,0.485933780670166
RailwayLine_right,title,0.4846661239862442
FootballMatch_right,title,0.48356302082538605
Venue_right,title,0.4833437502384186
RailwayLine_left,title,0.4829870015382767
PoliticalParty_left,title,0.48256608843803406
Country_right,title,0.4823002964258194
NationalFootballLeagueSeason_left,title,0.48179127275943756
GovernmentAgency_right,title,0.4811117351055145
MotorsportSeason_right,title,0.48061005771160126
Stadium_left,title,0.47935615479946136
TennisTournament_right,title,0.4792715758085251
Magazine_right,title,0.47871384024620056
EthnicGroup_right,title,0.4783334583044052
Magazine_left,title,0.4776791036128998
SportFacility_left,title,0.47681663930416107
GovernmentAgency_left,title,0.47435127198696136
ArtificialSatellite_left,title,0.4741029590368271
Venue_left,title,0.47407710552215576
Legislature_right,title,0.4734930247068405
ShoppingMall_right,title,0.4717368483543396
Legislature_left,title,0.4699929505586624
Wrestler_right,title,0.46904119849205017
