candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
Reptile_left,title,1.0,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis",shield-tailed agama↔shield-tailed agama(1.00) | transkei dwarf chameleon↔transkei dwarf chameleon(1.00) | side-striped chameleon↔side-striped chameleon(1.00) | giant horned lizard↔giant horned lizard(1.00) | sicilian wall lizard↔sicilian wall lizard(1.00) | speckled padloper tortoise↔speckled padloper tortoise(1.00) | emperor flat lizard↔emperor flat lizard(1.00) | ratas island lizard↔ratas island lizard(1.00) | switak's banded gecko↔switak's banded gecko(1.00) | underwood's mussurana↔underwood's mussurana(1.00),200
Reptile_right,title,0.9472590088844299,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Reticulated python, Agama (lizard), Fox Snake, California Kingsnake, Pantherophis obsoletus",shield-tailed agama↔shield-tailed agama(1.00) | transkei dwarf chameleon↔transkei dwarf chameleon(1.00) | side-striped chameleon↔side-striped chameleon(1.00) | giant horned lizard↔giant horned lizard(1.00) | sicilian wall lizard↔sicilian wall lizard(1.00) | switak's banded gecko↔switak's banded gecko(1.00) | ratas island lizard↔ratas island lizard(1.00) | emperor flat lizard↔emperor flat lizard(1.00) | collared delma↔collared delma(1.00) | dalmatian wall lizard↔dalmatian wall lizard(1.00),200
Amphibian_right,title,0.6381980776786804,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Palmate Newt, Smooth Newt, Tiger Salamander, Barton Springs Salamander, Ornate chorus frog",graciliscincus shonae↔grandisonia brevis(0.83) | sceloporus angustus↔scolecomorphus uluguruensis(0.83) | leptotyphlops affinis↔leptodactylus marmoratus(0.83) | epicrates cenchria maurus↔epicrionops lativittatus(0.82) | uroplatus fimbriatus↔uraeotyphlus oommeni(0.81) | short-tailed horned lizard↔long-nosed horned frog(0.81) | pigmy short-horned lizard↔pig frog(0.80) | ctenophorus maculosus↔rhacophorus pardalis(0.80) | blue-spotted wood lizard↔blue-spotted salamander(0.80) | lampropeltis pyromelana↔litoria pygmaea(0.80),200
Amphibian_left,title,0.6232671737670898,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Cane toad, Toad, African clawed frog, Xenopus, Palmate newt",clasmodosaurus↔clamorosaurus(0.91) | graciliscincus shonae↔gracixalus quyeti(0.89) | amphibolurinae↔amphiuma tridactylum(0.84) | amphiesma↔amphibamus(0.82) | simoedosaurus↔melosaurus(0.82) | leptotyphlops affinis↔leptophryne(0.82) | panamint alligator lizard↔panchetosaurus(0.81) | trachemys dorbignyi braziliensis↔brasilotyphlus braziliensis(0.81) | short-tailed horned lizard↔long-nosed horned frog(0.81) | sphaerodactylus↔sphaerotheca swani(0.81),200
GivenName_right,title,0.5395218729972839,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",coral snake↔coralie(0.76) | lycodon↔lyfing(0.74) | japalura↔junichi(0.73) | brookesia lolontany↔brooke (name)(0.72) | leptodeira↔ljubica(0.70) | oligodon↔oladapo(0.70) | boulengerina↔bojan(0.69) | julia's ground snake↔julia(0.69) | liodon↔ludovica(0.68) | malpolon↔keon(0.67),154
Monarch_left,title,0.5115871429443359,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos",oligodon↔olybrius(0.82) | acontias↔achaemenes(0.82) | chamaeleo↔chastana(0.80) | agama mwanzae↔mwanawina ii(0.79) | ameiva↔amoghabhuti(0.78) | chelosania↔chedorlaomer(0.77) | japalura↔jochi(0.77) | graciliscincus shonae↔galla placidia(0.76) | bachia↔burebista(0.76) | malpolon↔malonaqen(0.76),200
GivenName_left,title,0.5086337327957153,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Adrian, Alexander, Anastasius, Alexius, Alexandra",tarentola↔tarmo(0.84) | coral snake↔coral (name)(0.83) | morenia↔morena (given name)(0.80) | hierophis↔hieronymus(0.78) | teius↔tewodros(0.77) | emydura↔emre(0.76) | ameiva↔isidora(0.72) | jackson's chameleon↔jackson (name)(0.72) | darevskia↔vukan(0.72) | filfola lizard↔filipe(0.71),200
BasketballTeam_right,title,0.5058609247207642,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",acontias↔asseco gdynia(0.72) | tarentola↔tyco rapla(0.71) | saint croix racer↔omaha racers(0.69) | korat supple skink↔kk krka(0.69) | pedra branca skink↔rakvere tarvas(0.68) | sibon sanniola↔satria muda pertamina jakarta(0.68) | sombrero ameiva↔pallacanestro don bosco livorno(0.67) | darevskia↔kk vojvodina srbijagas(0.67) | pseustes poecilonotus↔ao pagrati bc(0.67) | ameiva↔medi bayreuth(0.66),166
Drug_right,title,0.5039178133010864,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Bacillus Calmette-GuÃ©rin, N,N-Dimethyltryptamine, Hyoscine hydrobromide, Valproate, Interferon beta 1a",acrantophis↔afegostat(0.74) | acontias↔apinaca(0.70) | elaphe↔elafibranor(0.68) | ameiva↔ledipasvir(0.68) | lycodon↔ly-310762(0.67) | leptodeira↔deleobuvir(0.66) | lycophidion↔ly-293284(0.66) | malpolon↔metandienone(0.66) | tarentola↔abaloparatide(0.65) | chamaeleo↔clazakizumab(0.65),157
Drug_left,title,0.5038987994194031,"Python reticulatus, Agama (genus), Fox snake, California kingsnake, Pantherophis","Aspirin, Ampicillin, Amphetamine, Amoxicillin, BCG vaccine",trioceros↔trional(0.78) | malpolon↔malotilate(0.77) | acontias↔acamprosate(0.76) | ameiva↔ambrisentan(0.76) | phelsuma↔phenibut(0.75) | tropidoclonion↔tropicamide(0.74) | plestiodon↔plerixafor(0.74) | japalura↔pamabrom(0.74) | homopus↔homopipramol(0.73) | oligodon↔ozagrel(0.73),200
