candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
Country_left,title,0.7832219004631042,"Algeria, Andorra, Aruba, Angola, Albania","Algeria, Andorra, Aruba, Angola, Albania",territory of papua↔territory of papua(1.00) | gay and lesbian kingdom of the coral sea islands↔gay and lesbian kingdom of the coral sea islands(1.00) | niue↔niue(1.00) | qi (state)↔qi (state)(1.00) | republic of negros↔republic of negros(1.00) | free territory of trieste↔free territory of trieste(1.00) | spanish occupation of the dominican republic↔spanish occupation of the dominican republic(1.00) | upingtonia↔upingtonia(1.00) | merkit people↔merkit people(1.00) | neo-assyrian empire↔neo-assyrian empire(1.00),200
Country_right,title,0.7805756330490112,"Algeria, Andorra, Aruba, Angola, Albania","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria",french protectorate of cambodia↔french protectorate of cambodia(1.00) | qing dynasty↔qing dynasty(1.00) | xin dynasty↔xin dynasty(1.00) | qin dynasty↔qin dynasty(1.00) | kurt dynasty↔kurt dynasty(1.00) | chera dynasty↔chera dynasty(1.00) | malacca sultanate↔malacca sultanate(1.00) | liu song dynasty↔liu song dynasty(1.00) | liao dynasty↔liao dynasty(1.00) | spanish protectorate in morocco↔spanish protectorate in morocco(1.00),200
Legislature_right,title,0.6691627502441406,"Algeria, Andorra, Aruba, Angola, Albania","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting",russian soviet federative socialist republic↔soviet of the republic(0.91) | people's republic of mozambique↔assembly of the republic of mozambique(0.88) | congress poland↔national assembly of the republic of poland(0.87) | crimean regional government↔state council of crimea(0.86) | republic of bosnia and herzegovina↔house of peoples of bosnia and herzegovina(0.84) | socialist republic of macedonia↔assembly of the republic of macedonia(0.84) | people's republic of benin↔national assembly of benin(0.84) | provisional government of national union and national salvation of cambodia↔national assembly of cambodia(0.84) | azerbaijan democratic republic↔national assembly of azerbaijan(0.83) | electorate of saxony↔landtag of the free state of saxony(0.82),200
Monarch_right,title,0.6307256817817688,"Algeria, Andorra, Aruba, Angola, Albania","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great","sarab khanate↔najmuddin ali khan(0.82) | vladimir-suzdal↔yasovarman(0.81) | vishnukundina↔pandara vanniyan(0.80) | golden horde↔baraq (golden horde)(0.80) | medri bahri↔amr saffari(0.79) | khoshut khanate↔zhanibek khan(0.79) | khazars↔khosrow i(0.78) | state of damascus↔as-salih ismail, emir of damascus(0.78) | mahajanapada↔uthram thirunal marthanda varma(0.78) | rashidun caliphate↔yusuf ii, almohad caliph(0.77)",200
PoliticalParty_right,title,0.5996527075767517,"Algeria, Andorra, Aruba, Angola, Albania","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)",latvian soviet socialist republic↔latvian russian union(0.92) | czechoslovak socialist republic↔national democracy (czechoslovakia)(0.90) | new zealand↔new zealand republic(0.87) | mongolian people's republic↔mongolian people's revolutionary party (2010-)(0.86) | peru↔all for peru(0.85) | greece↔action (greece)(0.84) | south sudan↔united democratic front (south sudan)(0.83) | azerbaijan democratic republic↔social democratic party of azerbaijan(0.83) | socialist republic of romania↔centre right alliance (romania)(0.83) | ukraine↔for united ukraine!(0.83),200
GivenName_right,title,0.5902027487754822,"Algeria, Andorra, Aruba, Angola, Albania","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",banu ilyas↔banu(0.82) | kalingga↔kalina (name)(0.81) | hamaland↔hamad(0.79) | kahlur↔kaj(0.78) | kerait↔keon(0.77) | mercia↔mervin(0.77) | medri bahri↔medad(0.75) | zhedna↔zvonimir(0.75) | maitraka↔alessia(0.74) | afrighids↔asad (name)(0.74),154
Noble_right,title,0.586368203163147,"Algeria, Andorra, Aruba, Angola, Albania","Humbert I, Count of Savoy, Humbert II, Count of Savoy, Humbert III, Count of Savoy, Thomas, Count of Savoy, William Marshal, 1st Earl of Pembroke (2nd Creation)","margraviate of baden↔christoph i, margrave of baden-baden(0.86) | liu song dynasty↔liu zhen (han dynasty)(0.84) | sarab khanate↔anwaruddin khan(0.83) | duchy of saxe-wittenberg↔wenceslaus i, duke of saxe-wittenberg(0.83) | hanau-lichtenberg↔katharina of hanau-lichtenberg(0.83) | kingdom of castile↔manuel of castile(0.82) | duchy of anhalt↔casimire of anhalt-dessau(0.82) | kingdom of bavaria↔otto i, duke of bavaria(0.81) | saxe-weimar↔bernardina christina sophia of saxe-weimar-eisenach(0.81) | brandenburg-prussia↔frederick of brandenburg-schwedt(0.80)",200
BasketballTeam_right,title,0.5705394744873047,"Algeria, Andorra, Aruba, Angola, Albania","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",karakalpakstan↔kk krka(0.79) | sao bosanska krajina↔kk vojvodina srbijagas(0.77) | medri bahri↔medi bayreuth(0.77) | belarusian central rada↔bc minsk-2006(0.74) | reichskommissariat niederlande↔mhp riesen ludwigsburg(0.74) | indonesia↔satria muda pertamina jakarta(0.72) | state of damascus↔al riyadi amman(0.72) | reichskommissariat ukraine↔polytekhnika-halychyna lviv(0.72) | vladimir-suzdal↔kk slavonski brod(0.71) | palau↔bc palanga(0.71),166
EthnicGroup_right,title,0.5651534199714661,"Algeria, Andorra, Aruba, Angola, Albania","African Americans, Arabs, Aleut, Basques, Ecuadorians",abkhazia↔abkhazians(0.95) | british america↔british americans(0.91) | gibraltar↔gibraltarians(0.89) | oman↔omanis(0.88) | ecuador↔ecuadorians(0.87) | belize↔belizeans(0.86) | saudi arabia↔saudis(0.86) | corsican republic↔corsicans(0.86) | kammanu↔kamilaroi(0.86) | kingdom of montenegro↔croats of montenegro(0.85),200
ClericalAdministrativeRegion_right,title,0.5588921904563904,"Algeria, Andorra, Aruba, Angola, Albania","Latin Patriarchate of Jerusalem, Baptist Union of Australia, Diocese of New Westminster, Roman Catholic Diocese of Sankt Gallen, Diocese of Gibraltar in Europe",prince-bishopric of montenegro↔archbishopric of belgrade and karlovci(0.81) | kingdom of jerusalem↔latin patriarchate of jerusalem(0.77) | bishopric of havelberg↔diocese of the highveld(0.77) | duchy of parma↔ruthenian catholic eparchy of parma(0.77) | italian republic (napoleonic)↔military ordinariate of italy(0.75) | spanish occupation of the dominican republic↔military ordinariate of the dominican republic(0.75) | archbishopric of magdeburg↔roman catholic diocese of roskilde(0.74) | el salvador↔military ordinariate of el salvador(0.74) | people's socialist republic of albania↔albanian catholic apostolic administration of southern albania(0.74) | captaincy general of venezuela↔military ordinariate of ecuador(0.72),190
