candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
RailwayLine_left,title,0.8430293202400208,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line",old pueblo trolley↔old pueblo trolley(1.00) | hamburg-altona link line↔hamburg-altona link line(1.00) | airport transit system↔airport transit system(1.00) | rantarata↔rantarata(1.00) | settle-carlisle line↔settle-carlisle line(1.00) | derwent valley railway (tasmania)↔derwent valley railway (tasmania)(1.00) | cape flats line↔cape flats line(1.00) | rjukan line↔rjukan line(1.00) | circular line (kmrt)↔circular line (kmrt)(1.00) | furness line↔furness line(1.00),200
RailwayLine_right,title,0.8127221465110779,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Central line (London Underground), Line 3 Scarborough, Jungfraubahn, Wengernalpbahn, HankyÅ« KyÅto Main Line",milwaukee district/west line↔milwaukee district / west line(1.00) | sealdah south lines↔sealdah south lines(1.00) | kirnitzschtal tramway↔kirnitzschtal tramway(1.00) | line 6 (naples metro)↔line 6 (naples metro)(1.00) | bangalore high-speed rail link↔bangalore high-speed rail link(1.00) | metropolitan main line (cta)↔metropolitan main line (cta)(1.00) | line 1 (naples metro)↔line 1 (naples metro)(1.00) | douglas branch↔douglas branch(1.00) | g line (rtd)↔g line (rtd)(1.00) | monte generoso railway↔monte generoso railway(1.00),200
ShoppingMall_left,title,0.5809043049812317,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","The Galleria (Houston), Shops at Prudential Center, The Fashion Centre at Pentagon City, Westfield Sydney Central Plaza, Mantri Square","m2 (copenhagen)↔spinderiet (copenhagen)(0.81) | kenwood branch (cta)↔kenwood towne centre(0.78) | city circle↔cityplace(0.76) | 509 harbourfront↔harbourfront centre(0.74) | lakeshore west line↔westshore mall(0.73) | center city corridor (lynx)↔city central(0.73) | bmt franklin avenue line↔westfield franklin park(0.71) | seoul subway line 1↔star city, seoul(0.71) | chicago subdivision↔westfield chicago ridge(0.71) | victoria line↔victoria mall(0.71)",200
ShoppingMall_right,title,0.5804607272148132,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","The Galleria, The Shops at Prudential Center, Fashion Centre at Pentagon City, Sydney Central Plaza, Mahatma Jyotiba Phule Mandai",lakeshore west line↔lakeshore mall(0.79) | tees valley metro↔metrotown(0.78) | st. charles corridor↔the quad st. charles(0.76) | victoria line↔victoria gate(0.73) | guangfo metro↔sm city taguig(0.72) | barton line↔the centre on barton(0.72) | looe valley line↔liffey valley(0.71) | busan metro line 2↔shaktan thampuran private bus stand(0.71) | don mills lrt↔st. louis mills(0.71) | central line↔the centrepoint(0.71),200
GivenName_right,title,0.5404289960861206,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",niesenbahn↔enn(0.73) | hokuriku shinkansen↔harutyun(0.72) | hanawa line↔hana (name)(0.72) | rantarata↔sujata (name)(0.71) | klia ekspres↔kaede(0.71) | ban'etsu west line↔banu(0.69) | grenaabanen↔gatis(0.69) | itsukaichi line↔junichi(0.68) | miki railway miki line↔maki (name)(0.67) | merthyr line↔mervin(0.66),154
Museum_right,title,0.5225679278373718,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Louvre, MusÃ©e du Louvre, Doge's Palace, Science Museum (London), National Motor Museum, Beaulieu","nordfyenske jernbane↔nordlandsmuseet(0.78) | pichi richi railway preservation society↔regional railway museum, chennai(0.77) | main southern railway line, new south wales↔australian railway historical society museum(0.76) | showground central railway line↔old train station and railway museum(0.72) | eyre peninsula railway↔national railway museum, port adelaide(0.72) | mittenwald railway↔trainworks railway museum(0.72) | kirnitzschtal tramway↔tiroler museumsbahnen(0.72) | central swabian railway↔hungarian railway history park(0.72) | deister railway↔railgiants train museum(0.72) | south norfolk railway↔national railway museum shildon(0.71)",200
Galaxy_right,title,0.5196378827095032,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Sagittarius Dwarf Spheroidal Galaxy, RX J1242-11, Canis Major Overdensity, Carina Dwarf Spheroidal Galaxy, NGC 34",grenaabanen↔gr 8(0.67) | 505 dundas↔ddo 169(0.65) | s29 (zvv)↔ddo 190(0.60) | r7 (septa)↔rx j1242-11(0.59) | selby diversion↔segue 2(0.59) | 502 downtowner↔3c 433(0.57) | s35 (zvv)↔ngc 34(0.54) | s41 (zvv)↔ngc 5562(0.53) | s15 (zvv)↔ngc 1265(0.53) | sun link↔ngc 6872(0.53),17
Venue_right,title,0.5182690024375916,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Epstein Theatre, Orchestra Hall (Detroit), Barclaycard Arena, La Monnaie/De Munt, Orchestra Hall (Minneapolis, Minnesota)",hayes line↔hayes lane(0.76) | bmt broadway line↔broadway theatre (53rd street)(0.72) | hirtshalsbanen↔kehrwegstadion(0.72) | northport branch↔northtown center(0.72) | nordvestfyenske jernbane↔idrottens hus (helsingborg)(0.71) | chemin de fer de la mure↔la monnaie/de munt(0.71) | niesenbahn↔nya parken(0.69) | kirnitzschtal tramway↔tivolivredenburg(0.69) | svendborgbanen↔boligmappa arena larvik(0.68) | melbourne line↔sydney lyric(0.67),200
Race_right,title,0.5135539770126343,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes",belmont tramway↔tramway stakes(0.77) | metropolitan line↔the metropolitan (atc)(0.74) | toei shinjuku line↔teio sho(0.69) | tseung kwan o line↔dato' tan chin nam stakes(0.68) | grenaabanen↔emakumeen bira(0.67) | hirtshalsbanen↔frankfurter stutenpreis(0.67) | berlin outer ring↔velothon berlin(0.66) | kwun tong line↔dato tan chin nam stakes(0.65) | eyreton branch↔munster oaks(0.64) | nordvestfyenske jernbane↔tour des fjords(0.64),175
BasketballTeam_right,title,0.5132784247398376,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",ferrocarril rosario y puerto belgrano↔pallacanestro don bosco livorno(0.72) | niesenbahn↔bnei hasharon(0.71) | hirtshalsbanen↔mhp riesen ludwigsburg(0.71) | funicular dos guindais↔asseco gdynia(0.69) | klia ekspres↔kk krka(0.69) | leeds new line↔leeds force(0.69) | muroran main line↔muba hangtuah sumatera selatan(0.68) | nordvestfyenske jernbane↔kk vojvodina srbijagas(0.68) | e embarcadero↔cb ciudad de algeciras(0.68) | blackwater railway system↔blackwater sports(0.68),166
