candidate_table,candidate_column,similarity_score
HistoricBuilding_right,title,0.5726945102214813
ClericalAdministrativeRegion_left,title,0.49414224922657013
ClericalAdministrativeRegion_right,title,0.4875466376543045
ShoppingMall_right,title,0.4771557152271271
RailwayLine_left,title,0.47700685262680054
ShoppingMall_left,title,0.47093138098716736
Stadium_left,title,0.465735524892807
GivenName_left,title,0.4641313701868057
Hospital_right,title,0.4641282856464386
Hospital_left,title,0.46288399398326874
ChristianBishop_right,title,0.4627940356731415
Museum_right,title,0.46087881922721863
SportFacility_right,title,0.45934082567691803
ChristianBishop_left,title,0.4583578556776047
EthnicGroup_left,title,0.458119198679924
GivenName_right,title,0.45804867148399353
Stadium_right,title,0.45746155083179474
Venue_left,title,0.4573691040277481
Monarch_right,title,0.4561009109020233
Noble_right,title,0.45593082904815674
Legislature_right,title,0.4557306170463562
Wrestler_left,title,0.45441219210624695
Legislature_left,title,0.4540104866027832
Venue_right,title,0.45355379581451416
RailwayLine_right,title,0.453103631734848
BasketballTeam_left,title,0.4529086500406265
RugbyLeague_left,title,0.45236754417419434
Wrestler_right,title,0.45050422847270966
MemberOfParliament_left,title,0.45038557052612305
SportFacility_left,title,0.4499409645795822
Country_left,title,0.44897042214870453
MemberOfParliament_right,title,0.44798775017261505
EthnicGroup_right,title,0.4477161020040512
Country_right,title,0.44763679802417755
PoliticalParty_left,title,0.4474833905696869
Noble_left,title,0.4471394717693329
Artwork_right,title,0.44700558483600616
Artwork_left,title,0.446761891245842
Museum_left,title,0.4459517151117325
Tournament_left,title,0.44463345408439636
Monarch_left,title,0.44427089393138885
Reptile_right,title,0.4442383795976639
BasketballTeam_right,title,0.4437975138425827
Monarch_left,id,0.44339577853679657
RugbyLeague_right,id,0.4426153600215912
Reptile_left,title,0.44259436428546906
FootballMatch_right,id,0.4422861188650131
Drug_left,title,0.442256361246109
Enzyme_right,id,0.44210368394851685
SoccerClubSeason_right,id,0.44206908345222473
