candidate_table,candidate_column,similarity_score
Tournament_right,title,0.5572819113731384
SoccerTournament_left,title,0.5556435585021973
SoccerTournament_right,title,0.5350184440612793
TennisTournament_left,title,0.5296776294708252
FootballMatch_left,title,0.5215388536453247
SportsLeague_right,title,0.5128899216651917
SoccerLeague_right,title,0.5082228779792786
SoccerLeague_left,title,0.5050499439239502
RugbyLeague_left,title,0.4970264434814453
SportsLeague_left,title,0.4964629113674164
FootballLeagueSeason_right,title,0.4934445321559906
MotorsportSeason_left,title,0.493246465921402
FootballLeagueSeason_left,title,0.4921463429927826
RugbyLeague_right,title,0.4864138662815094
MotorsportSeason_right,title,0.4836482107639313
SoccerClubSeason_left,title,0.47979772090911865
FootballMatch_right,title,0.4711272716522217
NationalFootballLeagueSeason_left,title,0.4676942229270935
Race_right,title,0.46678000688552856
TennisTournament_right,title,0.4630390703678131
Award_left,title,0.45669764280319214
Race_left,title,0.4558694064617157
BasketballTeam_right,title,0.4529743194580078
Award_right,title,0.4480573236942291
NCAATeamSeason_left,title,0.4476429522037506
Stadium_right,title,0.4446050524711609
SportFacility_right,title,0.4445069432258606
SoccerClubSeason_right,title,0.44397011399269104
Venue_right,title,0.44099628925323486
TelevisionStation_left,title,0.43901488184928894
BasketballTeam_left,title,0.4338662922382355
Election_left,title,0.43324267864227295
TelevisionStation_right,title,0.4297318458557129
Magazine_right,title,0.42669934034347534
Country_left,title,0.4266788959503174
Stadium_left,title,0.42559871077537537
SportFacility_left,title,0.42382320761680603
Election_right,title,0.42370471358299255
Magazine_left,title,0.4235054552555084
PoliticalParty_left,title,0.42237165570259094
RailwayLine_left,title,0.4223492741584778
Venue_left,title,0.4221153259277344
PoliticalParty_right,title,0.4220917522907257
ArtificialSatellite_left,title,0.42180904746055603
Museum_left,title,0.41914209723472595
Wrestler_right,title,0.41897523403167725
GovernmentAgency_right,title,0.4182412922382355
Monarch_left,id,0.41667601466178894
Device_left,title,0.4166085124015808
Song_left,title,0.4164021909236908
