candidate_table,candidate_column,similarity_score
Song_right,title,0.5288658738136292
Wrestler_right,title,0.5073994994163513
Wrestler_left,title,0.492669939994812
Magazine_left,title,0.49063125252723694
Artwork_right,title,0.49016255140304565
Venue_left,title,0.48519790172576904
TelevisionStation_left,title,0.4848073720932007
Magazine_right,title,0.48461204767227173
TelevisionStation_right,title,0.48319244384765625
MemberOfParliament_left,title,0.48313072323799133
Artwork_left,title,0.4819624125957489
SportFacility_left,title,0.48145967721939087
Race_left,title,0.48088276386260986
Race_right,title,0.47951290011405945
Stadium_left,title,0.47857874631881714
BasketballTeam_left,title,0.4781593680381775
ChristianBishop_left,title,0.4774545729160309
Tournament_left,title,0.4764721393585205
RailwayLine_left,title,0.4762673079967499
BasketballTeam_right,title,0.47480452060699463
Noble_left,title,0.474261611700058
ChristianBishop_right,title,0.47416993975639343
Award_left,title,0.47267836332321167
GivenName_right,title,0.4712550938129425
Venue_right,title,0.4712449610233307
GivenName_left,title,0.4712294638156891
MemberOfParliament_right,title,0.470358669757843
Monarch_left,title,0.4701462686061859
Device_left,title,0.46954095363616943
PoliticalParty_right,title,0.4685865044593811
Museum_left,title,0.4681183695793152
SportFacility_right,title,0.46726545691490173
EthnicGroup_left,title,0.4672272503376007
ArtificialSatellite_left,title,0.4662700295448303
SportsLeague_left,title,0.46611398458480835
Reptile_left,title,0.46603459119796753
Stadium_right,title,0.4654434621334076
Country_left,title,0.46495580673217773
Device_right,title,0.46494346857070923
PoliticalParty_left,title,0.46478700637817383
RailwayLine_right,title,0.4643951654434204
HistoricBuilding_left,title,0.46335268020629883
Reptile_right,title,0.46328750252723694
Tournament_right,title,0.46320095658302307
EthnicGroup_right,title,0.46268031001091003
Museum_right,title,0.46121853590011597
Award_right,title,0.46085280179977417
Amphibian_left,title,0.46071502566337585
SoccerLeague_left,title,0.45821237564086914
GovernmentAgency_right,title,0.4579898715019226
