candidate_table,candidate_column,similarity_score
Stadium_right,title,0.5468353629112244
SportFacility_right,title,0.5422163009643555
Venue_right,title,0.5300668478012085
SportFacility_left,title,0.5242236256599426
Venue_left,title,0.5113236904144287
SoccerLeague_right,title,0.4877969026565552
SoccerLeague_left,title,0.48656782507896423
RugbyLeague_left,title,0.4856368601322174
BasketballTeam_left,title,0.482896089553833
BasketballTeam_right,title,0.48213404417037964
SportsLeague_right,title,0.4818364977836609
GovernmentAgency_right,title,0.4800470769405365
Tournament_left,title,0.47821101546287537
ShoppingMall_left,title,0.4778984487056732
ShoppingMall_right,title,0.4778359830379486
TelevisionStation_right,title,0.4754736125469208
SportsLeague_left,title,0.47209352254867554
TelevisionStation_left,title,0.4719480574131012
Tournament_right,title,0.4687482714653015
RailwayLine_left,title,0.466023713350296
Hospital_left,title,0.4651479125022888
Race_right,title,0.46484819054603577
RailwayLine_right,title,0.46172139048576355
Museum_left,title,0.4597705900669098
Country_left,title,0.4595024287700653
Race_left,title,0.45887258648872375
FootballLeagueSeason_left,title,0.4585549533367157
NationalFootballLeagueSeason_left,title,0.45706698298454285
Award_left,title,0.45555317401885986
Song_left,title,0.454634428024292
Wrestler_right,title,0.4541562795639038
Hospital_right,title,0.4537426233291626
FootballMatch_left,title,0.45350053906440735
GovernmentAgency_left,title,0.4533245265483856
Magazine_left,title,0.45297297835350037
HistoricBuilding_left,title,0.45258650183677673
Museum_right,title,0.45243293046951294
MemberOfParliament_left,title,0.45091891288757324
RugbyLeague_right,title,0.45078590512275696
Wrestler_left,title,0.4506072700023651
Artwork_left,title,0.45002317428588867
SoccerClubSeason_left,title,0.4484480917453766
Magazine_right,title,0.44735845923423767
SoccerTournament_left,title,0.4471830129623413
ChristianBishop_left,title,0.44700679183006287
FootballLeagueSeason_right,title,0.44528332352638245
EthnicGroup_right,title,0.44465020298957825
EthnicGroup_left,title,0.4422551989555359
GivenName_left,title,0.43928787112236023
PoliticalParty_left,title,0.4389546811580658
