candidate_table,candidate_column,similarity_score
SoccerClubSeason_right,title,0.5807740591797869
FootballLeagueSeason_right,title,0.54292502781553
NationalFootballLeagueSeason_left,title,0.524829181050093
FootballLeagueSeason_left,title,0.5239377750534466
MotorsportSeason_left,title,0.5194498943391953
MotorsportSeason_right,title,0.5059317806365672
TennisTournament_left,title,0.5003661995905024
SoccerTournament_left,title,0.4950327170074501
TennisTournament_right,title,0.49429763388110415
SoccerLeague_right,title,0.4933583299668899
FootballMatch_left,title,0.49234423996188476
SoccerTournament_right,title,0.4897224656721145
Tournament_right,title,0.47777111401371875
SoccerLeague_left,title,0.4741052708530015
FootballMatch_right,title,0.47371766375348634
SportsLeague_right,title,0.4703136979292262
NCAATeamSeason_left,title,0.4658487762701737
Tournament_left,title,0.4635854277570601
SportsLeague_left,title,0.46331610190169276
RugbyLeague_left,title,0.46234993914662204
BasketballTeam_right,title,0.4494644414883886
BasketballTeam_left,title,0.4479425066686225
NationalFootballLeagueSeason_right,title,0.44523260643918894
Election_right,title,0.4438675125735631
Magazine_left,id,0.442599234281692
Monarch_left,id,0.4425431701770993
UnitOfWork_left,id,0.4423865753666028
SoccerTournament_left,id,0.44229155868570363
Country_left,id,0.44196935335323156
RailwayLine_right,title,0.4416020932288622
NationalFootballLeagueSeason_left,id,0.44133921271880777
RugbyLeague_right,title,0.4409210037686352
Race_left,id,0.4406038897079317
SportFacility_left,id,0.4405757984138206
Hospital_left,id,0.4405467340142039
Election_left,id,0.43962943537685767
Drug_left,id,0.4393612597656344
ChristianBishop_left,id,0.4393612597656344
SportsLeague_left,id,0.4391450218637484
Artwork_left,id,0.4391450218637484
Enzyme_left,id,0.43913854731098856
HistoricBuilding_left,id,0.43863492832112205
GivenName_left,id,0.43863453514450707
TelevisionStation_left,id,0.43842336116027686
Award_left,id,0.43820869482483676
NCAATeamSeason_left,id,0.4381833994771756
EthnicGroup_left,id,0.43817657930712983
Amphibian_left,id,0.43793782193494835
Noble_left,id,0.4376770112859615
Museum_left,id,0.4375709843635502
