candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
SoccerLeague_right,title,0.8242146968841553,"American Football League, Devon, Premier League, Italian Football League, Serie A","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League",k league↔k league(1.00) | championnat de france amateur 2↔championnat de france amateur 2(1.00) | swedish football division 2↔swedish football division 2(1.00) | nsw state league division two↔nsw state league division 2(1.00) | third macedonian football league↔macedonian third football league(0.99) | midland football league in scotland↔midland football league (scotland)(0.99) | omani super cup↔oman super cup(0.98) | 2. liga (slovakia)↔5. liga (slovakia)(0.98) | indoor professional football league↔professional indoor football league(0.98) | belgian third division↔belgian fourth division(0.98),200
SportsLeague_right,title,0.815427303314209,"American Football League, Devon, Premier League, Italian Football League, Serie A","World Rugby Sevens Series, Sevens World Series, FIVB Volleyball World Cup, National Basketball League (Australia), National League (English football)",k league↔k league(1.00) | championnat de france amateur 2↔championnat de france amateur 2(1.00) | gomtv global starcraft ii team league↔gomtv global starcraft ii team league(1.00) | all stars match↔all stars match(1.00) | swedish football division 2↔swedish football division 2(1.00) | greek men's handball championship↔greek men's handball championship(1.00) | adriatic water polo league↔adriatic water polo league(1.00) | gomtv global starcraft ii league↔gomtv global starcraft ii league(1.00) | slovak 1.liga↔slovak 1. liga(1.00) | african men's junior handball championship↔african junior men's handball championship(1.00),200
SportsLeague_left,title,0.8132737874984741,"American Football League, Devon, Premier League, Italian Football League, Serie A","American Football League, Devon, Premier League, Italian Football League, Serie A",paris sevens↔paris sevens(1.00) | south american mountain running championships↔south american mountain running championships(1.00) | hun sen cup↔hun sen cup(1.00) | campeonato nacional de rugby feminino↔campeonato nacional de rugby feminino(1.00) | national touch league↔national touch league(1.00) | limerick desmond league↔limerick desmond league(1.00) | sierra leone national premier league↔sierra leone national premier league(1.00) | copa aerosur↔copa aerosur(1.00) | switzerland women's ice hockey league↔switzerland women's ice hockey league(1.00) | coupe falcou↔coupe falcou(1.00),200
RugbyLeague_right,title,0.8123897314071655,"American Football League, Devon, Premier League, Italian Football League, Serie A","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)",all stars match↔all stars match(1.00) | all-japan university rugby championship↔all japan university rugby championship(0.99) | 2nd rugby-bundesliga↔2. rugby-bundesliga(0.96) | rugby world cup↔world rugby nations cup(0.96) | south american women's sevens championship↔south american women's sevens(0.95) | rugby league charity shield (australia)↔charity shield (nrl)(0.94) | pacific women's sevens championship↔oceania women's sevens championship(0.93) | tom richards trophy↔tom richards cup(0.92) | rugby league conference↔rugby league conference london & south division(0.91) | rugby league world sevens↔world rugby sevens series(0.91),58
RugbyLeague_left,title,0.7927730083465576,"American Football League, Devon, Premier League, Italian Football League, Serie A","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship",paris sevens↔paris sevens(1.00) | super league (australia)↔super league (australia)(1.00) | group 19 rugby league↔group 19 rugby league(1.00) | campeonato nacional de rugby feminino↔campeonato nacional de rugby feminino(1.00) | coupe falcou↔coupe falcou(1.00) | caribbean women's rugby championship↔caribbean women's rugby championship(1.00) | national league 3 south west↔national league 3 south west(1.00) | usa rugby league↔usa rugby league(1.00) | national rugby league↔national rugby league(1.00) | dorset & wilts 3 south↔dorset & wilts 3 south(1.00),200
SoccerLeague_left,title,0.7924349308013916,"American Football League, Devon, Premier League, Italian Football League, Serie A","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup",latvian women's league↔latvian women's league(1.00) | elitedivisionen↔elitedivisionen(1.00) | l. league↔l. league(1.00) | limerick desmond league↔limerick desmond league(1.00) | hun sen cup↔hun sen cup(1.00) | eerste divisie↔eerste divisie(1.00) | liga nacional argentina a-1↔liga nacional argentina a-1(1.00) | national touch league↔national touch league(1.00) | f-league↔f-league(1.00) | ligas distritales del peru↔ligas distritales del peru(1.00),200
FootballLeagueSeason_right,title,0.7005090713500977,"American Football League, Devon, Premier League, Italian Football League, Serie A","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen",swedish football division 2↔2010 swedish football division 2(0.97) | malaysia premier league↔2009 premier league malaysia(0.93) | soviet first league↔1991 soviet first league(0.91) | girabola↔2013 girabola(0.90) | danish 1st division↔2013 norwegian first division(0.89) | southern football league (south australia)↔2010 south australian premier league(0.88) | k league↔2012 k league(0.88) | malaysia fa cup↔2005 super league malaysia(0.87) | slovenian republic football league↔slovenian republic league 1950-51(0.87) | slovenian republic football cup↔slovenian republic league 1946(0.87),200
TennisTournament_right,title,0.668506920337677,"American Football League, Devon, Premier League, Italian Football League, Serie A","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",championnat de france amateur 2↔2011 challenger banque nationale de saguenay(0.81) | uci road world cup↔2013 challenger banque nationale de rimouski(0.79) | australian provincial championship↔2012 commonwealth bank tournament of champions(0.77) | bwf world championships↔2012 korea open(0.75) | uci world tour↔2012 challenger banque nationale de saguenay(0.74) | women's challenge cup (volleyball)↔2010 blu-express.com tennis cup(0.73) | iwbf challenge cup↔2012 arimex challenger trophy(0.72) | european champions league (table tennis)↔2013 garanti koza wta tournament of champions(0.72) | championnat de france (water polo)↔2011 challenger banque nationale de rimouski(0.71) | montserrat championship↔2010 challenger banque nationale de rimouski(0.69),27
SoccerClubSeason_right,title,0.6672175526618958,"American Football League, Devon, Premier League, Italian Football League, Serie A","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season",malaysia premier league↔2012 kuala lumpur fa season(0.84) | australian football international cup↔2006 australia national soccer team season(0.81) | ulster senior league (association football)↔2011 down gaa senior football(0.79) | korea national league↔2011 incheon united fc season(0.75) | south wales senior league↔2010 down gaa senior football(0.75) | rugby football league championship↔2012 woodlands wellington fc season(0.73) | northern ireland intermediate league↔derry football season 2008(0.73) | league of ireland first division↔derry football season 2010(0.72) | oceania cup↔2008 australia national soccer team season(0.72) | basingstoke and district football league↔derry football season 2009(0.71),51
SoccerTournament_right,title,0.6639600396156311,"American Football League, Devon, Premier League, Italian Football League, Serie A","2004 AFF Championship, 2005 UEFA European Under-19 Championship, 2004â05 OFC Club Championship, 2000â01 Oceania Club Championship, 2006 UEFA European Under-19 Championship",south african roller hockey championship↔2010 african roller hockey club championship(0.92) | futsal-liiga↔uefa futsal euro 2012(0.87) | prva futsal liga↔uefa futsal euro 2014(0.87) | fiba africa under-16 championship↔2013 african under-17 championship(0.85) | usa rink hockey national championship↔2010 rink hockey men's b world championship(0.85) | irish intermediate cup↔dublin super cup(0.84) | south american women's sevens championship↔2010 south american u-20 women's championship(0.84) | bolivian women's football championship↔2010 south american under-20 women's football championship(0.84) | oceania cup↔2000â01 oceania club championship(0.84) | british league knockout cup↔2013 j.league cup(0.83),200
