candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
TelevisionStation_right,title,0.7145646810531616,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","ITV, Fox Sports Net, Showtime (TV network), ITV1, TLC (TV network)",star pravah↔star pravah(1.00) | star chinese channel↔star chinese channel(1.00) | tvg2↔tvg2(1.00) | star jalsha awards↔star jalsha awards(1.00) | 7two↔7two(1.00) | go! (australian tv channel)↔go! (australian tv channel)(1.00) | sky show↔sky show(1.00) | yle extra↔yle extra(1.00) | disney xd (netherlands & flanders)↔disney xd (netherlands and flanders)(1.00) | showtime (tv channel)↔showtime (tv network)(0.99),200
TelevisionStation_left,title,0.6806596517562866,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News",hollywood suite↔hollywood suite(1.00) | bio. (south east asia)↔bio. (south east asia)(1.00) | waff (tv)↔waff (tv)(1.00) | edutainment tv↔edutainment tv(1.00) | dozhd↔dozhd(1.00) | a-one (tv channel)↔a-one (tv channel)(1.00) | tv record rio de janeiro↔tv record rio de janeiro(1.00) | audi channel↔audi channel(1.00) | orion cinema network↔orion cinema network(1.00) | shoptime↔shoptime(1.00),200
ArtificialSatellite_right,title,0.5762178897857666,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","Soyuz 7K-T No.39, Pad Abort Test 1, AS-101 (spacecraft), AS-102 (spacecraft), Spirit rover",ses/rts↔ses-7(0.77) | k54js↔kosmos 605(0.73) | k54gl↔ekspress am4(0.71) | channel 854↔eutelsat 113 west a(0.69) | vtv3↔venera 3mv-1 no.2(0.69) | xing kong↔fengyun 2d(0.69) | orion cinema network↔orion 3(0.69) | ckrn-dt↔tdrs-11(0.68) | repretel 6↔resurs-dk no.1(0.68) | svt1↔uosat-1(0.67),72
GivenName_right,title,0.5740334391593933,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",kawe↔kaj(0.83) | kake↔kaede(0.81) | dozhd↔dobroslav(0.77) | zappelin↔zakiah(0.77) | kiah↔jahsh(0.76) | kika↔maki (name)(0.76) | domashny↔domagoj (given name)(0.75) | kazd↔zvonimir(0.74) | farsi1↔farah (name)(0.74) | zdfinfo↔ziemowit(0.74),154
Galaxy_right,title,0.5564227104187012,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","Sagittarius Dwarf Spheroidal Galaxy, RX J1242-11, Canis Major Overdensity, Carina Dwarf Spheroidal Galaxy, NGC 34",dd news↔ddo 190(0.71) | k54js↔rx j1242-11(0.68) | k33ao↔ddo 169(0.66) | w67dp↔ms 1512-cb58(0.65) | tvg2↔gr 8(0.62) | w39co↔3c 433(0.62) | k54gl↔ngc 5562(0.58) | k33cg↔ngc 34(0.57) | w15cg↔ngc 1265(0.56) | vtv1↔segue 2(0.56),17
BasketballTeam_right,title,0.5558634400367737,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",ksnk↔kk krka(0.82) | al ekhbariya↔al riyadi amman(0.81) | kwmk↔kk mega leks(0.74) | prva srpska televizija↔kk vojvodina srbijagas(0.74) | kazd↔kk olimpija(0.72) | benfica tv↔unes fc barcelona(0.70) | mbc 1 (middle east)↔al kuwait sc (basketball)(0.70) | mrt sobraniski kanal↔kk slavonski brod(0.69) | al jazeera sports↔ezzahra sports(0.69) | sardegna uno↔pallacanestro don bosco livorno(0.69),166
Drug_right,title,0.551407516002655,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","Bacillus Calmette-GuÃ©rin, N,N-Dimethyltryptamine, Hyoscine hydrobromide, Valproate, Interferon beta 1a",k67hq↔rg7795(0.79) | k54js↔sb-357134(0.78) | w67dp↔gw501516(0.78) | k43gz-d↔sb-399885(0.78) | k54gl↔sb-258585(0.76) | kazd↔clazakizumab(0.73) | lasiete↔lavoltidine(0.72) | wvtx-ca↔vx-809(0.72) | wxxv-dt2↔mdv3100(0.72) | k31fd↔sb-216641(0.71),157
TennisTournament_right,title,0.5506921410560608,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",kz sport 1↔2011 challenger banque nationale de rimouski(0.66) | france 3 provence-alpes↔2012 challenger banque nationale de saguenay(0.65) | sportitalia 24↔2013 challenger banque nationale de rimouski(0.65) | sky sports f1↔2012 challenger banque nationale de rimouski(0.63) | nova sport (czech tv)↔2010 challenger banque nationale de rimouski(0.61) | france 3 limousin poitou-charentes↔2011 challenger banque nationale de saguenay(0.60) | tv4 sport↔2012 commonwealth bank tournament of champions(0.60) | ant1 europe↔2012 arimex challenger trophy(0.60) | k24gp↔2012 aegon pro-series loughborough(0.59) | tvp katowice↔2013 garanti koza wta tournament of champions(0.58),27
Magazine_right,title,0.5342391729354858,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","The Raven: Anarchist Quarterly, Next Magazine (Chinese magazine), Men's Health, Seventeen (American magazine), Liberty (libertarian magazine)",cnn sports illustrated↔sportsnet magazine(0.79) | kvye↔veckorevyn(0.77) | kwmk↔ciak(0.76) | hero (tv channel)↔hero (magazine)(0.74) | sport 5↔sport (magazine)(0.74) | family gekijo↔gariyoshi(0.74) | kvnv↔kvant (magazine)(0.74) | true sport↔sport (magazine)(0.73) | mrt sobraniski kanal↔ukrainskyi tyzhden(0.73) | news 12 brooklyn↔the new-york magazine(0.73),200
RugbyLeague_right,title,0.5274146795272827,"BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)",france 2↔france sevens(0.81) | four (new zealand)↔world rugby pacific challenge(0.67) | pro tv↔pro12(0.66) | italia 2↔national championship of excellence (italian premiership)(0.64) | tv4 sport↔rugby league european championship c(0.63) | sportitalia 24↔mitre 10 cup(0.63) | espn classic (italy)↔international origin match(0.63) | kz sport 1↔saru gold cup(0.61) | prime (new zealand)↔world rugby pacific nations cup(0.61) | tv3 (new zealand)↔oceania rugby cup(0.60),58
