candidate_table,candidate_column,similarity_score
Hospital_right,title,0.6179097592830658
GovernmentAgency_right,title,0.4917082339525223
ShoppingMall_right,title,0.48089173436164856
GovernmentAgency_left,title,0.47765180468559265
ShoppingMall_left,title,0.4766225963830948
RailwayLine_left,title,0.47347699105739594
HistoricBuilding_left,title,0.4729902148246765
PoliticalParty_left,title,0.46888235211372375
SportFacility_right,title,0.46523767709732056
Stadium_left,title,0.4632980674505234
Tournament_left,title,0.46196113526821136
Stadium_right,title,0.46153242886066437
Museum_left,title,0.4602498710155487
RailwayLine_right,title,0.4600910246372223
Tournament_right,title,0.4579527676105499
TelevisionStation_left,title,0.45774227380752563
Artwork_right,title,0.4575360417366028
Venue_left,title,0.4570649117231369
BasketballTeam_right,title,0.45689356327056885
Magazine_left,title,0.45585159957408905
Drug_right,title,0.4549288898706436
SportFacility_left,title,0.4547582268714905
RugbyLeague_left,title,0.4543374478816986
Drug_left,title,0.4539075940847397
HistoricBuilding_right,title,0.4531809985637665
Legislature_right,title,0.4520760327577591
Venue_right,title,0.4515767842531204
Legislature_left,title,0.4513833522796631
BasketballTeam_left,title,0.4508959800004959
SportsLeague_left,title,0.4503600597381592
PoliticalParty_right,title,0.45035381615161896
Country_left,title,0.4489220678806305
Museum_right,title,0.4472797065973282
SportsLeague_right,title,0.44657930731773376
Wrestler_right,title,0.4448767155408859
ClericalAdministrativeRegion_left,id,0.4443821907043457
NationalFootballLeagueSeason_left,id,0.4443381130695343
SoccerTournament_left,id,0.44388192892074585
Award_left,id,0.4437357485294342
Country_left,id,0.44372114539146423
ShoppingMall_left,id,0.4435528516769409
GivenName_left,id,0.4434153884649277
Artwork_left,id,0.4433943033218384
SportsLeague_left,id,0.4433942884206772
Monarch_right,id,0.4433859884738922
SoccerLeague_right,id,0.4433859884738922
Artwork_right,id,0.4433859884738922
Wrestler_left,id,0.44332078099250793
MotorsportSeason_left,id,0.4431806057691574
Race_right,title,0.4431138336658478
