candidate_table,candidate_column,similarity_score
TelevisionStation_right,title,0.5748962163925171
ArtificialSatellite_left,title,0.5220349580049515
GovernmentAgency_right,title,0.5202780663967133
RailwayLine_left,title,0.5185173153877258
Tournament_left,title,0.517817348241806
Magazine_left,title,0.5147669017314911
ArtificialSatellite_right,title,0.5146710127592087
Magazine_right,title,0.5138544589281082
RugbyLeague_left,title,0.5129793733358383
SportsLeague_left,title,0.5114739686250687
Tournament_right,title,0.5114358961582184
RailwayLine_right,title,0.5096429288387299
GovernmentAgency_left,title,0.507768377661705
BasketballTeam_right,title,0.5060184001922607
Drug_right,title,0.5053079724311829
SoccerLeague_right,title,0.5047149062156677
SportsLeague_right,title,0.5044816434383392
SoccerLeague_left,title,0.5043232887983322
RugbyLeague_right,title,0.5040095448493958
Song_right,id,0.5039133876562119
RugbyLeague_left,id,0.5034443438053131
HistoricBuilding_right,id,0.5029046386480331
Award_right,id,0.5028249174356461
Venue_right,id,0.5028249174356461
MemberOfParliament_right,id,0.5021109282970428
Device_right,title,0.5020441561937332
ChristianBishop_right,id,0.5019513666629791
PoliticalParty_right,id,0.5019513666629791
UnitOfWork_right,id,0.5019236505031586
Case_right,id,0.5019236505031586
SportsLeague_right,id,0.5015454590320587
Device_right,id,0.501336082816124
Tournament_right,id,0.5011451542377472
Wrestler_right,id,0.5010698139667511
Noble_right,id,0.5010675489902496
Stadium_right,id,0.5010595172643661
SportFacility_right,id,0.5009802579879761
Race_right,title,0.5005697906017303
Award_left,title,0.4996677041053772
Galaxy_left,id,0.49964140355587006
GovernmentAgency_right,id,0.4995020925998688
MotorsportSeason_right,id,0.4990093410015106
Venue_left,title,0.4989190399646759
ShoppingMall_right,title,0.49872128665447235
Reptile_left,id,0.49854063987731934
Stadium_left,title,0.49852313101291656
Drug_left,title,0.4984605014324188
Wrestler_right,title,0.49835021793842316
GivenName_right,title,0.49832388758659363
Country_left,title,0.4977525621652603
