candidate_table,candidate_column,similarity_score
ArtificialSatellite_right,title,0.6323856711387634
ArtificialSatellite_right,id,0.5505310148000717
RugbyLeague_right,id,0.5504830181598663
FootballMatch_right,id,0.5492739975452423
Enzyme_right,id,0.5484091341495514
SoccerClubSeason_right,id,0.5482246428728104
NaturalEvent_right,id,0.5482246428728104
Drug_right,id,0.5477410703897476
ShoppingMall_left,id,0.547598659992218
Hospital_right,id,0.5471135228872299
GivenName_right,id,0.5468765646219254
Race_right,id,0.546701043844223
Artwork_right,id,0.546659991145134
SoccerLeague_right,id,0.546659991145134
Monarch_right,id,0.546659991145134
ShoppingMall_right,id,0.5460525304079056
ClericalAdministrativeRegion_right,id,0.5455630272626877
Legislature_right,id,0.5441688448190689
Noble_right,id,0.5440080463886261
RailwayLine_right,id,0.5438265055418015
FootballLeagueSeason_right,id,0.543803483247757
SoccerTournament_right,id,0.5434284657239914
Country_right,id,0.5434284657239914
Museum_right,id,0.5434042513370514
BasketballTeam_right,id,0.5433339625597
NCAATeamSeason_right,id,0.5431633442640305
Magazine_right,id,0.5430584698915482
Case_right,id,0.5429988354444504
UnitOfWork_right,id,0.5429988354444504
Venue_right,id,0.5423746258020401
Award_right,id,0.5423746258020401
TennisTournament_left,id,0.5411899834871292
MotorsportSeason_right,id,0.5404599756002426
HistoricBuilding_right,id,0.5378865897655487
MemberOfParliament_right,id,0.5369865298271179
Tournament_right,id,0.5366211086511612
Wrestler_right,id,0.5365352481603622
SportsLeague_right,id,0.5359943956136703
RugbyLeague_left,id,0.5357705056667328
TennisTournament_right,id,0.5356305688619614
Song_right,id,0.5355151295661926
Galaxy_left,id,0.5354970097541809
GovernmentAgency_right,id,0.5353869199752808
PoliticalParty_right,id,0.5353451818227768
ChristianBishop_right,id,0.5353451669216156
Stadium_right,id,0.5305986106395721
BasketballTeam_left,id,0.5305756777524948
Election_right,id,0.5301828384399414
Reptile_left,id,0.5301805436611176
NaturalEvent_left,id,0.5296962112188339
