candidate_table,candidate_column,similarity_score
Magazine_right,title,0.578115850687027
TelevisionStation_right,title,0.5225011259317398
TelevisionStation_left,title,0.5220748782157898
Wrestler_right,title,0.5207828879356384
ArtificialSatellite_left,title,0.513190895318985
RugbyLeague_left,title,0.5130238831043243
Song_left,title,0.5118897706270218
GivenName_right,title,0.5107257813215256
Tournament_left,title,0.5105925649404526
Song_right,title,0.5105703473091125
Race_right,title,0.510092630982399
Race_left,title,0.5079707950353622
Wrestler_left,title,0.5071927309036255
PoliticalParty_left,title,0.5070023238658905
GivenName_left,title,0.506819486618042
RailwayLine_left,title,0.5064820945262909
BasketballTeam_left,title,0.5062418133020401
Reptile_left,title,0.505651667714119
ShoppingMall_right,title,0.5049051493406296
BasketballTeam_right,title,0.5032503306865692
Tournament_right,title,0.502722978591919
Device_right,title,0.502502977848053
GovernmentAgency_left,title,0.5011670291423798
GovernmentAgency_right,title,0.5010177344083786
SportsLeague_left,title,0.5005446970462799
Award_left,title,0.5005364567041397
RailwayLine_right,title,0.5002989321947098
Reptile_right,title,0.5000679641962051
RugbyLeague_right,title,0.49998484551906586
Venue_left,title,0.49988655745983124
Country_left,title,0.49877922236919403
Museum_right,title,0.4986540526151657
EthnicGroup_right,title,0.498592346906662
PoliticalParty_right,title,0.4984649568796158
SoccerLeague_left,title,0.49807025492191315
Stadium_left,title,0.49802494049072266
EthnicGroup_left,title,0.49795930087566376
ShoppingMall_left,title,0.4979178160429001
Stadium_right,title,0.4977501928806305
Venue_right,title,0.4977380335330963
Artwork_right,title,0.49743829667568207
SportFacility_right,title,0.4970112293958664
HistoricBuilding_left,title,0.49668215215206146
Country_right,title,0.4956805408000946
ArtificialSatellite_right,title,0.49547959864139557
SportsLeague_right,title,0.4950743764638901
SportFacility_left,title,0.49480272829532623
Drug_right,title,0.49411310255527496
Device_left,title,0.49337138235569
Amphibian_right,title,0.49271126091480255
