query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
AJ-beatles-songs_source_Title,title,1,AJ-beatles-songs_target_Title,title,0.710876912261291,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","""12-Bar Original"", ""Across the Universe"", ""Act Naturally"", ""Ain't She Sweet"", ""All I've Got to Do"""
AJ-beatles-songs_source_Title,title,1,AJ-christmas-songs-2_source_Title,title,0.56249346135163,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","A' Soalin', Adeste Fideles; (O Come All Ye Faithful), All Alone on Christmas, All I Really Want for Christmas, All I Want for Christmas Is a Real Good Tan"
AJ-beatles-songs_source_Title,title,1,AJ-beatles-songs_target_Album_debut,title,0.5602021494222041,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Anthology 2, Let It Be, UK: Help!; US: Yesterday and Today, Anthology 1, UK: With the Beatles; US: Meet The Beatles!"
AJ-beatles-songs_source_Title,title,1,AJ-christmas-songs-1_source_Artist,title,0.5489484948923301,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Bing Crosby, The Chipmunks, Gene Autry, Jimmy Boyd, Bobby Helms"
AJ-beatles-songs_source_Title,title,1,AJ-christmas-songs-2_source_Artist,title,0.5427415492606084,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Peter Paul & Mary, Associated Glee Clubs of America, Darlene Love, Steven Curtis Chapman, Kenny Chesney"
AJ-beatles-songs_source_Title,title,1,AJ-beatles-songs_target_Songwriter_s_,title,0.5367763598106009,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Lennon McCartney Harrison and Starkey, Lennon, Russell Morrison, Yellen Ager, Lennon"
AJ-beatles-songs_source_Title,title,1,AJ-christmas-songs-1_source_Song,title,0.5362368237236615,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","White Christmas, The Chipmunk Song, Rudolph The Red Nosed Reindeer, I Saw Mommy Kissing Santa Claus, Jingle Bell Rock"
AJ-beatles-songs_source_Title,title,1,AJ-k12-name-to-email_source_Name,title,0.5245614360375429,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Suhela Chowdhury, Maureen Paluzzi, Missy Payne, Carolyn Craddock, Kelly Moore"
AJ-beatles-songs_source_Title,title,1,AJ-beatles-songs_target_Lead_vocal_s_,title,0.5239115697732318,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Lennon, Starkey, Lennon, Lennon, McCartney"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-3_source_State,title,0.5237539911509839,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Virginia, Massachusetts, Virginia, Virginia, Virginia"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-5_target_State,title,0.523753966027666,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","New York, New York, New York, New York, New York"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-4_target_State,title,0.523753966027666,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","New York, New York, New York, New York, New York"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-1_source_State,title,0.5232466595287419,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Virginia, Virginia, Massachusetts, Virginia, Virginia"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-2_source_State,title,0.5230614312869324,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Virginia, Massachusetts, Virginia, Virginia, Virginia"
AJ-beatles-songs_source_Title,title,1,AJ-us-presidents-4_source_State,title,0.5225524021286974,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Virginia, Virginia, Massachusetts, Virginia, Virginia"
AJ-beatles-songs_source_Title,title,1,AJ-fruits-1_target_FRUIT_CARB_CHART,title,0.5224979939223177,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Apple dried, Apple no skin, Applesauce sweetened, Applesauce unsweetened, Apricot raw"
AJ-beatles-songs_source_Title,title,1,AJ-park-to-state-2_target_State,title,0.5213985752988831,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","DistrictofColumbia, Connecticut, Massachusetts, NewJersey, Maryland"
AJ-beatles-songs_source_Title,title,1,AJ-park-to-state-1_target_State,title,0.5213985752988831,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","DistrictofColumbia, Connecticut, Massachusetts, NewJersey, Maryland"
