COMMON MEASURE
5 rings
1 cup
1 cup
1 cup
1 whole
5 halves
1 whole
1/2 cup
1/2 cup
1/2 cup
1 cup
10 cherries
3 dates
2 figs
1/2 fruit
10 grapes
1 cup
1 medium
1 mango
1 nectarine
1 papaya
1 peach
1 pear
1 slice
1 packet
1/4 cup
1/2 cup
1 tangerine
COMMON MEASURE
1 medium
4 spears
1 oz
1/4 cup
1 cup
1 cup
1 cup
1 cup
1/2 cup
1 cup
1/2 cup
1 ear
1 cup
1 cup
1 cup
1/2 cup
1/4 cup
1 cup
1/4 cup
1/2 cup
5 olives
2 TBSP
1/2 cup
1/2 cup
1 ring
1 pickle
1 potato
1 cup
1/2 cup
1 cup
1 cup
1 cup
1 cup
1 potato
1 slice
1/2 cup
COMMON MEASURE
1 whole
1 slice
1/2 cup
"2 1/2"" biscuit"
1 slice
1 bun
1 bun
1 roll
1 cup
1 serving
1 piece
4 crackers
1 cup
1 whole
1/4 cup
1 muffin
1 cup
1 muffin
1 cup
2 TBSP
1 pancake
1 cup
1 pita
1 cup
1 cup
1/2 cup
1 cup
1 shell
1 tortilla
1 waffle
1 slice
COMMON MEASURE
1 egg
3 slices
any
2 slices
3 oz
1 drumstick
1 drumstick
1 drumstick
any
3 oz
any
1 serving
2 slices
1 frank
any
any
6 oysters
any
any
6 large
any
any
COMMON MEASURE
1/2 cup
1/2 cup
1/2 cup
1/2 cup
2 TBSP
1/2 cup
1/2 cup
1/2 cup
1/2 cup
COMMON MEASURE
12 nuts
18 nuts
6 nuts
1 oz
14 nuts
10 halves
1 TBSP 1/2 oz
11 nuts
7 halves
1 TBSP
COMMON MEASURE
1 TBSP
1 oz
1 oz
1 cup
1 TBSP
1 oz
1 oz
1 TBSP
1 oz
1 oz
1 oz
1/4 cup
1 TBSP
1 TBSP
""
1 TBSP
""
""
COMMON MEASURE
8 oz
8 oz
1 cup
""
1 piece
1 piece
1 piece
1 piece
1 piece
1 piece
1 cookie
1 cookie
1 cookie
1 cookie
1 cookie
1 piece
1 piece
1 doughnut
1 piece
2 squares
1 cup
1 whole
10 pieces
10 pieces
1 bar
1 pastry
1 piece
1 piece
1 piece
1 piece
1 piece
1 piece
1 piece
1 piece
1 bar
1 cup
1 bar
1 bar
2 cups
1 cup
COMMON MEASURE
1 cup
any
8 fl oz
1 cup
1 serving
8 fl oz
1 cup
1 cup
11 fl oz
1 cup
12 fl oz
12 fl oz
6-8 fl oz
1 cup
any
""
12 fl oz
12 fl oz
2 fl oz
1.5 fl oz
1.5 fl oz
1.5 fl oz
1.5 fl oz
3.5 fl oz
3.5 fl oz
COMMON MEASURE
""
1 serving
1 TBSP
1/4 cup
1 TBSP
1 TBSP
1 TBSP
1 tsp
""
1 tsp
1 tsp
1 tsp
1 t-1 T
1 tsp
1/2 lemon
1/2 lime
1/4 cup
""
1/4 cup
2 TBSP
1 tsp
1 tsp
1 TBSP
1 TBSP
1 TBSP
1 TBSP
""
