Artist
Peter Paul & Mary
Associated Glee Clubs of America
Darlene Love
Steven Curtis Chapman
Kenny Chesney
Spike Jones and his City Slickers
Carla Thomas
Vince Vance & The Valiants
Mariah Carey
Lonestar
The Impressions
Alabama
Sonicflood
Prince and The Revolution
Peerless Quartet
Reba McEntire
Arthur Fiedler and the Boston Pops
Faith Hill
Dinah Shore and Buddy Clark; Margaret Whiting and Johnny Mercer
Garth Brooks
Connie Francis
Clarence Carter
Sonny James (The Southern Gentleman)
Barry Manilow
Bobby Vinton
Josh Groban
Garth Brooks
Bing Crosby
Goo Goo Dolls
Alabama
Ernest Tubb
Hugo Winterhalter and his Orchestra
Jimmy Newman
Connie Francis
Mabel Scott
Amy Grant
Garth Brooks
The White Stripes
Darius Rucker
John Tesh
Nat King Cole
Kenny Loggins
Neil Diamond
Bobby Darin
The Beach Boys
The Supremes
The Chipmunks
Eddy Arnold the Tennessee Plowboy and his Guitar
The O'Jays
Tom Petty and the Heartbreakers
The McGuire Sisters
"""Weird Al"" Yankovic"
Root Boy Slim
The Flaming Lips
Bobby Darin
Darlene Love
Canned Heat
Dean Martin
Trans-Siberian Orchestra
Eddy Arnold and his Guitar
Amy Grant
Skip Ewing
Tex Ritter
B. B. King
Amos Milburn
George Strait
Eddie Fisher
Tennessee Ernie Ford
Stan Freberg with Daws Butler
Perry Como
Bobby Vinton
Savatage
John Denver
Pat Benatar
Alabama
Run-D.M.C.
Dennis Day
Sonny James
Charley Pride
Louis Armstrong with the Benny Carter Orchestra
Jimmy Buffett
Steve Wariner
Percy Faith
Jim Brickman featuring Mark Masri
Glen Campbell
Eels
Louise Mandrell & R.C. Bannon
Barry Manilow
Steve Winwood
Billy Squier
The Andrews Sisters with Guy Lombardo and His Royal Canadians
Coldplay
Johnny Kaye with the Morty Jay Orchestra
Cary Grant
The Salsoul Orchestra
Frank Sinatra
The Band
Louis Armstrong with the Benny Carter Orchestra
"""Two Ton"" Baker the Merry Music Maker"
Kurtis Blow
NewSong
Buck Owens and his Buckaroos
Dave Matthews Band
Angel
The King Cole Trio
Richard Marx
Freddy King
Mêlée
Gloria Estefan
Bryan Adams
John Anderson
Christina Aguilera
The Beatles
Vince Guaraldi Trio
Ray Parker Jr.
Sammy Kershaw
Dave Barnes with Hillary Scott
Lady Gaga featuring Space Cowboy
Mavis Staples
Harry Connick Jr.
Brenda Lee
Bobby Goldsboro
Spinal Tap
Kenny Rogers and Dolly Parton
The Waitresses
Aimee Mann with Michael Penn
The Smashing Pumpkins
Michael Bublé
Nitty Gritty Dirt Band
Jim Brickman
Louis Armstrong with the Commanders
Robert Shaw
Commander Cody
Bobby Vinton
Mannheim Steamroller
Ralph Marterie & His Orchestra
George Harrison
Band Aid
Bing Crosby
Lou Monte
Augie Rios
Celine Dion
The Killers
Eddy Duchin and his Orchestra
Trans-Siberian Orchestra
Cyndi Lauper
Jon Anderson
Destiny's Child
Barenaked Ladies featuring Michael Bublé
Marty Stuart
Luther Vandross
Kay Starr
William Bell
Jim Brickman featuring Olivia Jade Archbold
The Kinks
José Feliciano
Danny Thomas
Clay Aiken
Bill Monroe and his Blue Grass Boys
Gene Autry and the Cass County Boys
Sting
Carla Thomas
Jim Brickman
Bill Withers
The Jackson 5
Garth Brooks
Garth Brooks
Bobby Sherman
Elmo & Patsy
The Killers
Kenny Rogers and Dolly Parton
Aly & AJ
Stan Freberg
David Foster featuring Natalie Cole
Brooks & Dunn
Patti Page
Rosemary Clooney
Harry Connick Jr.
Bing Crosby
Judy Garland
ABBA
Russ Regan
John and Yoko and The Plastic Ono Band with the Harlem Community Choir
Dolly Parton
Carrie Underwood
Judy Garland
Matthew West
Gene Autry
Bill Engvall
James Brown
Carnie and Wendy Wilson
Paul & Paula
Richard Cheese
Burl Ives
Daryl Hall & John Oates
Alan Jackson
Al Hirt
Bing Crosby
Robert Goulet
Greg Lake
Margo Guryan
N Sync
The Little Stinkers
Bing Crosby
Alan Jackson
Jimmy Boyd
Sting
Gayla Peevey
Betty Johnson
Jon Bon Jovi
Wilson Phillips
Blink-182
Yogi Yorgesson with the Johnny Duffy Trio
Meghan Trainor
