candidate_table,candidate_column,similarity_score
Wrestler_right,title,0.533936932682991
ChristianBishop_right,title,0.5020740777254105
GivenName_left,title,0.4993837922811508
GivenName_right,title,0.4947659820318222
MemberOfParliament_right,title,0.4902029484510422
Noble_left,title,0.4763288348913193
Race_right,title,0.47584986686706543
Song_left,title,0.47527673840522766
EthnicGroup_left,title,0.47485773265361786
Tournament_right,title,0.4733262360095978
Reptile_left,title,0.4727116525173187
Magazine_right,title,0.47229644656181335
MemberOfParliament_left,title,0.47198887169361115
Monarch_right,title,0.4715289920568466
Race_left,title,0.471323698759079
Tournament_left,title,0.4712221771478653
Amphibian_left,title,0.47115111351013184
RugbyLeague_left,title,0.4711481034755707
BasketballTeam_left,title,0.4710233807563782
Monarch_left,title,0.4708208441734314
Country_right,title,0.46861976385116577
Noble_right,title,0.46774695813655853
Amphibian_right,title,0.4675130397081375
ChristianBishop_left,title,0.4674728512763977
RailwayLine_left,title,0.4667069613933563
Reptile_right,title,0.4663189798593521
Song_right,title,0.464835062623024
EthnicGroup_right,title,0.46421363949775696
RugbyLeague_right,title,0.4639503210783005
Magazine_left,title,0.46318282186985016
ShoppingMall_right,title,0.4627494364976883
SportFacility_left,title,0.46262869238853455
Country_left,title,0.4618823081254959
Device_right,title,0.4613608717918396
Museum_left,title,0.46104422211647034
RailwayLine_right,title,0.46058593690395355
Stadium_left,title,0.4605601876974106
HistoricBuilding_left,title,0.46035008132457733
BasketballTeam_right,title,0.45851919054985046
Award_right,title,0.4576437771320343
TelevisionStation_left,title,0.45756812393665314
Venue_left,title,0.4567992091178894
ArtificialSatellite_right,title,0.45626211166381836
PoliticalParty_left,title,0.4562317132949829
SoccerLeague_left,title,0.4558902233839035
Drug_right,title,0.45585909485816956
Legislature_left,title,0.4556800276041031
Award_left,title,0.4553526043891907
Drug_left,title,0.4551631361246109
NationalFootballLeagueSeason_left,title,0.4547555148601532
