query_table,query_column,candidate_table,candidate_column,similarity_score
AJ-beatles-songs_source_Title.csv,title,AJ-beatles-songs_target_Title.csv,title,0.709433
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-1_source_Artist.csv,title,0.602282
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-2_source_Artist.csv,title,0.600629
AJ-beatles-songs_source_Title.csv,title,AJ-fruits-1_target_FRUIT_CARB_CHART.csv,title,0.565930
AJ-beatles-songs_source_Title.csv,title,AJ-beatles-songs_target_Songwriter_s_.csv,title,0.565584
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-1_target_column_2.csv,title,0.549175
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-2_target_column_2.csv,title,0.549175
AJ-beatles-songs_source_Title.csv,title,AJ-fruits-2_target_Per_single_fruit_or_the_portion_stated.csv,title,0.502585
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-1_source_Song.csv,title,0.499862
AJ-beatles-songs_source_Title.csv,title,AJ-beatles-songs_target_Album_debut.csv,title,0.496695
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-2_source_Additional_Information.csv,title,0.448522
AJ-beatles-songs_source_Title.csv,title,AJ-us-cities_target_Counties.csv,title,0.447018
AJ-beatles-songs_source_Title.csv,title,AJ-texas-govs-1_source_Governor.csv,title,0.442525
AJ-beatles-songs_source_Title.csv,title,AJ-texas-govs-2_source_Governor.csv,title,0.436282
AJ-beatles-songs_source_Title.csv,title,AJ-beatles-songs_target_Lead_vocal_s_.csv,title,0.431137
AJ-beatles-songs_source_Title.csv,title,AJ-fruits-1_target_COMMON_MEASURE.csv,title,0.415848
AJ-beatles-songs_source_Title.csv,title,AJ-uk-prime-ministers_target_Column_0.csv,title,0.411153
AJ-beatles-songs_source_Title.csv,title,AJ-christmas-songs-2_source_Title.csv,title,0.402927
AJ-beatles-songs_source_Title.csv,title,AJ-k12-name-to-email_source_Name.csv,title,0.396244
AJ-beatles-songs_source_Title.csv,title,AJ-uk-prime-ministers_source_name.csv,title,0.392544
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-1_source_Name.csv,title,0.390166
AJ-beatles-songs_source_Title.csv,title,AJ-us-cities_target_City.csv,title,0.390088
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-3_target_Vice-President.csv,title,0.388998
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-6_target_Vice-President.csv,title,0.388998
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-2_target_Vice-President.csv,title,0.388998
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-1_source_Previous_office.csv,title,0.387464
AJ-beatles-songs_source_Title.csv,title,AJ-california-govs-1_source_Governor_s_Name.csv,title,0.382311
AJ-beatles-songs_source_Title.csv,title,AJ-california-govs-1_target_Name.csv,title,0.380435
AJ-beatles-songs_source_Title.csv,title,AJ-california-govs-2_target_Name.csv,title,0.380435
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-4_source_Previous_office.csv,title,0.379062
AJ-beatles-songs_source_Title.csv,title,AJ-vegetables_source_Vegetable.csv,title,0.377457
AJ-beatles-songs_source_Title.csv,title,AJ-us-cities_target_State_Province.csv,title,0.375223
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-5_target_Home_Town__According_to_the_official_N_Y__State_Governor_s_website_.csv,title,0.374851
AJ-beatles-songs_source_Title.csv,title,AJ-duke-cs-profs_source_column_2.csv,title,0.373258
AJ-beatles-songs_source_Title.csv,title,AJ-k12-name-to-email_source_SchoolName.csv,title,0.372064
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-2_source_Previous_office.csv,title,0.360865
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-5_target_Party.csv,title,0.356950
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-4_source_Party.csv,title,0.356950
AJ-beatles-songs_source_Title.csv,title,AJ-vegetables_target_Vegetable_-_Type.csv,title,0.356500
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-6_source_Birthplace.csv,title,0.356175
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-1_target_Birthplace.csv,title,0.356175
AJ-beatles-songs_source_Title.csv,title,AJ-us-presidents-5_source_Birthplace.csv,title,0.356175
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-1_source_Political_Party.csv,title,0.346370
AJ-beatles-songs_source_Title.csv,title,AJ-fsu-name-to-username_source_first_name.csv,title,0.344853
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-2_source_Party.csv,title,0.344033
AJ-beatles-songs_source_Title.csv,title,AJ-fruits-1_target_CARBOHYDRATE__g_.csv,title,0.341741
AJ-beatles-songs_source_Title.csv,title,AJ-vegetables_source_Type.csv,title,0.334617
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-1_target__.csv,title,0.330091
AJ-beatles-songs_source_Title.csv,title,AJ-new-york-govs-2_target__.csv,title,0.330091
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-california-govs-2_target_Name.csv,title,0.663883
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-california-govs-1_target_Name.csv,title,0.663883
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-texas-govs-1_target_Governor_s_Name.csv,title,0.658826
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-texas-govs-2_target_Governor_s_Name.csv,title,0.658826
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-new-york-govs-3_source_Governor_s_Name.csv,title,0.654011
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-new-york-govs-1_source_Name.csv,title,0.611340
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-2_target_Vice-President.csv,title,0.609899
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-6_target_Vice-President.csv,title,0.609899
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-3_target_Vice-President.csv,title,0.609899
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-5_source_Name.csv,title,0.609636
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-6_source_Name.csv,title,0.609636
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-1_target_Name.csv,title,0.609636
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-uk-prime-ministers_target_Column_0.csv,title,0.602159
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-1_target_Birth_Name.csv,title,0.589768
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-6_source_Birth_Name.csv,title,0.589768
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-5_source_Birth_Name.csv,title,0.589768
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-texas-govs-2_source_Governor.csv,title,0.586011
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-texas-govs-1_source_Governor.csv,title,0.562232
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-new-york-govs-5_target_Home_Town__According_to_the_official_N_Y__State_Governor_s_website_.csv,title,0.549751
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-park-to-state-1_source_Location.csv,title,0.517954
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-christmas-songs-2_source_Artist.csv,title,0.510106
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-uk-prime-ministers_source_name.csv,title,0.505233
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-k12-name-to-email_source_SchoolName.csv,title,0.496134
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-new-york-govs-4_source_Home_Town__According_to_the_official_N_Y__State_Governor_s_website_.csv,title,0.492477
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-park-to-state-2_target_State.csv,title,0.492218
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-park-to-state-1_target_State.csv,title,0.492218
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-california-govs-1_target_Native_State.csv,title,0.488884
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-california-govs-2_target_Native_State.csv,title,0.488884
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-uk-prime-ministers_source_term.csv,title,0.487205
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-park-to-state-2_source_National_Park.csv,title,0.479001
AJ-california-govs-1_source_Governor_s_Name.csv,title,names200_source_fullname.csv,title,0.475032
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-christmas-songs-1_source_Artist.csv,title,0.473454
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-park-to-state-1_source_Name.csv,title,0.471197
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-cities_target_City.csv,title,0.468007
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-beatles-songs_target_Songwriter_s_.csv,title,0.467558
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-california-govs-2_source_Previous_office.csv,title,0.464816
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-5_source_Birthplace.csv,title,0.462003
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-1_target_Birthplace.csv,title,0.462003
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-6_source_Birthplace.csv,title,0.462003
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-us-presidents-2_source__.csv,title,0.461972
AJ-california-govs-1_source_Governor_s_Name.csv,title,AJ-texas-govs-2_source_Legislatures_as_Governor_.csv,title,0.451242
