candidate_table,candidate_column,similarity_score
Venue_right,title,0.5652693589877938
Stadium_right,title,0.5485546597551268
SportFacility_right,title,0.5434622497462128
Stadium_left,title,0.5252024252026014
SportFacility_left,title,0.5222471530488497
ShoppingMall_right,title,0.5130946231131928
ShoppingMall_left,title,0.5100030023768045
BasketballTeam_left,title,0.4984406502030082
SoccerLeague_right,title,0.4979988658758556
SoccerLeague_left,title,0.4973585133402053
RugbyLeague_left,title,0.4966550293097318
Wrestler_right,title,0.49561576293273835
BasketballTeam_right,title,0.49552188873004677
SportsLeague_right,title,0.4942495988410523
Tournament_left,title,0.4937519431316738
RailwayLine_left,title,0.4936567653962931
Magazine_left,title,0.49231510286752117
Museum_right,title,0.4918223055476252
Race_right,title,0.4915933741901497
Hospital_left,title,0.4912537741179853
RailwayLine_right,title,0.49109177356365574
Museum_left,title,0.4910244315743644
TelevisionStation_left,title,0.49031867792674616
SportsLeague_left,title,0.48899597070764605
TelevisionStation_right,title,0.48795104990150273
Race_left,title,0.487521351121875
Tournament_right,title,0.4865346702924349
Wrestler_left,title,0.48581064129446877
HistoricBuilding_left,title,0.4848156207211664
Hospital_right,title,0.4839706817949893
Song_left,title,0.483791000988793
MemberOfParliament_left,title,0.48328829997132505
GivenName_left,title,0.4813932935061887
Country_left,title,0.48092479430578283
GovernmentAgency_right,title,0.4808595274781817
Magazine_right,title,0.4798897946580749
EthnicGroup_left,title,0.4795634299888522
ChristianBishop_left,title,0.47732806483670265
EthnicGroup_right,title,0.4772486566917935
Artwork_left,title,0.47679888506778606
Award_left,title,0.4761195633390791
Reptile_left,title,0.4756049878957911
GovernmentAgency_left,title,0.47385042100750396
Country_right,title,0.47300323423393187
HistoricBuilding_right,title,0.47219613918905423
Reptile_right,title,0.4721208276133373
GivenName_right,title,0.4719891828336838
PoliticalParty_left,title,0.4711101110068905
Award_right,title,0.4705929052811778
ChristianBishop_right,title,0.4705691947895715
