candidate_table,candidate_column,similarity_score
Race_right,title,0.6058507751646226
RugbyLeague_left,title,0.524350743003975
SportsLeague_right,title,0.5116737707638922
SportsLeague_left,title,0.5116639506226572
Tournament_right,title,0.5083705008703527
Tournament_left,title,0.5068458208668098
SoccerLeague_right,title,0.5043570702909025
RugbyLeague_right,title,0.5028071257318664
SoccerLeague_left,title,0.5001550833359957
BasketballTeam_right,title,0.49481466171093413
RailwayLine_left,title,0.4929064179661368
RailwayLine_right,title,0.4927050188922973
SportFacility_right,title,0.4910757768443786
Wrestler_right,title,0.48964906123519725
SportFacility_left,title,0.48944207669771894
Song_left,title,0.4867980473148867
BasketballTeam_left,title,0.4867330176666162
Award_left,title,0.4840282415793236
Stadium_right,title,0.48313014763349044
Magazine_left,title,0.4823403668392627
Award_right,title,0.4816241564894783
ShoppingMall_right,title,0.4813879576039532
Reptile_left,title,0.48121636684409563
Stadium_left,title,0.4811547586635555
Wrestler_left,title,0.4809103313598694
Venue_left,title,0.48065580468023933
MemberOfParliament_left,title,0.47973682535535483
TennisTournament_left,title,0.47924110490743116
Reptile_right,title,0.4792268244155437
TelevisionStation_left,title,0.4789788786223806
Venue_right,title,0.4781625466339646
TelevisionStation_right,title,0.47607017916490724
ChristianBishop_left,title,0.4759820273441869
Magazine_right,title,0.4754779533217991
Artwork_left,title,0.4744389992577415
GivenName_left,title,0.47383853114187857
Device_right,title,0.47380526570046283
SoccerTournament_left,title,0.47380267672994825
EthnicGroup_right,title,0.47276176637726913
MotorsportSeason_right,title,0.47252144192166523
Artwork_right,title,0.4723046061590343
MotorsportSeason_left,title,0.47194626232476766
FootballMatch_left,title,0.47172640216091827
EthnicGroup_left,title,0.4708526512301677
ArtificialSatellite_left,title,0.47059863621115633
GovernmentAgency_left,title,0.4704489530960646
Museum_left,title,0.47023244248916435
Country_right,title,0.4701996231740113
Country_left,title,0.4698187473145795
ShoppingMall_left,title,0.4696035679791836
