candidate_table,candidate_column,similarity_score
Election_right,title,0.5705861865868965
Legislature_right,title,0.4655904288770143
Legislature_left,title,0.4448276505582125
PoliticalParty_right,title,0.43178286378299896
PoliticalParty_left,title,0.4202545018881014
GovernmentAgency_left,title,0.419129476158648
GovernmentAgency_right,title,0.41220831262137253
FootballLeagueSeason_right,title,0.4014577010655817
FootballLeagueSeason_left,title,0.4010773105808143
Country_left,title,0.3994369036729646
MemberOfParliament_right,title,0.39867322531701394
SoccerLeague_left,title,0.3968788066470474
TennisTournament_left,title,0.3899110550733797
SoccerTournament_left,id,0.3889611444039031
Country_right,title,0.3889138136534838
Country_left,id,0.3887573890696887
NationalFootballLeagueSeason_left,title,0.38851282141775095
Monarch_left,id,0.38842152523202
NationalFootballLeagueSeason_left,id,0.3876948943019165
RugbyLeague_left,title,0.3865320935524845
MotorsportSeason_left,title,0.38633040768423754
SoccerLeague_right,title,0.38585914980360575
Magazine_left,id,0.38585711351724683
UnitOfWork_left,id,0.38585472227701767
Race_left,id,0.3856074276780576
Tournament_left,title,0.3855232760664253
Hospital_left,id,0.38534689344818307
ClericalAdministrativeRegion_left,id,0.3851582944237592
SportsLeague_right,title,0.3851545798320783
SportsLeague_left,title,0.38485564088427204
Case_right,title,0.3846534241976614
UnitOfWork_right,title,0.3846534241976614
Case_left,title,0.3843713774627062
TelevisionStation_left,title,0.3840349172947192
Artwork_left,id,0.383887664454576
SportsLeague_left,id,0.383887664454576
Wrestler_left,id,0.3837283626744857
GivenName_left,id,0.3833234606968851
UnitOfWork_left,title,0.3830051815208475
Enzyme_left,id,0.3828512946841536
ShoppingMall_left,id,0.38271853838307535
FootballMatch_left,id,0.38255574622023125
Case_left,id,0.3825257445946835
GivenName_right,id,0.38247524599852617
RailwayLine_left,id,0.3824297327558766
ShoppingMall_right,id,0.38240765302901697
Award_left,id,0.38238619767197496
Drug_right,id,0.382379880981324
SoccerLeague_right,id,0.38212630033374634
Monarch_right,id,0.3821262881821286
