candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
GovernmentAgency_right,title,0.7646754384040833,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Australian Signals Directorate, Executive Office of the President, Communications Security Establishment, Global Affairs Canada, Department of Foreign Affairs, Trade and Development","iceland geosurvey↔iceland geosurvey(1.00) | new york city department of design & construction↔new york city department of design and construction(1.00) | federal ministry for the interior (austria)↔federal ministry of the interior (austria)(1.00) | ministry of defense and armed forces logistics (iran)↔ministry of defence and armed forces logistics (iran)(1.00) | ministry of the federal territories (malaysia)↔ministry of federal territories (malaysia)(1.00) | roads and traffic authority↔roads & traffic authority(0.99) | national bureau of statistics of tanzania↔national bureau of statistics (tanzania)(0.99) | ministry of interior and administration (poland)↔ministry of the interior and administration (poland)(0.99) | dhs management directorate↔dhs directorate for management(0.99) | ministry of internally displaced persons from the occupied territories, accommodation and refugees (georgia)↔ministry of internally displaced persons from the occupied territories, accommodation and refugees of georgia(0.99)",200
GovernmentAgency_left,title,0.7478667497634888,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","ministry for chieftaincy and traditional affairs↔ministry for chieftaincy and traditional affairs(1.00) | mossad↔mossad(1.00) | agresearch↔agresearch(1.00) | new york city health and hospitals corporation↔new york city health and hospitals corporation(1.00) | united states women's bureau↔united states women's bureau(1.00) | transadelaide↔transadelaide(1.00) | pleasant hill, missouri↔pleasant hill, missouri(1.00) | western cape department of health↔western cape department of health(1.00) | department of atomic energy (india)↔department of atomic energy (india)(1.00) | new york division of military and naval affairs↔new york division of military and naval affairs(1.00)",200
Legislature_right,title,0.6313681602478027,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting",government of uzbekistan↔supreme assembly of uzbekistan(0.88) | elections new brunswick↔new brunswick legislature(0.85) | ministry of foreign affairs (eritrea)↔national assembly of eritrea(0.83) | the office of azerbaijan president↔national assembly of azerbaijan(0.82) | federal ministry for the interior (austria)↔federal council of austria(0.81) | overseas chinese affairs council↔secretariat of the communist party of china(0.80) | council of people's commissars (ukraine)↔federation council of russia(0.80) | urban redevelopment authority↔urban council(0.80) | tamil nadu planning commission↔chavakacheri divisional council(0.79) | state examinations commission↔central commission for discipline inspection(0.78),200
Legislature_left,title,0.5549543499946594,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Bundestag, Council of the European Union, European Parliament, House of Lords, House of Commons of the United Kingdom",taipei city government↔taipei city council(0.93) | council of people's commissars (ukraine)↔central executive committee of ukraine(0.91) | basque government↔basque parliament(0.91) | government of nepal↔parliament of nepal(0.90) | government of south australia↔parliament of south australia(0.89) | bhubaneswar development authority↔bhubaneswar municipal corporation(0.87) | security council of the soviet union↔central executive committee of the soviet union(0.84) | federal ministry for the interior (austria)↔federal council (austria)(0.84) | tamil nadu planning commission↔vavuniya south tamil divisional council(0.83) | puerto rico state commission on elections↔legislative assembly of puerto rico(0.82),200
Hospital_right,title,0.542677104473114,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Barts and The London NHS Trust, Uniklinikum Aachen, Moorfields Eye Hospital, The Hospital for Sick Children, Princess Margaret Hospital (Toronto)",new york city health and hospitals corporation↔nyc health + hospitals/coler(0.88) | nhs scotland↔state hospital for scotland and northern ireland(0.85) | nhs wales↔york teaching hospital nhs foundation trust(0.82) | california department of public health↔uc san diego health(0.78) | illinois department of healthcare and family services↔university of illinois hospital & health sciences system(0.77) | national institute of health (pakistan)↔sultan haji ahmad shah hospital(0.76) | national cancer intelligence network↔karmanos cancer institute(0.75) | new york state department of health↔nyc health + hospitals/kings county(0.75) | ministry of health (british columbia)↔british columbia children's hospital(0.74) | nhs sustainable development unit↔south tyneside nhs foundation trust(0.74),200
PoliticalParty_right,title,0.5336369872093201,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)","andhra pradesh state election commission↔odisha pradesh congress committee(0.83) | election commission of malaysia↔democratic action party (malaysia)(0.81) | puerto rico state commission on elections↔popular democratic party of puerto rico(0.81) | ministry of labour and social policy (poland)↔labour union (poland)(0.80) | government of south australia↔liberal union (south australia)(0.79) | government of nepal↔bahujan samaj party of nepal(0.79) | state sangha maha nayaka committee↔pondicherry pradesh congress committee(0.78) | nigerian electricity regulatory commission↔action congress of nigeria(0.77) | majlis amanah rakyat↔harakat majd(0.76) | sudan news agency↔liberal democratic party, sudan(0.76)",200
ClericalAdministrativeRegion_right,title,0.518861711025238,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Latin Patriarchate of Jerusalem, Baptist Union of Australia, Diocese of New Westminster, Roman Catholic Diocese of Sankt Gallen, Diocese of Gibraltar in Europe","ministry of national defense (colombia)↔military ordinariate of colombia(0.81) | department of defence (south africa)↔military ordinariate of the south african defence force(0.81) | ministry of european integration (albania)↔albanian catholic apostolic administration of southern albania(0.79) | office of the auditor general of colombia↔roman catholic archdiocese of cartagena in colombia(0.66) | ministry of justice (iran)↔diocese of iran(0.66) | ministry of the interior (turkey)↔apostolic vicariate of anatolia(0.66) | ministry of construction and spatial planning (croatia)↔metropolitanate of zagreb, ljubljana and all italy(0.66) | gibraltar port authority↔diocese of gibraltar in europe(0.65) | council of people's commissars (ukraine)↔ukrainian catholic eparchy of saint vladimir the great of paris(0.65) | ministry for chieftaincy and traditional affairs↔syro-malabar catholic eparchy of kanjirappally(0.64)",190
Museum_right,title,0.5147140026092529,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Louvre, MusÃ©e du Louvre, Doge's Palace, Science Museum (London), National Motor Museum, Beaulieu",institute for nature conservation and biodiversity↔naturalis biodiversity center(0.83) | memorial museum of astronautics↔museum of aviation(0.82) | department of railways new south wales↔australian railway historical society museum(0.77) | ministry of cultural heritage and activities (italy)↔international museum and library of bologna(0.76) | sharjah museums department↔om kalthoum museum(0.75) | national heritage board (singapore)↔national gallery singapore(0.75) | department of national museum (sri lanka)↔sanskriti kendra museum(0.74) | polish central archives of historical records↔museum of the history of the polish jews(0.73) | ministry of culture and national heritage (poland)↔polin museum of the history of polish jews(0.72) | state sangha maha nayaka committee↔chhatrapati shivaji maharaj vastu sangrahalaya(0.71),200
Country_right,title,0.5108082294464111,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria",ministry of foreign affairs (kosovo)↔kosovo (region)(0.86) | council of people's commissars (ukraine)↔belarusian central council(0.82) | prime minister's office (bangladesh)↔provisional government of bangladesh(0.80) | provisional polish revolutionary committee↔polish people's republic(0.79) | myanmar language commission↔myanmar(0.77) | ministry of the interior (turkey)↔turkish provisional government(0.77) | pami↔pasai(0.76) | ministry of justice (iran)↔interim government of iran(0.76) | federal ministry of interior (federation of bosnia and herzegovina)↔condominium of bosnia and herzegovina(0.74) | bavarian state office for survey and geoinformation↔bavarian council republic(0.73),200
ArtificialSatellite_right,title,0.5079829692840576,"Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA","Soyuz 7K-T No.39, Pad Abort Test 1, AS-101 (spacecraft), AS-102 (spacecraft), Spirit rover",ministry of justice (afghanistan)↔afghansat 1(0.64) | watersecure↔seasat(0.63) | prime mission↔orion 3(0.63) | cesis↔hylas(0.62) | satish dhawan space centre↔aditya (satellite)(0.62) | vikram sarabhai space centre↔prisma (satellite project)(0.61) | majlis amanah rakyat↔acrimsat(0.61) | national defence radio establishment (sweden)↔eutelsat 117 west a(0.60) | memorial museum of astronautics↔mars orbiter mission(0.59) | philippine nuclear research institute↔nuclear spectroscopic telescope array(0.59),72
