candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
Award_right,title,0.776545524597168,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","Academy Awards, Academy Award for Best Art Direction, Academy Award for Best Makeup, Academy Award for Best Adapted Screenplay, Academy Award for Best Directing",paeksang arts awards↔paeksang arts awards(1.00) | 1999 brit awards↔1999 brit awards(1.00) | cyprus civil society awards↔cyprus civil society awards(1.00) | daytime emmy award for outstanding performer in an animated program↔daytime emmy award for outstanding performer in an animated program(1.00) | national football foundation gold medal winners↔national football foundation gold medal winners(1.00) | 2004 brit awards↔2004 brit awards(1.00) | wendy schmidt oil cleanup x challenge↔wendy schmidt oil cleanup x challenge(1.00) | 2009 brit awards↔2009 brit awards(1.00) | 2008 brit awards↔2008 brit awards(1.00) | tricorder x prize↔tricorder x prize(1.00),200
Award_left,title,0.7478132247924805,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize",philip meyer journalism award↔philip meyer journalism award(1.00) | the da vinci medallion↔the da vinci medallion(1.00) | william o. douglas prize↔william o. douglas prize(1.00) | jc williamson award↔jc williamson award(1.00) | empire award for best horror↔empire award for best horror(1.00) | ginza music festival↔ginza music festival(1.00) | cricket world cup trophy↔cricket world cup trophy(1.00) | grammy award for best hawaiian music album↔grammy award for best hawaiian music album(1.00) | intel foundation achievement award↔intel foundation achievement award(1.00) | onizuka prop wash award↔onizuka prop wash award(1.00),200
TennisTournament_right,title,0.6011936068534851,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",prix italia↔2012 challenger banque nationale de rimouski(0.74) | grand bell awards↔2010 challenge bell(0.72) | grand prix de l'imaginaire↔2012 challenger banque nationale de saguenay(0.68) | edmund orgill trophy↔2012 arimex challenger trophy(0.68) | brunswick-balke collender cup↔2010 blu-express.com tennis cup(0.67) | premio lo nuestro 2011↔2011 challenger banque nationale de saguenay(0.65) | newron cup↔2011 challenger banque nationale de rimouski(0.63) | grameenphone prothom-alo sports awards↔2012 commonwealth bank tournament of champions(0.62) | yates cup↔2012 aegon pro-series loughborough(0.62) | seoul music awards↔2012 korea open(0.62),27
RugbyLeague_right,title,0.5679774284362793,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)",newron cup↔the ron coote cup(0.79) | cricket world cup trophy↔world rugby under 20 trophy(0.78) | wile cup↔tom richards cup(0.75) | silver pears trophy↔saru gold cup(0.72) | brunswick-balke collender cup↔colonial cup(0.72) | edmund orgill trophy↔african development trophy(0.71) | premier league manager of the season↔top league champions cup(0.68) | adolph rupp cup↔bundaberg red cup(0.67) | all-pro↔pro12(0.67) | burlsworth trophy↔league cup (rugby league)(0.67),58
SoccerClubSeason_right,title,0.5540728569030762,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season",2001 afl rising star↔2001 australia national soccer team season(0.70) | list of senior class award football winners↔2011 down gaa senior football(0.69) | 1999 afl rising star↔1999 australia national soccer team season(0.68) | 1996 afl rising star↔1996 australia national soccer team season(0.68) | 2007 afl rising star↔2007 australia national soccer team season(0.67) | 2009 afl rising star↔2009 australia national soccer team season(0.67) | 2005 afl rising star↔2005 australia national soccer team season(0.67) | copa libertadores (trophy)↔2003 cienciano season(0.66) | 1993 afl rising star↔1997 australia national soccer team season(0.65) | afl rising star↔2006 australia national soccer team season(0.63),51
NationalFootballLeagueSeason_right,title,0.5437353849411011,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","1900 Homestead Library & Athletic Club football season, 2003 FC Barcelona Dragons season, 1905 Canton Athletic Club season, 1911 Canton Professionals season, 1912 Canton Professionals season",copa libertadores (trophy)↔2002 fc barcelona dragons season(0.63) | premier league manager of the season↔2003 fc barcelona dragons season(0.57) | chicago tribune silver football↔1911 canton professionals season(0.57) | harlon hill trophy↔1914 canton professionals season(0.56) | brunswick-balke collender cup↔1913 canton professionals season(0.55) | usila all-american team↔1912 canton professionals season(0.54) | 1993 afl rising star↔1905 canton athletic club season(0.54) | list of senior class award football winners↔1900 homestead library & athletic club football season(0.53) | heisman trophy↔1921 detroit tigers season (nfl)(0.48) | omaha trophy↔1996 minnesota fighting pike season(0.46),10
Race_right,title,0.5213798880577087,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes",brunswick-balke collender cup↔t.s. carlyon cup(0.81) | barringer trophy↔schweppervescence trophy(0.77) | newron cup↔december gold cup(0.75) | people's choice awards↔people's choice classic(0.74) | edmund orgill trophy↔grafenberger meilen-trophy(0.74) | harlon hill trophy↔moonee valley gold cup(0.73) | omaha trophy↔eagle farm cup(0.72) | wile cup↔mildmay of flete challenge cup(0.72) | chauvenet prize↔prix bertrand du breuil(0.71) | golden lotus↔golden pendant(0.71),175
TennisTournament_left,title,0.5197083353996277,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","2002 US Open (tennis), 2005 Australian Open, 1999 Australian Open, 1991 French Open, 2000 Tennis Masters Cup",prix italia↔2010 riviera di rimini challenger(0.81) | copa libertadores (trophy)↔2012 copa agco cordoba(0.81) | newron cup↔2012 lermontov cup(0.78) | edmund orgill trophy↔2012 ethias trophy(0.78) | best overall record trophy (piha)↔2009 ipp trophy(0.77) | burlsworth trophy↔2010 ipp trophy(0.75) | brunswick-balke collender cup↔2012 viccourt cup(0.74) | yates cup↔2009 regions morgan keegan championships and the cellular south cup(0.73) | sprint cup (trophy)↔2012 empire trnava cup(0.73) | wile cup↔2010 mordovia cup(0.72),200
NCAATeamSeason_right,title,0.5194643139839172,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","1893 LSU football team, 1894 LSU football team, 1895 LSU football team, 1892 Alabama Cadets football team, 1894 Alabama Crimson White football team",national football foundation gold medal winners↔2011 fiu golden panthers football team(0.71) | sporting news college football coach of the year↔2012 fiu golden panthers football team(0.68) | heisman trophy↔2010 fiu golden panthers football team(0.65) | list of senior class award football winners↔2011 austin peay governors football team(0.62) | naismith college coach of the year↔2012 austin peay governors football team(0.61) | ap national championship trophy↔2002 florida atlantic owls baseball team(0.61) | chicago tribune silver football↔1893 alabama crimson white football team(0.58) | usila all-american team↔2013 hawaii rainbow warriors football team(0.56) | big ten medal of honor↔1892 alabama cadets football team(0.56) | canadian interuniversity sport football all-canadian team↔1979 ucf golden knights football team(0.55),34
BasketballTeam_right,title,0.5173420310020447,"Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",omaha trophy↔omaha racers(0.73) | ekushey padak↔kk krka(0.73) | georg-christoph-lichtenberg-preis↔mhp riesen ludwigsburg(0.72) | netet e klipit shqiptar↔muba hangtuah sumatera selatan(0.69) | premios texas↔toros de nuevo laredo(0.69) | usila all-american team↔al rayan sc basketball team(0.69) | state prize of the russian federation↔bc minsk-2006(0.67) | 2001 afl rising star↔melbourne united(0.66) | paeksang arts awards↔satria muda pertamina jakarta(0.66) | list of senior class award men's basketball winners↔jalaa sc (men's basketball)(0.65),166
