candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
HistoricBuilding_right,title,0.8311623930931091,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Waltham Abbey (abbey), Ãglise de la Madeleine, Westminster Central Hall, Mary, Queen of the World Cathedral, St. Patrick's Cathedral (Manhattan)","st. casimir parish, terryville↔st. casimir parish,terryville(1.00) | armenian church of st. john the baptist↔armenian church of st.john the baptist(1.00) | valjala church↔valjala church(1.00) | st. paul's church, auckland↔st paul's church, auckland(1.00) | seventh day adventist church of tonga↔seventh-day adventist church of tonga(1.00) | st. stephen's cathedral (owensboro, kentucky)↔st. stephen cathedral (owensboro, kentucky)(1.00) | st. peter and st. paul's cathedral, tallinn↔st peter and st paul's cathedral, tallinn(1.00) | st. george indian orthodox church, perth, australia↔st. george indian orthodox church, perth, western australia(1.00) | st. mary's basilica, halifax↔st. mary's basilica (halifax)(0.99) | san agustin church, manila↔san agustin church (manila)(0.99)",200
HistoricBuilding_left,title,0.7545123100280762,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","mohawk chapel↔mohawk chapel(1.00) | st gabriels, cricklewood↔st gabriels, cricklewood(1.00) | st conan's church, egloshayle↔st conan's church, egloshayle(1.00) | st john the baptist's church, parson drove↔st john the baptist's church, parson drove(1.00) | iglesia de santiago el mayor (sariego)↔iglesia de santiago el mayor (sariego)(1.00) | romanian people's salvation cathedral↔romanian people's salvation cathedral(1.00) | tudeley↔tudeley(1.00) | st swithin, london stone↔st swithin, london stone(1.00) | musangsa↔musangsa(1.00) | st augustine's tower hackney↔st augustine's tower hackney(1.00)",200
ClericalAdministrativeRegion_right,title,0.6431964039802551,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Latin Patriarchate of Jerusalem, Baptist Union of Australia, Diocese of New Westminster, Roman Catholic Diocese of Sankt Gallen, Diocese of Gibraltar in Europe","anglican church of st. john the evangelist (ottawa)↔anglican diocese of ontario(0.82) | church of st. paraskevi, novgorod↔diocese of novgorod(0.81) | st olga ukrainian catholic church↔ukrainian catholic eparchy of saint vladimir the great of paris(0.80) | st. george indian orthodox church, perth, australia↔melkite greek catholic eparchy of saint michael archangel in sydney(0.79) | st. bartholomew's anglican church (toronto)↔anglican diocese of fredericton(0.79) | san guillermo parish church↔roman catholic diocese of san juan de calama(0.79) | st. gerard's roman catholic church↔diocese of st mark the evangelist(0.79) | all saints anglican church, brisbane↔anglican diocese of north west australia(0.78) | st. michael the archangel ukrainian catholic church↔ukrainian catholic eparchy of saints peter and paul of melbourne(0.78) | lutheran church of the good shepherd, eau claire, wisconsin↔episcopal church in minnesota(0.78)",190
ClericalAdministrativeRegion_left,title,0.5790930390357971,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","turku orthodox church↔archdiocese of turku(0.84) | church of our lady, bruges↔roman catholic diocese of bruges(0.84) | st. michael the archangel ukrainian catholic church↔melkite catholic eparchy of st michael, archangel(0.83) | st. michael the archangel parish, derby↔diocese of derby(0.83) | church of jesus, riga↔roman catholic archdiocese of riga(0.82) | holy trinity church, coventry↔diocese of coventry(0.82) | immaculate conception parish, springfield↔episcopal diocese of springfield(0.81) | holy trinity cathedral (addis ababa)↔ethiopian catholic archeparchy of addis abeba(0.80) | st. elizabeth's anglican church↔anglican diocese of port elizabeth(0.80) | st matthew's church, guildford↔diocese of guildford(0.80)",200
ChristianBishop_right,title,0.5682516098022461,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Ealdred (archbishop of York), Saint Matthew, Bartholomew I of Constantinople, Pandulf Verraccio, William Courtenay","sant'angelo a nilo↔norberto do amaral(0.76) | st. joseph the betrothed ukrainian greek catholic church↔patriarch joseph of moscow(0.76) | st. peter's lutheran church, ottawa↔peter coffin (anglican bishop of ottawa)(0.73) | st. gregory the great church↔gregory iv of constantinople(0.73) | st margaret lothbury↔margaret vertue(0.73) | st john the baptist, hoxton↔john mcintyre (archbishop of birmingham)(0.73) | musangsa↔trevor selwyn musonda mwamba(0.72) | cathedral of st john the evangelist, portsmouth↔john king (bishop of portsmouth)(0.72) | st john the baptist, egglescliffe↔john taylor (bishop of st albans)(0.72) | st gabriel fenchurch↔robin ward (anglican priest)(0.72)",200
ShoppingMall_left,title,0.5669674873352051,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","The Galleria (Houston), Shops at Prudential Center, The Fashion Centre at Pentagon City, Westfield Sydney Central Plaza, Mantri Square","croydon minster↔centrale (croydon)(0.82) | saint-jacques cathedral (montreal)↔st. laurent centre(0.71) | citylife church↔cityplace(0.71) | christ the king church (trumbull, connecticut)↔bishops corner (west hartford)(0.71) | coldham cottage↔brentwood town centre(0.70) | castle gate congregational centre↔westfield castlecourt(0.70) | marekerk↔galeria kazimierz(0.69) | cardiff metropolitan cathedral↔st. david's (cardiff)(0.69) | coalville evangelical church↔antioch center(0.69) | westwinds community church↔west 12 shepherds bush(0.68)",200
Museum_right,title,0.5597904324531555,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Louvre, MusÃ©e du Louvre, Doge's Palace, Science Museum (London), National Motor Museum, Beaulieu","basilica of saint john the evangelist↔blessed john paul ii shrine(0.80) | saint paul's cathedral, wellington↔wellington museum(0.76) | zagreb orthodox cathedral↔art pavilion, zagreb(0.75) | cologne cathedral↔hamburg museum(0.74) | speyer cathedral↔technik museum speyer(0.74) | national shrine of saint jude (england)↔saint john paul ii national shrine(0.73) | bath abbey↔museum of bath architecture(0.73) | regent hall↔hallwyl palace(0.73) | ukrainian catholic national shrine of the holy family↔national museum of the history of ukraine(0.73) | glasgow cathedral↔people's palace, glasgow(0.72)",200
ShoppingMall_right,title,0.5588335990905762,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","The Galleria, The Shops at Prudential Center, Fashion Centre at Pentagon City, Sydney Central Plaza, Mahatma Jyotiba Phule Mandai","cardiff metropolitan cathedral↔st david's, cardiff(0.74) | forest chapel↔forest fair village(0.74) | toyokawa inari↔iluma(0.72) | holy spirit church (stamford, connecticut)↔bishops corner, west hartford(0.72) | st margaret, new fish street↔sta. lucia east grandmall(0.69) | campion house↔shelter cove towne centre(0.69) | halifax place wesleyan chapel↔university place (chapel hill, north carolina)(0.69) | all saints church, oxford↔westgate, oxford(0.69) | castle gate congregational centre↔castlecourt(0.68) | manchester cathedral↔west manchester town center(0.68)",200
GivenName_right,title,0.5453293919563293,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",st mary the virgin mortlake↔mary (name)(0.79) | sanuki kokubun-ji↔junichi(0.75) | gyokusen-ji↔harutyun(0.75) | korskirken↔kaede(0.73) | kinkaku-ji↔maki (name)(0.72) | landakotskirkja↔tuukka(0.72) | konpuku-ji↔kaj(0.69) | marekerk↔zvonimir(0.68) | st margaret lothbury↔margaret(0.68) | mingun pahtodawgyi↔bauyrzhan(0.68),154
Hospital_right,title,0.542131245136261,"Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","Barts and The London NHS Trust, Uniklinikum Aachen, Moorfields Eye Hospital, The Hospital for Sick Children, Princess Margaret Hospital (Toronto)","grove road strict baptist church↔integris bass baptist health center(0.75) | seventh day adventist church of tonga↔seventh-day adventist hospital(0.74) | st margaret lothbury↔st margaret's hospital(0.73) | church of our lady of hope↔st. theresa's hospital(0.72) | our lady of lourdes, wanstead↔our lady of lourdes hospital, drogheda(0.72) | frauenkirche, nuremberg↔uniklinikum aachen(0.71) | university church of st mary the virgin↔abrazo maryvale campus(0.70) | dove world outreach center↔peacehealth sacred heart medical center at riverbend(0.69) | harrogate baptist church↔harrogate and district nhs foundation trust(0.68) | prem mandir↔chavakacheri hospital(0.68)",200
