candidate_table,candidate_column,similarity_score
Country_right,title,0.6444825530052185
EthnicGroup_right,title,0.5665860176086426
Legislature_right,title,0.5613314509391785
EthnicGroup_left,title,0.5603193044662476
PoliticalParty_right,title,0.5513477325439453
GivenName_right,title,0.5496588349342346
Reptile_left,title,0.5471886396408081
Legislature_left,title,0.5467724204063416
Reptile_right,title,0.5448592901229858
Monarch_right,title,0.5434436202049255
Monarch_left,title,0.5434273481369019
GivenName_left,title,0.5432931780815125
PoliticalParty_left,title,0.5430538058280945
SoccerLeague_left,title,0.5418329834938049
Amphibian_left,title,0.5370160937309265
Noble_right,title,0.5340865254402161
RailwayLine_left,title,0.5340049862861633
NaturalEvent_right,title,0.5314610600471497
Wrestler_right,title,0.5309910774230957
TelevisionStation_left,title,0.530472993850708
Noble_left,title,0.530144214630127
Magazine_left,title,0.5292896628379822
ArtificialSatellite_left,title,0.5291299223899841
Drug_right,title,0.5288569331169128
BasketballTeam_left,title,0.5287663340568542
ChristianBishop_left,title,0.5287215709686279
ClericalAdministrativeRegion_right,title,0.5285400748252869
ShoppingMall_right,title,0.5284947156906128
Amphibian_right,title,0.5282998085021973
SportsLeague_right,title,0.5279405117034912
Wrestler_left,title,0.527934730052948
Magazine_right,title,0.5277768969535828
GovernmentAgency_left,title,0.5276898741722107
TelevisionStation_right,title,0.5266479849815369
GovernmentAgency_right,title,0.5264298319816589
Race_right,title,0.5260293483734131
SoccerLeague_right,title,0.525347888469696
RailwayLine_right,title,0.524083137512207
Noble_right,id,0.5240218639373779
Song_left,title,0.5233299732208252
Tournament_right,title,0.5232936143875122
Case_right,id,0.5231990218162537
UnitOfWork_right,id,0.5231990218162537
Award_right,id,0.5231990218162537
Venue_right,id,0.5231990218162537
SportsLeague_left,title,0.5228838324546814
RugbyLeague_left,title,0.5226446986198425
ClericalAdministrativeRegion_left,title,0.5221759676933289
MotorsportSeason_right,id,0.521847665309906
BasketballTeam_right,title,0.5217675566673279
