candidate_table,candidate_column,similarity_score
RailwayLine_right,title,0.7116726040840149
TelevisionStation_left,title,0.5529453754425049
RugbyLeague_left,title,0.5518924593925476
BasketballTeam_left,title,0.5513519644737244
ShoppingMall_right,title,0.5512991547584534
SportsLeague_left,title,0.548569917678833
Race_right,title,0.547285795211792
ArtificialSatellite_left,title,0.5461585521697998
Tournament_right,title,0.5450129508972168
SoccerLeague_left,title,0.5449210405349731
Wrestler_right,title,0.5434492230415344
SoccerLeague_right,title,0.5426765084266663
RugbyLeague_right,title,0.5412368178367615
TelevisionStation_right,title,0.5412237644195557
Galaxy_right,id,0.5410860776901245
ArtificialSatellite_right,title,0.5399652719497681
Race_left,title,0.5397388339042664
ShoppingMall_left,title,0.5392667651176453
Venue_left,title,0.5386211276054382
Device_right,title,0.5385305285453796
Tournament_left,title,0.5384594798088074
Stadium_left,title,0.5377967953681946
EthnicGroup_right,title,0.5367438793182373
SportFacility_right,title,0.536476731300354
GovernmentAgency_right,title,0.5357880592346191
TennisTournament_right,id,0.5356184244155884
Magazine_left,title,0.5355113744735718
SportsLeague_right,title,0.5352851748466492
BasketballTeam_right,title,0.5351624488830566
Stadium_right,title,0.5346187949180603
Enzyme_right,id,0.5341302752494812
GovernmentAgency_right,id,0.5338154435157776
Country_left,title,0.5337941646575928
Legislature_right,id,0.5334141254425049
SportFacility_left,title,0.5332757234573364
SoccerClubSeason_right,id,0.5330957770347595
NaturalEvent_right,id,0.5330957770347595
FootballMatch_right,id,0.533085286617279
ArtificialSatellite_right,id,0.5330252051353455
Galaxy_left,id,0.5328056812286377
Song_left,title,0.5327379107475281
ShoppingMall_right,id,0.5318091511726379
ShoppingMall_left,id,0.5317445397377014
BasketballTeam_right,id,0.5315248370170593
EthnicGroup_left,title,0.5315203666687012
HistoricBuilding_right,id,0.5313323140144348
Magazine_right,title,0.5312044024467468
Reptile_left,id,0.5311964750289917
RugbyLeague_right,id,0.5310450196266174
Song_right,title,0.5309319496154785
