candidate_table,candidate_column,similarity_score
ShoppingMall_right,title,0.7269576787948608
Venue_right,title,0.5749483704566956
Stadium_right,title,0.569433867931366
SportFacility_right,title,0.5633032321929932
Stadium_left,title,0.5613842010498047
Hospital_left,title,0.5578340291976929
Venue_left,title,0.5527735948562622
SportFacility_left,title,0.5522303581237793
RailwayLine_right,title,0.5486620664596558
RailwayLine_left,title,0.5397123694419861
Race_right,title,0.5391156077384949
Hospital_right,title,0.5347533822059631
Tournament_left,title,0.5330352783203125
Museum_left,title,0.5326826572418213
HistoricBuilding_left,title,0.5315671563148499
Tournament_right,title,0.5310231447219849
Magazine_left,title,0.5306529402732849
GovernmentAgency_left,title,0.5291270613670349
TelevisionStation_left,title,0.5284676551818848
RugbyLeague_left,title,0.5266557931900024
Museum_right,title,0.5252838134765625
Magazine_right,title,0.5223902463912964
Race_left,title,0.520622968673706
BasketballTeam_left,title,0.519989550113678
HistoricBuilding_right,title,0.5198560953140259
BasketballTeam_right,title,0.5197943449020386
GivenName_left,title,0.5192068815231323
SportsLeague_right,title,0.5183015465736389
GovernmentAgency_right,title,0.5178481936454773
SoccerLeague_right,title,0.5175860524177551
Artwork_right,title,0.5161424875259399
SportsLeague_left,title,0.5153385996818542
Wrestler_right,title,0.5143042802810669
Artwork_left,title,0.5136691331863403
EthnicGroup_left,title,0.5130138397216797
Wrestler_left,title,0.5129241943359375
TelevisionStation_right,title,0.5129052996635437
NationalFootballLeagueSeason_left,title,0.5126404762268066
FootballMatch_left,title,0.5120982527732849
MemberOfParliament_left,title,0.5120436549186707
RugbyLeague_right,title,0.5119116902351379
MemberOfParliament_right,title,0.5111944675445557
Country_left,title,0.5102087259292603
Device_left,title,0.509610652923584
Song_left,title,0.508021354675293
SoccerLeague_left,title,0.5072565674781799
EthnicGroup_right,title,0.5069789290428162
Drug_right,title,0.5055716037750244
FootballLeagueSeason_left,title,0.505569338798523
Legislature_left,title,0.5054596662521362
