candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,0.6549216508865356,232448,0.6549216508865356
USA_cars_datasets,country,0.6549216508865356,232448,0.6549216508865356
movie_metadata,country,0.6549216508865356,232448,0.6549216508865356
us_companies_copy,country,0.6500145792961121,4313,0.6500145792961121
us_companies,country,0.6500145196914673,120083,0.6500145196914673
cwurData,country,0.6399231553077698,232448,0.6399231553077698
UKDebate,country,0.6397208571434021,232448,0.6397208571434021
MoviesOnStreamingPlatforms_updated,Country,0.6324945688247681,232448,0.6324945688247681
netflix_titles,country,0.6324945688247681,232448,0.6324945688247681
world-cities,country,0.6323585510253906,232448,0.6323585510253906
acquisitions,Country,0.6264314651489258,197490,0.6264314651489258
Word_University_Rank_2020,Country,0.6134970784187317,232448,0.6134970784187317
whr2015,Country,0.6122542023658752,35866,0.6122542023658752
gender_development,Country,0.6069204807281494,44265,0.6069204807281494
countries_of_the_world,Country,0.6021077632904053,51529,0.6021077632904053
World_countries_env_vars,Country,0.5967696309089661,55161,0.5967696309089661
who_suicide_statistics,country,0.5771773457527161,232448,0.5771773457527161
edu,country,0.5726519823074341,232448,0.5726519823074341
countries_metadatacountries,CountryName,0.5640496611595154,56069,0.5640496611595154
countries_data,CountryName,0.5436545610427856,232448,0.5436545610427856
directory,Country,0.5117936134338379,232448,0.5117936134338379
hfi_cc_2018,countries,0.4955458343029022,232448,0.4955458343029022
fifa_ranking,country_full,0.4779203534126282,232448,0.4779203534126282
fifa_ranking,country_abrv,0.44239339232444763,232448,0.44239339232444763
Cars93,Origin,0.4400653541088104,21111,0.4400653541088104
AdventureWorks2014_CountryRegion,Name,0.4387694001197815,54026,0.4387694001197815
world_country,Name,0.4384978711605072,54253,0.4384978711605072
countries_and_continents,name,0.4348009526729584,56523,0.4348009526729584
world_country,Region,0.4263288378715515,54253,0.4263288378715515
hfi_cc_2018,region,0.424694687128067,232448,0.424694687128067
countries_and_continents,ISO4217-currency_country_name,0.4208492040634155,53345,0.4208492040634155
world_city,CountryCode,0.41738972067832947,232448,0.41738972067832947
whr2015,Region,0.41575902700424194,35866,0.41575902700424194
world_countryLanguage,CountryCode,0.4148167073726654,223368,0.4148167073726654
countries_metadatacountries,CountryCode,0.41323718428611755,56069,0.41323718428611755
countries_target,CountryCode,0.41323718428611755,56069,0.41323718428611755
countries_data,CountryCode,0.4127222001552582,232448,0.4127222001552582
language,countrycodes,0.4099452495574951,232448,0.4099452495574951
countries_of_the_world,Region,0.4032609760761261,51529,0.4032609760761261
countries_and_continents,official_name_en,0.3975776731967926,54707,0.3975776731967926
countries_metadatacountries,Region,0.3961474895477295,48578,0.3961474895477295
booking,city,0.3815978467464447,207906,0.3815978467464447
UKDebate,region,0.37921538949012756,232448,0.37921538949012756
AdventureWorks2014_stateprovince,CountryRegionCode,0.3783298432826996,41087,0.3783298432826996
AdventureWorks2014_salesTerritory,CountryRegionCode,0.3770776391029358,2270,0.3770776391029358
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.37427884340286255,24516,0.37427884340286255
AdventureWorks2014_CountryRegion,CountryRegionCode,0.3716256320476532,53799,0.3716256320476532
SpellingStates,state,0.36318039894104004,11577,0.36318039894104004
USA_cars_datasets,state,0.36279037594795227,232448,0.36279037594795227
google_books_dataset,language,0.35959288477897644,232448,0.35959288477897644
