candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_metadatacountries,CountryName,0.6121199131011963,247000,0.6121199131011963
us_companies_copy,country,0.5884665846824646,19000,0.5884665846824646
us_companies,country,0.588466465473175,529000,0.588466465473175
movies,country,0.588333010673523,1024000,0.588333010673523
USA_cars_datasets,country,0.588333010673523,1024000,0.588333010673523
movie_metadata,country,0.588333010673523,1024000,0.588333010673523
UKDebate,country,0.5867780447006226,1024000,0.5867780447006226
countries_data,CountryName,0.5859016180038452,1024000,0.5859016180038452
cwurData,country,0.5794541239738464,1024000,0.5794541239738464
whr2015,Country,0.5711438655853271,158000,0.5711438655853271
acquisitions,Country,0.5686661601066589,870000,0.5686661601066589
gender_development,Country,0.5677490830421448,195000,0.5677490830421448
countries_of_the_world,Country,0.5608507990837097,227000,0.5608507990837097
MoviesOnStreamingPlatforms_updated,Country,0.5603252053260803,1024000,0.5603252053260803
netflix_titles,country,0.5603252053260803,1024000,0.5603252053260803
world-cities,country,0.5602221488952637,1024000,0.5602221488952637
Word_University_Rank_2020,Country,0.5568549633026123,1024000,0.5568549633026123
World_countries_env_vars,Country,0.5565131306648254,243000,0.5565131306648254
who_suicide_statistics,country,0.5400729179382324,1024000,0.5400729179382324
edu,country,0.5318999290466309,1024000,0.5318999290466309
world_country,Name,0.4855838716030121,239000,0.4855838716030121
AdventureWorks2014_CountryRegion,Name,0.48513808846473694,238000,0.48513808846473694
countries_and_continents,name,0.4821128249168396,249000,0.4821128249168396
directory,Country,0.46641218662261963,1024000,0.46641218662261963
fifa_ranking,country_full,0.46573105454444885,1024000,0.46573105454444885
hfi_cc_2018,countries,0.45301517844200134,1024000,0.45301517844200134
world_city,CountryCode,0.4362785220146179,1024000,0.4362785220146179
world_countryLanguage,CountryCode,0.431182861328125,984000,0.431182861328125
countries_and_continents,ISO4217-currency_country_name,0.430158406496048,235000,0.430158406496048
countries_metadatacountries,CountryCode,0.4286796450614929,247000,0.4286796450614929
countries_target,CountryCode,0.4286796450614929,247000,0.4286796450614929
countries_data,CountryCode,0.42362943291664124,1024000,0.42362943291664124
countries_and_continents,official_name_en,0.41937127709388733,241000,0.41937127709388733
Cars93,Origin,0.41151687502861023,93000,0.41151687502861023
fifa_ranking,country_abrv,0.41128256916999817,1024000,0.41128256916999817
hfi_cc_2018,region,0.4111576974391937,1024000,0.4111576974391937
language,countrycodes,0.4094855785369873,1024000,0.4094855785369873
world_country,Region,0.40739142894744873,239000,0.40739142894744873
AdventureWorks2014_salesTerritory,Name,0.40161046385765076,10000,0.40161046385765076
whr2015,Region,0.40023073554039,158000,0.40023073554039
world_country,LocalName,0.3992278277873993,239000,0.3992278277873993
countries_and_continents,Geoname_ID,0.38759148120880127,249000,0.38759148120880127
AdventureWorks2014_salesTerritory,CountryRegionCode,0.38750559091567993,10000,0.38750559091567993
countries_of_the_world,Region,0.38609859347343445,227000,0.38609859347343445
AdventureWorks2014_stateprovince,CountryRegionCode,0.3859761655330658,181000,0.3859761655330658
booking,city,0.385824054479599,916000,0.385824054479599
countries_and_continents,official_name_fr,0.38441890478134155,241000,0.38441890478134155
countries_metadatacountries,Region,0.38188135623931885,214000,0.38188135623931885
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3816537857055664,108000,0.3816537857055664
AdventureWorks2014_CountryRegion,CountryRegionCode,0.3791966438293457,237000,0.3791966438293457
