candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_and_continents,official_name_en,0.5876047611236572,58081,0.5876047611236572
countries_and_continents,official_name_fr,0.5115050673484802,58081,0.5115050673484802
countries_metadatacountries,CountryName,0.42048898339271545,59527,0.42048898339271545
AdventureWorks2014_CountryRegion,Name,0.4062892198562622,57358,0.4062892198562622
world_country,Name,0.4054025113582611,57599,0.4054025113582611
countries_and_continents,name,0.4040725529193878,60009,0.4040725529193878
gender_development,Country,0.3978379964828491,46995,0.3978379964828491
countries_of_the_world,Country,0.3975776135921478,54707,0.3975776135921478
World_countries_env_vars,Country,0.39722445607185364,58563,0.39722445607185364
whr2015,Country,0.39353108406066895,38078,0.39353108406066895
countries_and_continents,ISO4217-currency_country_name,0.39334335923194885,56635,0.39334335923194885
wikipedia-iso-country-codes,English_short_name_lower_case,0.3916589617729187,59286,0.3916589617729187
countries_data,CountryName,0.384996235370636,246784,0.384996235370636
UKDebate,country,0.38089287281036377,246784,0.38089287281036377
fifa_ranking,country_full,0.3790859878063202,246784,0.3790859878063202
Word_University_Rank_2020,Country,0.3726680874824524,246784,0.3726680874824524
MoviesOnStreamingPlatforms_updated,Country,0.3694993257522583,246784,0.3694993257522583
netflix_titles,country,0.3694993257522583,246784,0.3694993257522583
world-cities,country,0.3694683313369751,246784,0.3694683313369751
edu,country,0.36256101727485657,246784,0.36256101727485657
world_country,LocalName,0.3609386682510376,57599,0.3609386682510376
cwurData,country,0.35991328954696655,246784,0.35991328954696655
acquisitions,Country,0.35805457830429077,209670,0.35805457830429077
tmdb_5000_movies,originallanguage,0.35635125637054443,246784,0.35635125637054443
movies,country,0.3553168475627899,246784,0.3553168475627899
USA_cars_datasets,country,0.3553168475627899,246784,0.3553168475627899
movie_metadata,country,0.3553168475627899,246784,0.3553168475627899
hfi_cc_2018,countries,0.35282471776008606,246784,0.35282471776008606
us_companies,country,0.3485793173313141,127489,0.3485793173313141
us_companies_copy,country,0.3485793173313141,4579,0.3485793173313141
who_suicide_statistics,country,0.34654298424720764,246784,0.34654298424720764
countries_and_continents,ISO4217-currency_name,0.32965460419654846,56635,0.32965460419654846
affirmative_asylum,ContinentCountryofNationality,0.3288211524486542,26269,0.3288211524486542
AdventureWorks2014_salesTerritory,Name,0.3265362083911896,2410,0.3265362083911896
directory,Country,0.3215944468975067,246784,0.3215944468975067
world_city,CountryCode,0.32155534625053406,246784,0.32155534625053406
world_countryLanguage,CountryCode,0.3169911205768585,237144,0.3169911205768585
countries_metadatacountries,CountryCode,0.3164234161376953,59527,0.3164234161376953
countries_target,CountryCode,0.3164234161376953,59527,0.3164234161376953
countries_data,CountryCode,0.3125059902667999,246784,0.3125059902667999
fifa_ranking,country_abrv,0.3036283552646637,246784,0.3036283552646637
language,countrycodes,0.3026573359966278,246784,0.3026573359966278
countries_and_continents,Capital,0.3005978763103485,58563,0.3005978763103485
world-cities,subcountry,0.2981221675872803,246784,0.2981221675872803
google_books_dataset,language,0.2934522330760956,246784,0.2934522330760956
Cars93,Origin,0.2910672426223755,22413,0.2910672426223755
world_country,GovernmentForm,0.28885433077812195,57599,0.28885433077812195
AdventureWorks2014_culture,Name,0.2812977433204651,1928,0.2812977433204651
booking,hotelNames,0.2770129144191742,220756,0.2770129144191742
AdventureWorks2014_stateprovince,CountryRegionCode,0.2720746099948883,43621,0.2720746099948883
