candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_metadatacountries,CountryName,0.6153464317321777,61009,0.6153464317321777
us_companies_copy,country,0.5940862894058228,4693,0.5940862894058228
us_companies,country,0.594086229801178,130663,0.594086229801178
movies,country,0.5936532616615295,252928,0.5936532616615295
USA_cars_datasets,country,0.5936532616615295,252928,0.5936532616615295
movie_metadata,country,0.5936532616615295,252928,0.5936532616615295
UKDebate,country,0.5896985530853271,252928,0.5896985530853271
countries_data,CountryName,0.5888707637786865,252928,0.5888707637786865
cwurData,country,0.5843003988265991,252928,0.5843003988265991
whr2015,Country,0.574959933757782,39026,0.574959933757782
acquisitions,Country,0.5738048553466797,214890,0.5738048553466797
gender_development,Country,0.5710784196853638,48165,0.5710784196853638
MoviesOnStreamingPlatforms_updated,Country,0.5647096037864685,252928,0.5647096037864685
netflix_titles,country,0.5647096037864685,252928,0.5647096037864685
world-cities,country,0.5646086931228638,252928,0.5646086931228638
countries_of_the_world,Country,0.5640496611595154,56069,0.5640496611595154
Word_University_Rank_2020,Country,0.5617432594299316,252928,0.5617432594299316
World_countries_env_vars,Country,0.5597007274627686,60021,0.5597007274627686
who_suicide_statistics,country,0.5460952520370483,252928,0.5460952520370483
edu,country,0.5350677967071533,252928,0.5350677967071533
world_country,Name,0.48941275477409363,59033,0.48941275477409363
AdventureWorks2014_CountryRegion,Name,0.4889494776725769,58786,0.4889494776725769
countries_and_continents,name,0.48591434955596924,61503,0.48591434955596924
directory,Country,0.47104498744010925,252928,0.47104498744010925
fifa_ranking,country_full,0.46585822105407715,252928,0.46585822105407715
hfi_cc_2018,countries,0.45401352643966675,252928,0.45401352643966675
world_city,CountryCode,0.4387649893760681,252928,0.4387649893760681
world_countryLanguage,CountryCode,0.43378371000289917,243048,0.43378371000289917
countries_metadatacountries,CountryCode,0.43117597699165344,61009,0.43117597699165344
countries_target,CountryCode,0.43117597699165344,61009,0.43117597699165344
countries_and_continents,ISO4217-currency_country_name,0.4311397671699524,58045,0.4311397671699524
countries_data,CountryCode,0.42631667852401733,252928,0.42631667852401733
countries_and_continents,official_name_en,0.42048898339271545,59527,0.42048898339271545
fifa_ranking,country_abrv,0.4159065783023834,252928,0.4159065783023834
Cars93,Origin,0.41544145345687866,22971,0.41544145345687866
language,countrycodes,0.41110408306121826,252928,0.41110408306121826
hfi_cc_2018,region,0.41048216819763184,252928,0.41048216819763184
world_country,Region,0.4080144464969635,59033,0.4080144464969635
AdventureWorks2014_salesTerritory,Name,0.4057638347148895,2470,0.4057638347148895
world_country,LocalName,0.40187472105026245,59033,0.40187472105026245
whr2015,Region,0.3997288942337036,39026,0.3997288942337036
AdventureWorks2014_salesTerritory,CountryRegionCode,0.3887141942977905,2470,0.3887141942977905
booking,city,0.387980192899704,226252,0.387980192899704
AdventureWorks2014_stateprovince,CountryRegionCode,0.3877819776535034,44707,0.3877819776535034
countries_and_continents,Geoname_ID,0.387341171503067,61503,0.387341171503067
countries_and_continents,official_name_fr,0.3863617479801178,59527,0.3863617479801178
countries_of_the_world,Region,0.38624438643455505,56069,0.38624438643455505
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3830522894859314,26676,0.3830522894859314
countries_metadatacountries,Region,0.38080263137817383,52858,0.38080263137817383
AdventureWorks2014_CountryRegion,CountryRegionCode,0.3806353211402893,58539,0.3806353211402893
