candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
world_country,Name,0.550616979598999,59511,0.550616979598999
countries_and_continents,name,0.5503965020179749,62001,0.5503965020179749
AdventureWorks2014_CountryRegion,Name,0.5496451258659363,59262,0.5496451258659363
AdventureWorks2014_salesTerritory,Name,0.4861139953136444,2490,0.4861139953136444
countries_metadatacountries,CountryName,0.4859143793582916,61503,0.4859143793582916
countries_data,CountryName,0.4490044116973877,254976,0.4490044116973877
us_companies_copy,country,0.445362389087677,4731,0.445362389087677
us_companies,country,0.4453623592853546,131721,0.4453623592853546
movies,country,0.43603697419166565,254976,0.43603697419166565
USA_cars_datasets,country,0.43603697419166565,254976,0.43603697419166565
movie_metadata,country,0.43603697419166565,254976,0.43603697419166565
world_country,LocalName,0.43585264682769775,59511,0.43585264682769775
AdventureWorks2014_culture,Name,0.43561428785324097,1992,0.43561428785324097
AdventureWorks2014_stateprovince,Name,0.4351566433906555,45069,0.4351566433906555
countries_of_the_world,Country,0.4348009526729584,56523,0.4348009526729584
gender_development,Country,0.43357887864112854,48555,0.43357887864112854
who_suicide_statistics,country,0.4334588646888733,254976,0.4334588646888733
World_countries_env_vars,Country,0.4330366849899292,60507,0.4330366849899292
whr2015,Country,0.4329015910625458,39342,0.4329015910625458
acquisitions,Country,0.4316144585609436,216630,0.4316144585609436
cwurData,country,0.4295012354850769,254976,0.4295012354850769
world_city,Name,0.4146113693714142,254976,0.4146113693714142
language,Name,0.4141806662082672,254976,0.4141806662082672
Word_University_Rank_2020,Country,0.41418054699897766,254976,0.41418054699897766
UKDebate,country,0.4112376570701599,254976,0.4112376570701599
most_frequent_names,Name,0.4087315797805786,254976,0.4087315797805786
AdventureWorks2014_currency,Name,0.4084879457950592,26145,0.4084879457950592
world-cities,name,0.40780946612358093,254976,0.40780946612358093
edu,country,0.4059547483921051,254976,0.4059547483921051
MoviesOnStreamingPlatforms_updated,Country,0.4041898548603058,254976,0.4041898548603058
netflix_titles,country,0.4041898548603058,254976,0.4041898548603058
world-cities,country,0.4041896164417267,254976,0.4041896164417267
countries_and_continents,official_name_en,0.4040725827217102,60009,0.4040725827217102
imdb_ijs_actors,lastname,0.4004361629486084,254976,0.4004361629486084
countries_and_continents,official_name_fr,0.3994290828704834,60009,0.3994290828704834
directory,Country,0.3992617130279541,254976,0.3992617130279541
imdb_ijs_directors,lastname,0.3991527259349823,254976,0.3991527259349823
world-cities,geonameid,0.39309588074684143,254976,0.39309588074684143
countries_and_continents,Geoname_ID,0.39129722118377686,62001,0.39129722118377686
AdventureWorks2014_shift,Name,0.37697094678878784,747,0.37697094678878784
imdb_ijs_directors,firstname,0.37593114376068115,254976,0.37593114376068115
world_city,CountryCode,0.37550365924835205,254976,0.37550365924835205
fifa_ranking,country_full,0.37453243136405945,254976,0.37453243136405945
wikipedia-iso-country-codes,English_short_name_lower_case,0.37275129556655884,61254,0.37275129556655884
imdb_ijs_actors,firstname,0.37127065658569336,254976,0.37127065658569336
world_countryLanguage,CountryCode,0.37060755491256714,245016,0.37060755491256714
countries_metadatacountries,CountryCode,0.3674202263355255,61503,0.3674202263355255
countries_target,CountryCode,0.3674202263355255,61503,0.3674202263355255
countries_data,CountryCode,0.3666214048862457,254976,0.3666214048862457
google_books_dataset,language,0.3650674521923065,254976,0.3650674521923065
