candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_and_continents,ISO4217-currency_country_name,0.7880877256393433,55225,0.7880877256393433
countries_and_continents,ISO4217-currency_name,0.7154639363288879,55225,0.7154639363288879
countries_and_continents,ISO4217-currency_numeric_code,0.6681221127510071,54990,0.6681221127510071
countries_and_continents,ISO4217-currency_minor_unit,0.6363149881362915,54990,0.6363149881362915
countries_and_continents,ISO4217-currency_alphabetic_code,0.5898107290267944,54990,0.5898107290267944
google_books_1299,currency,0.5591073036193848,240640,0.5591073036193848
AdventureWorks2014_CountryRegionCurrency,CurrencyCode,0.5065531134605408,25615,0.5065531134605408
AdventureWorks2014_currency,CurrencyCode,0.501571774482727,24675,0.501571774482727
AdventureWorks2014_currencyRate,FromCurrencyCode,0.4831424355506897,240640,0.4831424355506897
whr2015,Economy,0.46506473422050476,37130,0.46506473422050476
AdventureWorks2014_currencyRate,ToCurrencyCode,0.44321784377098083,240640,0.44321784377098083
countries_metadatacountries,CountryName,0.4311397671699524,58045,0.4311397671699524
whr2015,Country,0.4269886314868927,37130,0.4269886314868927
gender_development,Country,0.4262526333332062,45825,0.4262526333332062
countries_of_the_world,Country,0.42084917426109314,53345,0.42084917426109314
World_countries_env_vars,Country,0.4190405607223511,57105,0.4190405607223511
language,countrycodes,0.41181355714797974,240640,0.41181355714797974
UKDebate,country,0.41002318263053894,240640,0.41002318263053894
world_country,Capital,0.40636083483695984,54520,0.40636083483695984
countries_metadatacountries,CountryCode,0.4021095931529999,58045,0.4021095931529999
countries_target,CountryCode,0.4021095931529999,58045,0.4021095931529999
world_city,CountryCode,0.4014612138271332,240640,0.4014612138271332
world_countryLanguage,CountryCode,0.40082818269729614,231240,0.40082818269729614
countries_data,CountryName,0.4007558822631836,240640,0.4007558822631836
Word_University_Rank_2020,Country,0.3940434455871582,240640,0.3940434455871582
countries_and_continents,official_name_en,0.39334335923194885,56635,0.39334335923194885
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3925650417804718,25380,0.3925650417804718
edu,country,0.3925485610961914,240640,0.3925485610961914
AdventureWorks2014_stateprovince,CountryRegionCode,0.3915865123271942,42535,0.3915865123271942
cwurData,country,0.3891028165817261,240640,0.3891028165817261
countries_data,CountryCode,0.3887805938720703,240640,0.3887805938720703
AdventureWorks2014_CountryRegion,CountryRegionCode,0.38847658038139343,55695,0.38847658038139343
us_companies,country,0.3883744776248932,124315,0.3883744776248932
us_companies_copy,country,0.3883744776248932,4465,0.3883744776248932
wikipedia-iso-country-codes,ISO_3166-2,0.38782307505607605,57810,0.38782307505607605
acquisitions,Country,0.38687461614608765,204450,0.38687461614608765
movies,country,0.38628941774368286,240640,0.38628941774368286
USA_cars_datasets,country,0.38628941774368286,240640,0.38628941774368286
movie_metadata,country,0.38628941774368286,240640,0.38628941774368286
acquisitions,Value,0.38238123059272766,57575,0.38238123059272766
AdventureWorks2014_salesTerritory,CountryRegionCode,0.3805597126483917,2350,0.3805597126483917
hfi_cc_2018,countries,0.3805091679096222,240640,0.3805091679096222
Word_University_Rank_2020,International_Outlook,0.3745201826095581,240640,0.3745201826095581
AdventureWorks2014_currency,Name,0.37146851420402527,24675,0.37146851420402527
MoviesOnStreamingPlatforms_updated,Country,0.3680838644504547,240640,0.3680838644504547
netflix_titles,country,0.3680838644504547,240640,0.3680838644504547
world-cities,country,0.3680245876312256,240640,0.3680245876312256
who_suicide_statistics,country,0.36610618233680725,240640,0.36610618233680725
fifa_ranking,country_full,0.36467382311820984,240640,0.36467382311820984
AdventureWorks2014_CountryRegion,Name,0.36194315552711487,55930,0.36194315552711487
