candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
AdventureWorks2014_salesTerritory,Name,0.5866991877555847,100,0.5866991877555847
world_country,Name,0.4861143231391907,2390,0.4861143231391907
countries_and_continents,name,0.4861139953136444,2490,0.4861139953136444
AdventureWorks2014_CountryRegion,Name,0.4844945967197418,2380,0.4844945967197418
us_companies_copy,country,0.4562590718269348,190,0.4562590718269348
us_companies,country,0.45625895261764526,5290,0.45625895261764526
movies,country,0.44350042939186096,10240,0.44350042939186096
USA_cars_datasets,country,0.44350042939186096,10240,0.44350042939186096
movie_metadata,country,0.44350042939186096,10240,0.44350042939186096
AdventureWorks2014_stateprovince,Name,0.4428393542766571,1810,0.4428393542766571
acquisitions,Country,0.43522176146507263,8700,0.43522176146507263
AdventureWorks2014_culture,Name,0.4296591877937317,80,0.4296591877937317
cwurData,country,0.4243009686470032,10240,0.4243009686470032
world-cities,geonameid,0.4229271411895752,10240,0.4229271411895752
MoviesOnStreamingPlatforms_updated,Country,0.4179447293281555,10240,0.4179447293281555
netflix_titles,country,0.4179447293281555,10240,0.4179447293281555
world-cities,country,0.4178895056247711,10240,0.4178895056247711
countries_data,CountryName,0.41617560386657715,10240,0.41617560386657715
directory,Country,0.4149208664894104,10240,0.4149208664894104
world_country,LocalName,0.4082690179347992,2390,0.4082690179347992
AdventureWorks2014_shift,Name,0.4064469039440155,30,0.4064469039440155
countries_metadatacountries,CountryName,0.4057638347148895,2470,0.4057638347148895
who_suicide_statistics,country,0.4007987380027771,10240,0.4007987380027771
language,Name,0.4002026915550232,10240,0.4002026915550232
world_city,Name,0.39994096755981445,10240,0.39994096755981445
world-cities,name,0.39920347929000854,10240,0.39920347929000854
countries_and_continents,Geoname_ID,0.39914271235466003,2490,0.39914271235466003
imdb_ijs_directors,lastname,0.3973923325538635,10240,0.3973923325538635
imdb_ijs_actors,lastname,0.39697855710983276,10240,0.39697855710983276
AdventureWorks2014_salesTerritory,Group,0.39230144023895264,100,0.39230144023895264
imdb_ijs_actors,firstname,0.3916931748390198,10240,0.3916931748390198
most_frequent_names,Name,0.3911970257759094,10240,0.3911970257759094
imdb_ijs_directors,firstname,0.39100968837738037,10240,0.39100968837738037
UKDebate,country,0.39007681608200073,10240,0.39007681608200073
Word_University_Rank_2020,Country,0.38600262999534607,10240,0.38600262999534607
UKDebate,region,0.38454872369766235,10240,0.38454872369766235
AdventureWorks2014_currency,Name,0.37897762656211853,1050,0.37897762656211853
world_city,CountryCode,0.37411588430404663,10240,0.37411588430404663
edu,country,0.37130117416381836,10240,0.37130117416381836
google_books_dataset,language,0.3706933259963989,10240,0.3706933259963989
world_countryLanguage,CountryCode,0.3689267635345459,9840,0.3689267635345459
countries_metadatacountries,CountryCode,0.36629727482795715,2470,0.36629727482795715
countries_target,CountryCode,0.36629727482795715,2470,0.36629727482795715
countries_data,CountryCode,0.3653732240200043,10240,0.3653732240200043
colors,name,0.36039218306541443,1350,0.36039218306541443
themes,name,0.3586385250091553,6140,0.3586385250091553
whr2015,Country,0.35835301876068115,1580,0.35835301876068115
trains_trains,direction,0.35832566022872925,200,0.35832566022872925
UKDebate,city,0.3582843840122223,10240,0.3582843840122223
AdventureWorks2014_employee,NationalIDNumber,0.35739606618881226,2900,0.35739606618881226
