candidate_table,candidate_column,similarity_score
NaturalEvent_right,title,0.6195909380912781
Hospital_left,id,0.4329487532377243
SoccerTournament_left,id,0.4323211908340454
Country_left,id,0.4322039633989334
ClericalAdministrativeRegion_left,id,0.43111251294612885
NationalFootballLeagueSeason_left,id,0.430565670132637
Artwork_left,id,0.4301369786262512
SportsLeague_left,id,0.4301369786262512
Case_left,id,0.4301353096961975
UnitOfWork_left,id,0.4300914406776428
Wrestler_left,id,0.4299096316099167
Noble_left,id,0.4292478561401367
Amphibian_left,id,0.42866019904613495
FootballLeagueSeason_left,id,0.4282182902097702
GivenName_left,id,0.427984818816185
Magazine_left,id,0.4279268831014633
Enzyme_left,id,0.42792196571826935
Race_left,id,0.42736491560935974
GovernmentAgency_left,id,0.4270472526550293
Museum_left,id,0.4270472526550293
PoliticalParty_left,id,0.42671625316143036
EthnicGroup_left,id,0.42655277252197266
FootballMatch_left,id,0.4265271872282028
RailwayLine_left,id,0.42624565958976746
Award_left,id,0.42617978155612946
Stadium_left,id,0.42607350647449493
HistoricBuilding_left,id,0.4259413927793503
Monarch_left,id,0.42581601440906525
Song_left,id,0.42556384205818176
NCAATeamSeason_left,id,0.42525818943977356
Venue_left,id,0.4252448081970215
Amphibian_right,id,0.4251204580068588
Artwork_left,title,0.4249693900346756
MotorsportSeason_left,id,0.42483173310756683
Tournament_left,id,0.4245235025882721
TelevisionStation_right,id,0.4244368374347687
Legislature_left,id,0.42432741820812225
SoccerLeague_left,id,0.42432741820812225
SportFacility_left,id,0.42392976582050323
MemberOfParliament_left,id,0.4237828105688095
Tournament_right,id,0.4235886186361313
Wrestler_right,id,0.42351050674915314
HistoricBuilding_right,id,0.42351050674915314
TelevisionStation_left,id,0.423480823636055
EthnicGroup_right,id,0.42330925166606903
Election_left,id,0.42325085401535034
SportFacility_right,id,0.42323435842990875
SoccerClubSeason_left,id,0.42312003672122955
SportsLeague_right,id,0.423068568110466
Drug_left,id,0.42292654514312744
