candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_alkyl_halide,Arg0,0.893917441368103,24566,0.893917441368103
pte_imine,Arg0,0.8931677341461182,2414,0.8931677341461182
pte_non_ar_5c_ring,Arg0,0.8923732042312622,4544,0.8923732042312622
pte_non_ar_hetero_5_ring,Arg0,0.8919103145599365,11076,0.8919103145599365
pte_non_ar_hetero_6_ring,Arg0,0.8910183310508728,12354,0.8910183310508728
pte_five_ring,Arg0,0.8901368379592896,10650,0.8901368379592896
pte_phenol,Arg0,0.8896241784095764,6958,0.8896241784095764
pte_alcohol,Arg0,0.88946533203125,1136,0.88946533203125
pte_postestactive,Arg0,0.8888859152793884,2840,0.8888859152793884
pte_sulfide,Arg0,0.8888171315193176,8804,0.8888171315193176
pte_testactive_Neg,Arg0,0.8887645602226257,5538,0.8887645602226257
pte_testactive,Arg0,0.8887645602226257,5538,0.8887645602226257
pte_postestactive_neg,Arg0,0.8887645602226257,5538,0.8887645602226257
pte_mutagenic,Arg0,0.8885093927383423,19596,0.8885093927383423
pte_methyl,Arg0,0.8884639143943787,53676,0.8884639143943787
pte_ester,Arg0,0.888411283493042,20874,0.888411283493042
pte_methoxy,Arg0,0.8879966735839844,8520,0.8879966735839844
pte_ether,Arg0,0.8875808715820312,47712,0.8875808715820312
pte_has_property,Arg0,0.8874403238296509,145408,0.8874403238296509
pte_bound_cnt,Arg0,0.886920154094696,48280,0.886920154094696
pte_atm_min_charge,Arg0,0.8869200348854065,48280,0.8869200348854065
pte_atm_max_charge,Arg0,0.8869200348854065,48280,0.8869200348854065
pte_atm_count,Arg0,0.8869200348854065,48280,0.8869200348854065
pte_ketone,Arg0,0.8859380483627319,20306,0.8859380483627319
pte_six_ring,Arg0,0.8854281902313232,63332,0.8854281902313232
pte_nitro,Arg0,0.8854091167449951,6816,0.8854091167449951
pte_sulfo,Arg0,0.8851280808448792,3550,0.8851280808448792
pte_ind,Arg0,0.8848683834075928,55948,0.8848683834075928
pte_ames,Arg0,0.8843389749526978,20164,0.8843389749526978
pte_non_ar_6c_ring,Arg0,0.8842301368713379,51830,0.8842301368713379
pte_active,Arg0,0.884084165096283,23004,0.884084165096283
pte_amine,Arg0,0.8819541931152344,25702,0.8819541931152344
pte_ind,Arg1,0.6871285438537598,55948,0.6871285438537598
pte_atm,Arg4,0.6816877722740173,145408,0.6816877722740173
pte_ind,Arg2,0.679713249206543,55948,0.679713249206543
pte_bound,Arg3,0.6738013029098511,145408,0.6738013029098511
pte_has_property,Arg2,0.6715102195739746,145408,0.6715102195739746
pte_atm,Arg3,0.613059937953949,145408,0.613059937953949
pte_has_property,Arg1,0.5425739884376526,145408,0.5425739884376526
pte_bound,atomid2,0.4426882266998291,145408,0.4426882266998291
mutagenesis_bond,atom2id,0.4418412446975708,145408,0.4418412446975708
pte_bound,atomid1,0.43538030982017517,145408,0.43538030982017517
mutagenesis_atom,atomid,0.42219164967536926,145408,0.42219164967536926
pte_atm_bound_count,atomid,0.42187950015068054,145408,0.42187950015068054
pte_atm,atomid,0.41820958256721497,145408,0.41820958256721497
top10s,nrgy,0.4133935868740082,85626,0.4133935868740082
AdventureWorks2014_shift,ShiftID,0.40864041447639465,426,0.40864041447639465
AdventureWorks2014_vendor,ActiveFlag,0.4028013348579407,14768,0.4028013348579407
student-mat,G2,0.40078702569007874,56090,0.40078702569007874
ipums_la_98-small,sprule,0.3978065550327301,145408,0.3978065550327301
