candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_imine,Arg0,0.9117942452430725,289,0.9117942452430725
pte_alkyl_halide,Arg0,0.8995111584663391,2941,0.8995111584663391
pte_alcohol,Arg0,0.8992307186126709,136,0.8992307186126709
pte_non_ar_5c_ring,Arg0,0.8986098170280457,544,0.8986098170280457
pte_non_ar_hetero_5_ring,Arg0,0.8985732793807983,1326,0.8985732793807983
pte_phenol,Arg0,0.8983743190765381,833,0.8983743190765381
pte_non_ar_hetero_6_ring,Arg0,0.8983381390571594,1479,0.8983381390571594
pte_five_ring,Arg0,0.8980441689491272,1275,0.8980441689491272
pte_mutagenic,Arg0,0.8978540897369385,2346,0.8978540897369385
pte_sulfide,Arg0,0.896844208240509,1054,0.896844208240509
pte_methyl,Arg0,0.8967111706733704,6426,0.8967111706733704
pte_ester,Arg0,0.896498441696167,2499,0.896498441696167
pte_has_property,Arg0,0.8964564800262451,17408,0.8964564800262451
pte_ether,Arg0,0.8961018323898315,5712,0.8961018323898315
pte_testactive_Neg,Arg0,0.8957076072692871,663,0.8957076072692871
pte_testactive,Arg0,0.8957076072692871,663,0.8957076072692871
pte_postestactive_neg,Arg0,0.8957076072692871,663,0.8957076072692871
pte_atm_min_charge,Arg0,0.8955770134925842,5780,0.8955770134925842
pte_bound_cnt,Arg0,0.8955768942832947,5780,0.8955768942832947
pte_atm_max_charge,Arg0,0.8955768942832947,5780,0.8955768942832947
pte_atm_count,Arg0,0.8955768942832947,5780,0.8955768942832947
pte_methoxy,Arg0,0.8955308198928833,1020,0.8955308198928833
pte_nitro,Arg0,0.8953537344932556,816,0.8953537344932556
pte_postestactive,Arg0,0.8953133225440979,340,0.8953133225440979
pte_ketone,Arg0,0.8948677778244019,2431,0.8948677778244019
pte_six_ring,Arg0,0.8942872881889343,7582,0.8942872881889343
pte_ind,Arg0,0.8936716914176941,6698,0.8936716914176941
pte_non_ar_6c_ring,Arg0,0.8934467434883118,6205,0.8934467434883118
pte_ames,Arg0,0.8931677341461182,2414,0.8931677341461182
pte_active,Arg0,0.8929997682571411,2754,0.8929997682571411
pte_sulfo,Arg0,0.8924496173858643,425,0.8924496173858643
pte_amine,Arg0,0.8916305899620056,3077,0.8916305899620056
pte_ind,Arg1,0.6963056325912476,6698,0.6963056325912476
pte_atm,Arg4,0.689328670501709,17408,0.689328670501709
pte_ind,Arg2,0.6849459409713745,6698,0.6849459409713745
pte_bound,Arg3,0.6817744374275208,17408,0.6817744374275208
pte_has_property,Arg2,0.6742177605628967,17408,0.6742177605628967
pte_atm,Arg3,0.6113730072975159,17408,0.6113730072975159
pte_has_property,Arg1,0.5491199493408203,17408,0.5491199493408203
pte_bound,atomid2,0.4507043957710266,17408,0.4507043957710266
mutagenesis_bond,atom2id,0.45023849606513977,17408,0.45023849606513977
pte_bound,atomid1,0.44429492950439453,17408,0.44429492950439453
top10s,nrgy,0.4352574050426483,10251,0.4352574050426483
mutagenesis_atom,atomid,0.43107113242149353,17408,0.43107113242149353
pte_atm_bound_count,atomid,0.42956575751304626,17408,0.42956575751304626
pte_atm,atomid,0.4256536066532135,17408,0.4256536066532135
ipums_la_98-small,sprule,0.41474294662475586,17408,0.41474294662475586
AdventureWorks2014_shift,ShiftID,0.4119683504104614,51,0.4119683504104614
AdventureWorks2014_vendor,ActiveFlag,0.41156521439552307,1768,0.41156521439552307
ipums_la_98-small,momrule,0.40530169010162354,17408,0.40530169010162354
