query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_alcohol.csv,Arg0,1,pte_alcohol,Arg0,0.9525442123413086,64,0.9525442123413086
pte_alcohol.csv,Arg0,1,pte_alkyl_halide,Arg0,0.9158439636230469,1384,0.9158439636230469
pte_alcohol.csv,Arg0,1,pte_non_ar_5c_ring,Arg0,0.9147903323173523,256,0.9147903323173523
pte_alcohol.csv,Arg0,1,pte_five_ring,Arg0,0.903440535068512,600,0.903440535068512
pte_alcohol.csv,Arg0,1,pte_phenol,Arg0,0.9001134634017944,392,0.9001134634017944
pte_alcohol.csv,Arg0,1,pte_mutagenic,Arg0,0.8997421264648438,1104,0.8997421264648438
pte_alcohol.csv,Arg0,1,pte_imine,Arg0,0.8992306590080261,136,0.8992306590080261
pte_alcohol.csv,Arg0,1,pte_has_property,Arg0,0.8987780809402466,8192,0.8987780809402466
pte_alcohol.csv,Arg0,1,pte_non_ar_6c_ring,Arg0,0.8982581496238708,2920,0.8982581496238708
pte_alcohol.csv,Arg0,1,pte_amine,Arg0,0.8975775241851807,1448,0.8975775241851807
pte_alcohol.csv,Arg0,1,pte_six_ring,Arg0,0.8974754214286804,3568,0.8974754214286804
pte_alcohol.csv,Arg0,1,pte_bound_cnt,Arg0,0.8969041705131531,2720,0.8969041705131531
pte_alcohol.csv,Arg0,1,pte_atm_min_charge,Arg0,0.8969041705131531,2720,0.8969041705131531
pte_alcohol.csv,Arg0,1,pte_atm_max_charge,Arg0,0.8969041705131531,2720,0.8969041705131531
pte_alcohol.csv,Arg0,1,pte_atm_count,Arg0,0.8969041705131531,2720,0.8969041705131531
pte_alcohol.csv,Arg0,1,pte_ketone,Arg0,0.8962880373001099,1144,0.8962880373001099
pte_alcohol.csv,Arg0,1,pte_ester,Arg0,0.8954282999038696,1176,0.8954282999038696
pte_alcohol.csv,Arg0,1,pte_methyl,Arg0,0.8950652480125427,3024,0.8950652480125427
pte_alcohol.csv,Arg0,1,pte_ind,Arg0,0.8948505520820618,3152,0.8948505520820618
pte_alcohol.csv,Arg0,1,pte_active,Arg0,0.8947469592094421,1296,0.8947469592094421
pte_alcohol.csv,Arg0,1,pte_ether,Arg0,0.8943060636520386,2688,0.8943060636520386
pte_alcohol.csv,Arg0,1,pte_non_ar_hetero_6_ring,Arg0,0.8938440680503845,696,0.8938440680503845
pte_alcohol.csv,Arg0,1,pte_non_ar_hetero_5_ring,Arg0,0.8930505514144897,624,0.8930505514144897
pte_alcohol.csv,Arg0,1,pte_methoxy,Arg0,0.8919665813446045,480,0.8919665813446045
pte_alcohol.csv,Arg0,1,pte_nitro,Arg0,0.891549289226532,384,0.891549289226532
pte_alcohol.csv,Arg0,1,pte_sulfide,Arg0,0.8904344439506531,496,0.8904344439506531
pte_alcohol.csv,Arg0,1,pte_ames,Arg0,0.8894652724266052,1136,0.8894652724266052
pte_alcohol.csv,Arg0,1,pte_testactive_Neg,Arg0,0.8845333456993103,312,0.8845333456993103
pte_alcohol.csv,Arg0,1,pte_testactive,Arg0,0.8845333456993103,312,0.8845333456993103
pte_alcohol.csv,Arg0,1,pte_postestactive_neg,Arg0,0.8845333456993103,312,0.8845333456993103
pte_alcohol.csv,Arg0,1,pte_postestactive,Arg0,0.8842922449111938,160,0.8842922449111938
pte_alcohol.csv,Arg0,1,pte_sulfo,Arg0,0.8838828802108765,200,0.8838828802108765
pte_alcohol.csv,Arg0,1,pte_bound,Arg3,0.7169817090034485,8192,0.7169817090034485
pte_alcohol.csv,Arg0,1,pte_ind,Arg2,0.7106605172157288,3152,0.7106605172157288
pte_alcohol.csv,Arg0,1,pte_has_property,Arg2,0.7096229195594788,8192,0.7096229195594788
pte_alcohol.csv,Arg0,1,pte_atm,Arg4,0.7069230079650879,8192,0.7069230079650879
pte_alcohol.csv,Arg0,1,pte_ind,Arg1,0.6984231472015381,3152,0.6984231472015381
pte_alcohol.csv,Arg0,1,pte_atm,Arg3,0.6400617957115173,8192,0.6400617957115173
pte_alcohol.csv,Arg0,1,pte_has_property,Arg1,0.5469139814376831,8192,0.5469139814376831
pte_alcohol.csv,Arg0,1,top10s,nrgy,0.44538789987564087,4824,0.44538789987564087
pte_alcohol.csv,Arg0,1,Brainsize,VIQ,0.42714962363243103,320,0.42714962363243103
pte_alcohol.csv,Arg0,1,mutagenesis_bond,atom2id,0.4243060350418091,8192,0.4243060350418091
pte_alcohol.csv,Arg0,1,countries_of_the_world,C9,0.42033588886260986,1688,0.42033588886260986
pte_alcohol.csv,Arg0,1,pte_bound,atomid2,0.4169653654098511,8192,0.4169653654098511
pte_alcohol.csv,Arg0,1,AdventureWorks2014_vendor,ActiveFlag,0.41454294323921204,832,0.41454294323921204
pte_alcohol.csv,Arg0,1,student-mat,G2,0.41445672512054443,3160,0.41445672512054443
pte_alcohol.csv,Arg0,1,countries_of_the_world,C7,0.4090827405452728,1744,0.4090827405452728
