candidate_table,candidate_column,similarity_score
NationalFootballLeagueSeason_left,title,0.5851058959960938
target_040531,title,0.5705770254135132
target_048580,title,0.5705770254135132
target_057893,title,0.5705770254135132
FootballLeagueSeason_left,title,0.5400362610816956
target_096473,title,0.5393185019493103
target_020210,title,0.5266011953353882
target_078344,title,0.5254208445549011
target_090000,title,0.5253147482872009
target_028712,title,0.5249138474464417
target_077429,title,0.524829089641571
target_012032,title,0.5245037078857422
target_032694,title,0.5238335132598877
target_060339,title,0.5238083600997925
target_043440,title,0.5231952667236328
target_021622,title,0.5230517983436584
target_039648,title,0.5222625136375427
target_012619,title,0.5219959020614624
target_032626,title,0.5219800472259521
target_070302,title,0.5210729837417603
target_036543,title,0.5195407867431641
target_096869,title,0.5179255604743958
target_084739,title,0.5172942280769348
target_084887,title,0.5168535113334656
target_034316,title,0.5155444145202637
target_077290,title,0.5155444145202637
target_007263,title,0.5121898651123047
target_058508,title,0.5111934542655945
target_023638,title,0.511193037033081
target_078407,title,0.5058570504188538
target_057050,title,0.5038655996322632
target_069816,title,0.5035961866378784
target_000487,title,0.5027763843536377
FootballLeagueSeason_right,title,0.5014656186103821
target_014420,title,0.5003226399421692
target_036885,title,0.49552449584007263
target_077881,title,0.4946606755256653
target_014934,title,0.49137595295906067
target_072129,title,0.49126458168029785
target_061843,title,0.4881751835346222
target_055544,title,0.48772385716438293
target_059494,title,0.48772385716438293
target_081848,title,0.48772385716438293
target_069423,title,0.4874846339225769
target_050729,title,0.48739108443260193
target_068739,title,0.48739108443260193
target_019568,title,0.48613446950912476
target_047755,title,0.48613446950912476
target_034099,title,0.48613446950912476
target_084316,title,0.48613446950912476
