query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
Galaxy_left.csv,title,1,Galaxy_left,title,0.7047640681266785,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud"
Galaxy_left.csv,title,1,target_050280,title,0.632720410823822,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","NGC 1952, NGC 7089, NGC 5272, NGC 6121, NGC 5904"
Galaxy_left.csv,title,1,Galaxy_right,title,0.5633126497268677,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","Sagittarius Dwarf Spheroidal Galaxy, RX J1242-11, Canis Major Overdensity, Carina Dwarf Spheroidal Galaxy, NGC 34"
Galaxy_left.csv,title,1,target_003809,title,0.540796160697937,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","Mauna Kea Telescope Construction Slated To Resume, Native Hawaiian Panel Withdraws Support For World's Largest Telescope, New Solar Telescope Unveils the Complex Dynamics of Sunspots' Dark Cores, Virtual Telescope Readied To Image Black Hole's 'Ring of Fire', Massive Exoplanet Evolved In Extreme 4-Star System"
Galaxy_left.csv,title,1,target_094438,title,0.5372533202171326,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","Rigel, Betelgeuse, γ Ori, ε Ori, ζ Ori A"
Galaxy_left.csv,title,1,target_007010,title,0.5359250903129578,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","49 Cet, HD 10647, Tau Ceti, beta Tri, gamma Tri"
Galaxy_left.csv,title,1,target_082306,title,0.5354569554328918,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","HD 330075 b, Mu Arae c, HD 2638 b, HD 27894 b, HD 63454 b"
Galaxy_left.csv,title,1,target_079101,title,0.5348859429359436,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","Black Hole Plays Pool With Plasma, Black Hole Plays Pool With Plasma, Hubble Discovers a Fast-Aging Star Nicknamed ""Nasty 1"", Mystery of the Coldest Spot In the CMB Solved, Stunning Hubble Silver Anniversary Picture Unveiled"
Galaxy_left.csv,title,1,target_090653,title,0.534444272518158,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","16th, 42nd, 51st, 19th, 95th"
Galaxy_left.csv,title,1,target_013698,title,0.5325133800506592,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","22 J, 22 A, 22 K, 22 B, 22 E"
Galaxy_left.csv,title,1,target_025719,title,0.5320417284965515,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","1st, 2nd, 3rd, 4th, 5th"
Galaxy_left.csv,title,1,target_063065,title,0.5320417284965515,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","1st, 2nd, 3rd, 4th, 5th"
Galaxy_left.csv,title,1,NCAATeamSeason_left,id,0.5319594144821167,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","0, 1, 2, 3, 4"
Galaxy_left.csv,title,1,Song_left,id,0.5315027832984924,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","0, 1, 2, 3, 4"
Galaxy_left.csv,title,1,SportFacility_left,id,0.5310186743736267,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","0, 1, 2, 3, 4"
Galaxy_left.csv,title,1,target_078861,title,0.5308712720870972,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","1 A, 1 B, 1 J, 1 K, 2 A"
Galaxy_left.csv,title,1,PoliticalParty_left,id,0.5306604504585266,"Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud","0, 1, 2, 3, 4"
