candidate_table,candidate_column,similarity_score
Amphibian_left,title,0.6069594025611877
Amphibian_right,title,0.595463752746582
target_028362,title,0.5752232670783997
Reptile_right,title,0.5569388270378113
Reptile_left,title,0.5567384958267212
target_039654,title,0.5556865334510803
target_028049,title,0.5539937615394592
target_059654,title,0.5532628297805786
target_056701,title,0.5479186177253723
target_040568,title,0.5460767149925232
target_079390,title,0.545383870601654
target_089121,title,0.5447227358818054
target_000905,title,0.544191300868988
target_067962,title,0.542999267578125
target_070075,title,0.542150616645813
target_059813,title,0.5408472418785095
target_056100,title,0.5408321022987366
target_002577,title,0.5407463908195496
target_028191,title,0.5389319062232971
target_045874,title,0.5377910137176514
target_021372,title,0.5371212959289551
target_072469,title,0.5366070866584778
target_087869,title,0.5336858630180359
target_073453,title,0.5336577296257019
target_018386,title,0.5333588123321533
target_029711,title,0.5333258509635925
target_089915,title,0.5330529808998108
target_080266,title,0.5327271223068237
target_081301,title,0.5324233770370483
target_032077,title,0.5321487188339233
target_001117,title,0.5321226119995117
target_006587,title,0.5318609476089478
target_019648,title,0.5313088893890381
target_002240,title,0.531131386756897
target_093334,title,0.5305855870246887
target_025294,title,0.5305295586585999
target_023707,title,0.5303739309310913
target_044219,title,0.52972811460495
target_027149,title,0.5295635461807251
target_004947,title,0.5291303396224976
target_071696,title,0.528908371925354
target_086857,title,0.5288090705871582
target_062068,title,0.5280587077140808
target_003732,title,0.5279409885406494
target_051534,title,0.5272846817970276
target_075259,title,0.5270156264305115
target_037753,title,0.5268955230712891
target_059608,title,0.5267419815063477
target_004669,title,0.5257048606872559
target_049280,title,0.5253351330757141
