candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,0.6279023289680481,1024000,0.6279023289680481
USA_cars_datasets,country,0.6279023289680481,1024000,0.6279023289680481
movie_metadata,country,0.6279023289680481,1024000,0.6279023289680481
us_companies,country,0.6227070689201355,529000,0.6227070689201355
us_companies_copy,country,0.6227070093154907,19000,0.6227070093154907
UKDebate,country,0.6155290603637695,1024000,0.6155290603637695
cwurData,country,0.6134644746780396,1024000,0.6134644746780396
MoviesOnStreamingPlatforms_updated,Country,0.6088036298751831,1024000,0.6088036298751831
netflix_titles,country,0.6088036298751831,1024000,0.6088036298751831
world-cities,country,0.6086704730987549,1024000,0.6086704730987549
acquisitions,Country,0.6022209525108337,870000,0.6022209525108337
whr2015,Country,0.5896228551864624,158000,0.5896228551864624
Word_University_Rank_2020,Country,0.589226245880127,1024000,0.589226245880127
gender_development,Country,0.5850837230682373,195000,0.5850837230682373
countries_of_the_world,Country,0.5789231061935425,227000,0.5789231061935425
World_countries_env_vars,Country,0.5742116570472717,243000,0.5742116570472717
edu,country,0.5552786588668823,1024000,0.5552786588668823
who_suicide_statistics,country,0.5545609593391418,1024000,0.5545609593391418
countries_metadatacountries,CountryName,0.5458236932754517,247000,0.5458236932754517
countries_data,CountryName,0.5300655364990234,1024000,0.5300655364990234
directory,Country,0.4957937002182007,1024000,0.4957937002182007
hfi_cc_2018,countries,0.4876372516155243,1024000,0.4876372516155243
fifa_ranking,country_full,0.47484931349754333,1024000,0.47484931349754333
fifa_ranking,country_abrv,0.4328670799732208,1024000,0.4328670799732208
hfi_cc_2018,region,0.4296722710132599,1024000,0.4296722710132599
world_country,Region,0.42529621720314026,239000,0.42529621720314026
Cars93,Origin,0.4221349060535431,93000,0.4221349060535431
whr2015,Region,0.42133283615112305,158000,0.42133283615112305
AdventureWorks2014_CountryRegion,Name,0.420494943857193,237985,0.420494943857193
world_country,Name,0.42027899622917175,238983,0.42027899622917175
countries_and_continents,name,0.41631510853767395,248985,0.41631510853767395
countries_and_continents,ISO4217-currency_country_name,0.4161624312400818,235000,0.4161624312400818
world_city,CountryCode,0.4089377522468567,1024000,0.4089377522468567
world_countryLanguage,CountryCode,0.40665340423583984,984000,0.40665340423583984
countries_of_the_world,Region,0.40627893805503845,227000,0.40627893805503845
countries_metadatacountries,CountryCode,0.4055022597312927,247000,0.4055022597312927
countries_target,CountryCode,0.4055022597312927,247000,0.4055022597312927
countries_metadatacountries,Region,0.40436533093452454,214000,0.40436533093452454
countries_data,CountryCode,0.4040166437625885,1024000,0.4040166437625885
language,countrycodes,0.4037594795227051,1024000,0.4037594795227051
countries_and_continents,official_name_en,0.38350263237953186,241000,0.38350263237953186
AdventureWorks2014_stateprovince,CountryRegionCode,0.3769666254520416,181000,0.3769666254520416
AdventureWorks2014_salesTerritory,CountryRegionCode,0.376877099275589,10000,0.376877099275589
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3760424554347992,108000,0.3760424554347992
AdventureWorks2014_CountryRegion,CountryRegionCode,0.373515784740448,237000,0.373515784740448
UKDebate,region,0.37053245306015015,1024000,0.37053245306015015
booking,city,0.36771532893180847,916000,0.36771532893180847
affirmative_asylum,ContinentCountryofNationality,0.3563516438007355,109000,0.3563516438007355
population_by_country_2020,CountryDependency,0.35343238711357117,235000,0.35343238711357117
SpellingStates,state,0.35040223598480225,51000,0.35040223598480225
