candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
population_by_country_2020,CountryDependency,0.6515863537788391,55225,0.6515863537788391
fifa_ranking,country_full,0.40060538053512573,240640,0.40060538053512573
hfi_cc_2018,countries,0.38145115971565247,240640,0.38145115971565247
affirmative_asylum,ContinentCountryofNationality,0.38054126501083374,25615,0.38054126501083374
directory,Country,0.3593772053718567,240640,0.3593772053718567
countries_of_the_world,Country,0.3486446142196655,53345,0.3486446142196655
World_countries_env_vars,Country,0.3482196629047394,57105,0.3482196629047394
gender_development,Country,0.3482082784175873,45825,0.3482082784175873
movies,country,0.34577298164367676,240640,0.34577298164367676
USA_cars_datasets,country,0.34577298164367676,240640,0.34577298164367676
movie_metadata,country,0.34577298164367676,240640,0.34577298164367676
acquisitions,Country,0.34570470452308655,204450,0.34570470452308655
whr2015,Country,0.3441549837589264,37130,0.3441549837589264
edu,country,0.3419952690601349,240640,0.3419952690601349
MoviesOnStreamingPlatforms_updated,Country,0.3419237434864044,240640,0.3419237434864044
netflix_titles,country,0.3419237434864044,240640,0.3419237434864044
world-cities,country,0.34188491106033325,240640,0.34188491106033325
us_companies,country,0.3368329703807831,124315,0.3368329703807831
us_companies_copy,country,0.3368329703807831,4465,0.3368329703807831
Word_University_Rank_2020,International_Outlook,0.3314512073993683,240640,0.3314512073993683
cwurData,country,0.33067309856414795,240640,0.33067309856414795
fifa_ranking,country_abrv,0.33018580079078674,240640,0.33018580079078674
countries_of_the_world,GDP,0.3290000855922699,52640,0.3290000855922699
Word_University_Rank_2020,Country,0.3226390480995178,240640,0.3226390480995178
UKDebate,country,0.31852036714553833,240640,0.31852036714553833
who_suicide_statistics,country,0.3142939805984497,240640,0.3142939805984497
countries_metadatacountries,CountryName,0.30259671807289124,58045,0.30259671807289124
countries_data,CountryName,0.29986143112182617,240640,0.29986143112182617
countries_metadatacountries,Region,0.29125139117240906,50290,0.29125139117240906
countries_and_continents,ISO4217-currency_country_name,0.28901904821395874,55225,0.28901904821395874
whr2015,Economy,0.28890514373779297,37130,0.28890514373779297
world_country,GovernmentForm,0.2877344787120819,56165,0.2877344787120819
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.2871076166629791,25380,0.2871076166629791
AdventureWorks2014_CountryRegion,CountryRegionCode,0.28679412603378296,55695,0.28679412603378296
whr2015,Region,0.28356021642684937,37130,0.28356021642684937
world-cities,subcountry,0.2829371392726898,240640,0.2829371392726898
hfi_cc_2018,region,0.27965205907821655,240640,0.27965205907821655
world_country,Region,0.27677857875823975,56165,0.27677857875823975
world_country,GNP,0.2758719325065613,56141,0.2758719325065613
language,countrycodes,0.2718651592731476,240640,0.2718651592731476
countries_of_the_world,Region,0.26980093121528625,53345,0.26980093121528625
countries_data,CountryCode,0.26569628715515137,240640,0.26569628715515137
AdventureWorks2014_stateprovince,CountryRegionCode,0.2626165449619293,42535,0.2626165449619293
countries_metadatacountries,CountryCode,0.2587215006351471,58045,0.2587215006351471
countries_target,CountryCode,0.2587215006351471,58045,0.2587215006351471
countries_and_continents,is_independent,0.2573558986186981,58515,0.2573558986186981
world_countryLanguage,CountryCode,0.2571963369846344,231240,0.2571963369846344
ipums_la_98-small,poverty,0.2565857768058777,240640,0.2565857768058777
world_city,CountryCode,0.2552768290042877,240640,0.2552768290042877
AdventureWorks2014_salesTerritory,CountryRegionCode,0.2537355124950409,2350,0.2537355124950409
