candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
MoviesOnStreamingPlatforms_updated,Country,0.8774179816246033,1024000,0.8774179816246033
netflix_titles,country,0.8774179816246033,1024000,0.8774179816246033
world-cities,country,0.8770260810852051,1024000,0.8770260810852051
movies,country,0.867438554763794,1024000,0.867438554763794
USA_cars_datasets,country,0.867438554763794,1024000,0.867438554763794
movie_metadata,country,0.867438554763794,1024000,0.867438554763794
us_companies,country,0.8557862639427185,529000,0.8557862639427185
us_companies_copy,country,0.8557860255241394,19000,0.8557860255241394
cwurData,country,0.8031046986579895,1024000,0.8031046986579895
UKDebate,country,0.8015090227127075,1024000,0.8015090227127075
acquisitions,Country,0.7973040342330933,870000,0.7973040342330933
Word_University_Rank_2020,Country,0.720406711101532,1024000,0.720406711101532
who_suicide_statistics,country,0.6458917856216431,1024000,0.6458917856216431
edu,country,0.6332367062568665,1024000,0.6332367062568665
whr2015,Country,0.6313629150390625,158000,0.6313629150390625
gender_development,Country,0.6190309524536133,195000,0.6190309524536133
countries_of_the_world,Country,0.6118797659873962,227000,0.6118797659873962
World_countries_env_vars,Country,0.6056205034255981,243000,0.6056205034255981
countries_data,CountryName,0.5947682857513428,1024000,0.5947682857513428
Cars93,Origin,0.5752861499786377,93000,0.5752861499786377
directory,Country,0.5589191913604736,1024000,0.5589191913604736
countries_metadatacountries,CountryName,0.5575286746025085,247000,0.5575286746025085
SpellingStates,state,0.5045470595359802,51000,0.5045470595359802
hfi_cc_2018,countries,0.4942690134048462,1024000,0.4942690134048462
USA_cars_datasets,state,0.4841153621673584,1024000,0.4841153621673584
fifa_ranking,country_full,0.4686010777950287,1024000,0.4686010777950287
Minimum_Wage_Data,State,0.46447575092315674,1024000,0.46447575092315674
AdventureWorks2014_salesTerritory,CountryRegionCode,0.4616624116897583,10000,0.4616624116897583
world_city,CountryCode,0.4468607008457184,1024000,0.4468607008457184
language,countrycodes,0.44599783420562744,1024000,0.44599783420562744
countries_data,CountryCode,0.44320613145828247,1024000,0.44320613145828247
world_countryLanguage,CountryCode,0.4431767165660858,984000,0.4431767165660858
fifa_ranking,country_abrv,0.44305655360221863,1024000,0.44305655360221863
countries_metadatacountries,CountryCode,0.4426306486129761,247000,0.4426306486129761
countries_target,CountryCode,0.4426306486129761,247000,0.4426306486129761
AdventureWorks2014_stateprovince,CountryRegionCode,0.43975383043289185,181000,0.43975383043289185
UKDebate,region,0.4364130198955536,1024000,0.4364130198955536
us_companies,city,0.434643417596817,495999,0.434643417596817
us_companies,state,0.42654380202293396,529000,0.42654380202293396
Reveal_EEO1_for_2016,year,0.42342689633369446,1024000,0.42342689633369446
us_companies_copy,city,0.4165676534175873,19000,0.4165676534175873
movies,year,0.4104468524456024,1024000,0.4104468524456024
USA_cars_datasets,year,0.4102989733219147,1024000,0.4102989733219147
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.41010403633117676,108000,0.41010403633117676
MoviesOnStreamingPlatforms_updated,Year,0.4097641408443451,1024000,0.4097641408443451
tv_shows,Year,0.40947410464286804,1024000,0.40947410464286804
IMDB-Movie-Data,Year,0.40940335392951965,1000000,0.40940335392951965
AdventureWorks2014_CountryRegion,CountryRegionCode,0.40880322456359863,237000,0.40880322456359863
cwurData,year,0.40858110785484314,1024000,0.40858110785484314
who_suicide_statistics,year,0.4081176519393921,1024000,0.4081176519393921
