candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,0.9409652352333069,1024000,0.9409652352333069
USA_cars_datasets,country,0.9409652352333069,1024000,0.9409652352333069
movie_metadata,country,0.9409652352333069,1024000,0.9409652352333069
us_companies_copy,country,0.9304295778274536,19000,0.9304295778274536
us_companies,country,0.9304293990135193,529000,0.9304293990135193
MoviesOnStreamingPlatforms_updated,Country,0.9089310765266418,1024000,0.9089310765266418
netflix_titles,country,0.9089310765266418,1024000,0.9089310765266418
world-cities,country,0.9085538387298584,1024000,0.9085538387298584
acquisitions,Country,0.8643626570701599,870000,0.8643626570701599
cwurData,country,0.8599653840065002,1024000,0.8599653840065002
UKDebate,country,0.8349737524986267,1024000,0.8349737524986267
Word_University_Rank_2020,Country,0.7560865879058838,1024000,0.7560865879058838
who_suicide_statistics,country,0.6944358348846436,1024000,0.6944358348846436
edu,country,0.6653800010681152,1024000,0.6653800010681152
whr2015,Country,0.6642330288887024,158000,0.6642330288887024
gender_development,Country,0.6488901972770691,195000,0.6488901972770691
countries_of_the_world,Country,0.6435085535049438,227000,0.6435085535049438
World_countries_env_vars,Country,0.6358983516693115,243000,0.6358983516693115
directory,Country,0.6271069049835205,1024000,0.6271069049835205
countries_data,CountryName,0.6177707314491272,1024000,0.6177707314491272
Cars93,Origin,0.6126033663749695,93000,0.6126033663749695
countries_metadatacountries,CountryName,0.5871317982673645,247000,0.5871317982673645
USA_cars_datasets,state,0.5173810720443726,1024000,0.5173810720443726
AdventureWorks2014_salesTerritory,CountryRegionCode,0.5055129528045654,10000,0.5055129528045654
SpellingStates,state,0.5048727989196777,51000,0.5048727989196777
hfi_cc_2018,countries,0.5037071704864502,1024000,0.5037071704864502
fifa_ranking,country_abrv,0.5011762380599976,1024000,0.5011762380599976
UKDebate,region,0.5000627636909485,1024000,0.5000627636909485
world_city,CountryCode,0.498468816280365,1024000,0.498468816280365
Minimum_Wage_Data,State,0.4967059791088104,1024000,0.4967059791088104
countries_data,CountryCode,0.49403777718544006,1024000,0.49403777718544006
world_countryLanguage,CountryCode,0.491939902305603,984000,0.491939902305603
language,countrycodes,0.49011558294296265,1024000,0.49011558294296265
countries_metadatacountries,CountryCode,0.4898661673069,247000,0.4898661673069
countries_target,CountryCode,0.4898661673069,247000,0.4898661673069
fifa_ranking,country_full,0.48475295305252075,1024000,0.48475295305252075
AdventureWorks2014_stateprovince,CountryRegionCode,0.4810229241847992,181000,0.4810229241847992
us_companies,city,0.47954410314559937,496000,0.47954410314559937
google_books_dataset,language,0.47198358178138733,1024000,0.47198358178138733
us_companies,state,0.4695795178413391,529000,0.4695795178413391
us_companies_copy,city,0.4592021107673645,19000,0.4592021107673645
Reveal_EEO1_for_2016,year,0.4542379677295685,1024000,0.4542379677295685
us_companies_copy,state,0.4492952823638916,19000,0.4492952823638916
MoviesOnStreamingPlatforms_updated,Year,0.4488047659397125,1024000,0.4488047659397125
google_books_1299,language,0.44879698753356934,1024000,0.44879698753356934
movie_metadata,language,0.44879695773124695,1024000,0.44879695773124695
MoviesOnStreamingPlatforms_updated,Language,0.4472537338733673,1024000,0.4472537338733673
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.44693055748939514,108000,0.44693055748939514
AdventureWorks2014_CountryRegion,CountryRegionCode,0.4461173713207245,237000,0.4461173713207245
tv_shows,Year,0.445412278175354,1024000,0.445412278175354
