candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
GivenName_right,title,0.7742525339126587,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",joseph (given name)↔joseph (name)(0.97) | kalina (given name)↔kalina (name)(0.96) | madeleine (given name)↔madeleine (name)(0.96) | paulina (name)↔paulina (given name)(0.96) | miley (name)↔miley (given name)(0.96) | amos↔amos (name)(0.96) | dalia (name)↔dalia (given name)(0.96) | asad↔asad (name)(0.96) | laimonis (name)↔laimonis(0.96) | bojan (name)↔bojan(0.96),154
GivenName_left,title,0.764465868473053,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Adrian, Alexander, Anastasius, Alexius, Alexandra",jonas (name)↔jonas (name)(1.00) | stephan (given name)↔stephan (given name)(1.00) | geert↔geert(1.00) | phuoc↔phuoc(1.00) | alasdair↔alasdair(1.00) | eugenijus↔eugenijus(1.00) | cathy (given name)↔cathy (given name)(1.00) | folke (name)↔folke (name)(1.00) | joanne↔joanne(1.00) | addison (name)↔addison (name)(1.00),200
Monarch_right,title,0.613162100315094,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great",idriss↔idris i(0.91) | theodoric↔theodoric the great(0.90) | anastasius↔anastasius i dicorus(0.86) | ismail (name)↔ismail samani(0.83) | yaprak↔yasovarman(0.82) | vladyslav↔stefan radoslav(0.82) | abbas (name)↔abul-aish ahmad(0.79) | karthik↔keshri singh(0.79) | rahul↔raja dahir(0.78) | michael↔michael v(0.78),200
Monarch_left,title,0.5995503664016724,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos",eugenijus↔eugenius(0.93) | dagobert↔dagobert ii(0.92) | lucius↔lucius verus(0.90) | gofraid↔gofraid donn(0.89) | dariush↔darius i(0.89) | lembit↔lembitu(0.89) | ismail (name)↔ismail ii(0.88) | michael↔michael iii(0.87) | jeremy (name)↔jeremy ii(0.86) | koit↔kotrag(0.85),200
Wrestler_right,title,0.5938016176223755,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Amy Dumas, Chavo Guerrero Sr., Chavo Guerrero Jr., Val Venis, Rhino (wrestler)",ji-hyun↔kim min-chul(0.87) | yoshimichi↔yoshi-hashi(0.86) | tokuo↔tokuo sawada(0.85) | kazuhito↔kaoru matsumoto(0.84) | evan↔evan siks(0.84) | joo-hyun↔kim jae-gang(0.84) | takayoshi↔hiroshi takizawa(0.84) | mandar↔mantaur(0.83) | suguru↔suwama(0.83) | kazumasa↔kazma sakamoto(0.83),200
Wrestler_left,title,0.5798750519752502,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Sean Waltman, Pedro Morales, Bruiser Brody, Shirley Crabtree, Lita (wrestler)",victoria (name)↔lady victoria(0.89) | kelly (given name)↔kelly kelly(0.87) | toyoaki↔toyonobori(0.86) | randy↔randy anderson(0.86) | takayoshi↔isao takagi(0.86) | masakuni↔masakre(0.85) | megan↔megan plastic(0.84) | toni↔toni rose(0.84) | terri↔terri poch(0.83) | ilmari↔ilie matei(0.83),200
ChristianBishop_left,title,0.5611205101013184,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Ambrose, Ealdred (bishop), Absalon, Augustine of Hippo, Antipope John XXIII",conor↔conor o'devany(0.88) | volodymyr (name)↔volodymyr (romaniuk)(0.87) | felix (name)↔felix ley(0.85) | andrew↔andrew proud(0.84) | wilfried↔wilfrid(0.84) | simonas↔menno simons(0.83) | laurentius↔olaus laurentii(0.83) | bartholomew (name)↔bartholomew le gros(0.83) | derek↔derek eaton(0.82) | ewen↔ewen ratteray(0.82),200
BasketballTeam_right,title,0.5581111907958984,"Adrian, Alexander, Anastasius, Alexius, Alexandra","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",karthik↔kk krka(0.77) | hashim↔bnei hasharon(0.75) | abdullah (name)↔al riyadi amman(0.75) | milivoj↔kk olimpija(0.75) | vladyslav↔kk slavonski brod(0.74) | ernst↔enbw ludwigsburg(0.74) | logan (given name)↔logan thunder (wnbl)(0.74) | svetlana↔sk valmiera(0.74) | bianka↔bc budivelnik(0.73) | kristjan↔kk vojvodina srbijagas(0.73),166
MemberOfParliament_left,title,0.5551766157150269,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Horace Walpole, Louis Riel, Oswald Mosley, Tam Dalyell, Neil Turner (British politician)",raymond↔raymond raymond(0.93) | juanita↔juanita terblanche(0.88) | megan↔megan woods(0.86) | bernard↔joel bernard(0.86) | brenton↔brenton best(0.86) | lois↔lois brown(0.84) | desmond (name)↔desmond code(0.84) | conor↔conor mcginn(0.84) | elliot↔elliot lillico(0.84) | ewen↔ewen jones(0.84),200
Noble_right,title,0.5543451905250549,"Adrian, Alexander, Anastasius, Alexius, Alexandra","Humbert I, Count of Savoy, Humbert II, Count of Savoy, Humbert III, Count of Savoy, Thomas, Count of Savoy, William Marshal, 1st Earl of Pembroke (2nd Creation)","mac raghnaill↔murchadh mac suibhne(0.81) | wilhelm (name)↔wilhelm iv of eberstein(0.81) | aleksy↔aleksander dominik kazanowski(0.80) | margaret (name)↔margaret grey(0.80) | kirill↔kirill naryshkin(0.79) | rahul↔hafiz rahmat khan(0.79) | thorsten↔thorfinn torf-einarsson(0.78) | albrecht↔christian albrecht, prince of hohenlohe-langenburg(0.77) | matilda (name)↔matilda of hesse(0.77) | abbas (name)↔sharif ibn ali(0.76)",200
