candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
Song_right,title,0.6796481013298035,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Twinkle, Twinkle, Little Star, Yesterday (Beatles song), When My Baby Smiles at Me (song), Lavender's Blue, Angel of Death (Slayer song)",turn on the news↔turn on the news(1.00) | there is power in a union↔there is power in a union(1.00) | there is nothing like a dame↔there is nothing like a dame(1.00) | better than you (conor maynard song)↔better than you (conor maynard song)(1.00) | wedding bells are breaking up that old gang of mine↔wedding bells are breaking up that old gang of mine(1.00) | wind the bobbin up↔wind the bobbin up(1.00) | une vie d'amour↔une vie d'amour(1.00) | touch my life (with summer)↔touch my life (with summer)(1.00) | the lily of the valley↔the lily of the valley(1.00) | stones throw from hurtin'↔stones throw from hurtin'(1.00),200
Song_left,title,0.6312499642372131,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","41 (song)↔41 (song)(1.00) | friend of a friend (song)↔friend of a friend (song)(1.00) | washington bullets (song)↔washington bullets (song)(1.00) | firth of fifth↔firth of fifth(1.00) | cuyahoga (song)↔cuyahoga (song)(1.00) | warszawianka (1905)↔warszawianka (1905)(1.00) | equinox (standard)↔equinox (standard)(1.00) | the knight's ghost↔the knight's ghost(1.00) | edesamegina endukalidina↔edesamegina endukalidina(1.00) | bewitched, bothered and bewildered↔bewitched, bothered and bewildered(1.00)",200
GivenName_right,title,0.5810425877571106,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",kajra re↔kaj(0.82) | hrafntinna↔hristo(0.81) | sveta ljubav↔ljubica(0.79) | kolyadka↔tuukka(0.78) | pia prosefhi↔pia (given name)(0.77) | fair mary of wallington↔mary (name)(0.76) | masakali↔maki (name)(0.74) | faithless love↔faith (name)(0.73) | kempy kay↔katherine(0.73) | ocho kandelikas↔oladapo(0.72),154
Artwork_right,title,0.5338971614837646,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Portlandia, La Danse (Bouguereau), La Danse, The Return of Spring, The Night Watch (painting)","madonna mia↔madonna of foligno(0.83) | we're all alone↔alone in the world(0.80) | wind song↔south wind, clear sky(0.77) | the beggar-laddie↔the beggars (bruegel)(0.77) | under the bridges of paris↔la parisienne(0.76) | they can't stop the spring↔the return of spring(0.74) | blue (joni mitchell song)↔(untitled) blue lady(0.73) | sol de inverno↔la maja vestida(0.73) | i giorni dell'arcobaleno↔san giorgio maggiore at dusk(0.72) | the frozen logger↔in the loge(0.72)",200
Magazine_right,title,0.5240773558616638,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","The Raven: Anarchist Quarterly, Next Magazine (Chinese magazine), Men's Health, Seventeen (American magazine), Liberty (libertarian magazine)",teenage life↔teenage survival handbook(0.82) | kolyadka↔ukrainskyi tyzhden(0.77) | sveta ljubav↔veckorevyn(0.73) | harimuraleeravam↔chalachithram(0.73) | arrivederci roma↔musica e dischi(0.73) | masakali↔mikrobitti(0.72) | verliebt in dich↔dilema veche(0.71) | answer me↔answer me! (magazine)(0.71) | x-is coming↔x-one(0.70) | night flight (song)↔nightshift (oxford music magazine)(0.70),200
BasketballTeam_right,title,0.5203118920326233,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United","zauvijek volim te↔kk vojvodina srbijagas(0.82) | main naahin maakhan khaayo↔muba hangtuah sumatera selatan(0.78) | kolyadka↔kk slavonski brod(0.76) | sveta ljubav↔kk olimpija(0.74) | sol de inverno↔pallacanestro don bosco livorno(0.71) | der hohenfriedberger↔mhp riesen ludwigsburg(0.70) | czarna dziewczyna↔bc yenisey krasnoyarsk(0.69) | stani, stani ibar vodo↔nuova amg sebastiani basket rieti(0.68) | hrafntinna↔rakvere tarvas(0.68) | kajra re↔kk krka(0.68)",166
Wrestler_right,title,0.5094067454338074,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Amy Dumas, Chavo Guerrero Sr., Chavo Guerrero Jr., Val Venis, Rhino (wrestler)",sveta ljubav↔anatoli beloglazov(0.83) | kolyadka↔oleksandr kolchynskiy(0.79) | danny farrell↔danny burch(0.77) | crackity jones↔s.d. jones(0.77) | kangding qingge↔lee wang-pyo(0.76) | you're summer↔summer rae(0.76) | supervixen↔super maxx(0.76) | el choclo↔el soberano(0.76) | a blossom fell↔lady blossom(0.76) | mera naam chin chin chu↔cha kwang-su(0.75),200
Monarch_right,title,0.5083265900611877,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great",kolyadka↔yasovarman(0.81) | kajra re↔keshri singh(0.79) | alif allah (jugni)↔lutf allah (sarbadar)(0.79) | main naahin maakhan khaayo↔ahkal mo' nahb i(0.79) | sveta ljubav↔stefan radoslav(0.78) | harimuraleeravam↔uthram thirunal marthanda varma(0.77) | zauvijek volim te↔varaz trdat i(0.77) | ekbar biday de ma ghure ashi↔avittom thirunal balarama varma(0.74) | kannum kannum kalanthu↔kan bahlam i(0.74) | kallai mattum↔chaiyasiri(0.73),200
Race_right,title,0.4932909607887268,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes",sveta ljubav↔okolo slovenska(0.82) | rose's turn↔the run to the rose(0.74) | tajomstvo hier↔teio sho(0.72) | the rose of england↔the run to the roses(0.72) | seasons in the sun↔summertime oaks(0.70) | zauvijek volim te↔emakumeen bira(0.70) | due grosse lacrime bianche↔strade bianche - eroica pro(0.70) | mera naam chin chin chu↔dato tan chin nam stakes(0.69) | pistol of fire↔gunsynd classic(0.68) | i giorni dell'arcobaleno↔settimana internazionale di coppi e bartali(0.66),175
Venue_right,title,0.48855289816856384,"America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland","Epstein Theatre, Orchestra Hall (Detroit), Barclaycard Arena, La Monnaie/De Munt, Orchestra Hall (Minneapolis, Minnesota)",i giorni dell'arcobaleno↔stadio di corso sebastopoli(0.77) | arrivederci roma↔palasport di desio(0.76) | avalon (al jolson song)↔the avalon(0.75) | under the bridges of paris↔the paris theater (manhattan)(0.74) | country gardens↔garden theatre(0.73) | les amants de minuit↔la monnaie/de munt(0.70) | corde della mia chitarra↔stadio gaetano bonolis(0.69) | dukkemann↔tivolivredenburg(0.69) | alif allah (jugni)↔bagh-e-jinnah(0.68) | kangding qingge↔ak-chin pavilion(0.68),200
