candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
FootballLeagueSeason_left,title,0.8664752244949341,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season",2006 v-league↔2006 v-league(1.00) | 1955 czechoslovak first league↔1955 czechoslovak first league(1.00) | 1986 v-league↔1986 v-league(1.00) | 2013 chicago rush season↔2013 chicago rush season(1.00) | 1972 new england patriots season↔1972 new england patriots season(1.00) | 1992 seattle seahawks season↔1992 seattle seahawks season(1.00) | 2013 buffalo bills season↔2013 buffalo bills season(1.00) | 1952 san francisco 49ers season↔1952 san francisco 49ers season(1.00) | 2002 montreal alouettes season↔2002 montreal alouettes season(1.00) | 2013 tampa bay buccaneers season↔2013 tampa bay buccaneers season(1.00),200
NationalFootballLeagueSeason_right,title,0.809550940990448,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","1900 Homestead Library & Athletic Club football season, 2003 FC Barcelona Dragons season, 1905 Canton Athletic Club season, 1911 Canton Professionals season, 1912 Canton Professionals season",1997 barcelona dragons season↔2003 fc barcelona dragons season(0.95) | 1995 barcelona dragons season↔2002 fc barcelona dragons season(0.94) | 1921 cleveland indians (nfl) season↔1921 detroit tigers season (nfl)(0.86) | 1923 canton bulldogs season↔1905 canton athletic club season(0.85) | 1919 canton bulldogs season↔1914 canton professionals season(0.85) | 1922 canton bulldogs season↔1912 canton professionals season(0.82) | 1902 latrobe athletic association season↔1900 homestead library & athletic club football season(0.75) | 1923 akron pros season↔1913 canton professionals season(0.74) | 1905 latrobe athletic association season↔1911 canton professionals season(0.73) | 1923 duluth kelleys season↔1996 minnesota fighting pike season(0.63),10
NationalFootballLeagueSeason_left,title,0.8045997023582458,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles",1946 new york yankees (aafc) season↔1946 new york yankees (aafc) season(1.00) | 2013 buffalo bills season↔2013 buffalo bills season(1.00) | 1986 dallas cowboys season↔1986 dallas cowboys season(1.00) | 1996 london monarchs season↔1996 london monarchs season(1.00) | 1961 san francisco 49ers season↔1961 san francisco 49ers season(1.00) | 2002 montreal alouettes season↔2002 montreal alouettes season(1.00) | 2003 dallas cowboys season↔2003 dallas cowboys season(1.00) | 1971 new york giants season↔1971 new york giants season(1.00) | 1967 calgary stampeders season↔1967 calgary stampeders season(1.00) | 1995 carolina panthers season↔1995 carolina panthers season(1.00),200
FootballLeagueSeason_right,title,0.7841366529464722,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen",1999 swedish football division 3↔1999 swedish football division 3(1.00) | 2008 j. league division 2↔2008 j.league division 2(1.00) | 2002 swedish football division 3↔2002 swedish football division 3(1.00) | 2000 j. league division 1↔2000 j.league division 1(1.00) | 2001 j. league division 2↔2001 j.league division 2(1.00) | 2010 j. league division 1↔2010 j.league division 1(1.00) | 2012 j. league division 2↔2012 j.league division 2(1.00) | 2001 swedish football division 3↔2001 swedish football division 3(1.00) | 1995 swedish football division 3↔1995 swedish football division 3(1.00) | 2003 j. league division 1↔2003 j.league division 1(1.00),200
SoccerClubSeason_right,title,0.7199788689613342,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season",2012 malaysia premier league↔2012 kuala lumpur fa season(0.86) | 2012 saskatchewan roughriders season↔2013 carolina railhawks season(0.80) | 1997 major league soccer season↔1997 australia national soccer team season(0.80) | 2012 usl pro season↔2012 orlando city sc season(0.79) | 2011 korea national league↔2011 incheon united fc season(0.79) | 2010 orlando predators season↔2011 orlando city sc season(0.78) | 1996 major league soccer season↔1996 australia national soccer team season(0.78) | 2009 meath intermediate football championship↔derry football season 2009(0.77) | 2003 major league soccer season↔2003 australia national soccer team season(0.77) | 2008 orlando predators season↔2013 orlando city sc season(0.77),51
NCAATeamSeason_right,title,0.6993542909622192,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","1893 LSU football team, 1894 LSU football team, 1895 LSU football team, 1892 Alabama Cadets football team, 1894 Alabama Crimson White football team",1974 los angeles rams season↔1974 oregon ducks football team(0.76) | 1996 carolina panthers season↔2011 fiu golden panthers football team(0.76) | 1995 carolina panthers season↔2010 fiu golden panthers football team(0.76) | 2008 carolina panthers season↔2012 fiu golden panthers football team(0.75) | 1998 arizona cardinals season↔1906 arkansas cardinals football team(0.74) | 1924 pottsville maroons season↔1900 alabama crimson white football team(0.74) | 1923 canton bulldogs season↔1903 alabama crimson white football team(0.73) | 1937 brooklyn dodgers (nfl) season↔1919 washington sun dodgers football team(0.73) | 1895 latrobe athletic association season↔1895 alabama crimson white football team(0.73) | 1922 canton bulldogs season↔1902 alabama crimson white football team(0.73),34
SoccerLeague_right,title,0.6715724468231201,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League",2013 swedish football division 1↔swedish football division 1(0.97) | 2012 norwegian first division↔norwegian first division(0.96) | 2011 swedish football division 4 (lower tier)↔division 1 (swedish football)(0.94) | 2002 swedish football division 3↔swedish football division 2(0.93) | 2002 norwegian first division↔norwegian second division(0.92) | 2004 norwegian first division↔norwegian third division(0.91) | 2012 bangladesh championship league↔bangladesh football premier league(0.91) | 2012 victorian premier league↔national premier leagues victoria(0.89) | 2010 united soccer leagues↔united soccer league(0.89) | 2012 fa wsl↔fa wsl 1(0.88),200
SoccerTournament_right,title,0.6605004072189331,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","2004 AFF Championship, 2005 UEFA European Under-19 Championship, 2004â05 OFC Club Championship, 2000â01 Oceania Club Championship, 2006 UEFA European Under-19 Championship",2002 tuvalu a-division↔2012 tuvalu independence cup(0.87) | 2009 k-league↔2009 k-league cup(0.87) | 2012 fkf division one↔2012 aff championship qualification(0.83) | 2012 afc futsal club championship qualification↔uefa futsal euro 2012(0.82) | 2013 k league challenge↔2011 k-league cup(0.82) | 2011 u-league↔2011â12 united football cup(0.82) | 2011 colonial athletic association men's soccer season↔2011 atlantic sun men's soccer tournament(0.81) | 2002 kyrgyzstan league↔2010 k-league cup(0.81) | 2008 kyrgyzstan league↔2008 k-league cup(0.81) | 2006 copa aerosur↔2004 copa de tejas(0.81),200
FootballMatch_right,title,0.6490008234977722,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","Battle of Santiago (1962 FIFA World Cup), Battle of Berne (1954 FIFA World Cup), 2005 international rules series, Austria v Switzerland (1954 FIFA World Cup), 2001 Germany v England football match",1952 albanian superliga↔2012 albanian supercup(0.84) | 2011 victorian premier league↔2010â11 w-league grand final(0.79) | 2012 liga indonesia second division (blai)↔2006 copa indonesia final(0.78) | 2009 togolese championnat national↔2009 african championship of nations final(0.77) | 2011 meath intermediate football championship↔2011 all-ireland minor hurling championship(0.77) | 1999 football league play-offs↔2009 conference premier play-off final(0.76) | 2011 u-league↔2011 j.league cup final(0.76) | 1998 football league play-offs↔2008 conference premier play-off final(0.75) | 1991 football league play-offs↔2011 conference premier play-off final(0.75) | 1995 football league play-offs↔2010 conference premier play-off final(0.74),53
TennisTournament_right,title,0.6428593397140503,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",2012 challengers league↔2012 arimex challenger trophy(0.77) | 2011 korea national league↔2012 korea open(0.73) | 2013 k league challenge↔2012 commonwealth bank tournament of champions(0.71) | 2006 superettan↔2012 challenger banque nationale de saguenay(0.69) | 2009 tt pro league↔2010 aegon championships(0.68) | 2013 esiliiga↔2013 challenger banque nationale de rimouski(0.68) | 2009 esiliiga↔2011 challenger banque nationale de rimouski(0.68) | 2009 k-league↔2011 aegon championships(0.68) | 2004 allsvenskan↔2010 challenger banque nationale de rimouski(0.67) | 2012 superettan↔2011 challenger banque nationale de saguenay(0.66),27
