candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
RugbyLeague_left,title,1.0,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship",paris sevens↔paris sevens(1.00) | campeonato nacional de rugby feminino↔campeonato nacional de rugby feminino(1.00) | super league (australia)↔super league (australia)(1.00) | sevens grand prix series↔sevens grand prix series(1.00) | group 19 rugby league↔group 19 rugby league(1.00) | hopetoun cup↔hopetoun cup(1.00) | midlands 4 east (north)↔midlands 4 east (north)(1.00) | mal meninga cup↔mal meninga cup(1.00) | lansdowne cup↔lansdowne cup(1.00) | gloucester 2↔gloucester 2(1.00),200
RugbyLeague_right,title,0.8921001553535461,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)","all stars match↔all stars match(1.00) | tongan national rugby league↔tonga national rugby league(0.99) | all-japan university rugby championship↔all japan university rugby championship(0.99) | london and south east merit league↔london, south and east merit league(0.99) | nations cup (women's rugby union)↔women's nations cup (rugby union)(0.99) | saint patrick's day test↔st. patrick's day test(0.98) | ron coote cup↔the ron coote cup(0.98) | rugby ekstraliga↔ekstraliga (rugby)(0.97) | rugby-bundesliga↔2. rugby-bundesliga(0.96) | caribbean women's sevens championship↔north america and caribbean women's sevens championship(0.96)",58
SportsLeague_left,title,0.804214358329773,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","American Football League, Devon, Premier League, Italian Football League, Serie A",paris sevens↔paris sevens(1.00) | kenya national sevens circuit↔kenya national sevens circuit(1.00) | colonial cup (rugby union)↔colonial cup (rugby union)(1.00) | mal meninga cup↔mal meninga cup(1.00) | hopetoun cup↔hopetoun cup(1.00) | campeonato nacional de rugby feminino↔campeonato nacional de rugby feminino(1.00) | sevens grand prix series↔sevens grand prix series(1.00) | chilterns junior rugby league↔chilterns junior rugby league(1.00) | all-ireland league (rugby union)↔all-ireland league (rugby union)(1.00) | catalan rugby league championship↔catalan rugby league championship(1.00),200
SoccerLeague_left,title,0.7047067284584045,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup",welsh league↔welsh premier league(0.96) | national division 1↔national first division(0.96) | scottish reserve league↔scottish premier reserve league(0.96) | scottish premiership division three↔scottish football league third division(0.96) | cornwall league 1↔east cornwall league(0.94) | brisbane rugby league premiership↔brisbane premier league(0.93) | rugby league premiership↔english premiership (rugby union)(0.92) | super league (australia)↔nsw super league(0.92) | south premier (rugby league)↔south west rugby league(0.92) | scottish championship leagues↔scottish conference league(0.92),200
SoccerLeague_right,title,0.6749112010002136,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League",scottish national league (rugby union)↔scottish national league (rugby league)(0.98) | national league 2 north↔national league north(0.97) | national league 2 south↔national league south(0.97) | scottish regional league (rugby union)↔rugby league conference scotland division(0.93) | cms yorkshire league↔west yorkshire league(0.91) | east regional league (rugby union)↔rugby league conference east division(0.90) | scottish premiership division one↔west of scotland super league premier division(0.90) | west regional league (rugby union)↔rugby league conference south west division(0.90) | national league 1↔national league (division)(0.90) | scottish premiership division two↔west of scotland super league first division(0.89),200
SportsLeague_right,title,0.6564532518386841,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","World Rugby Sevens Series, Sevens World Series, FIVB Volleyball World Cup, National Basketball League (Australia), National League (English football)","all stars match↔all stars match(1.00) | tongan national rugby league↔tonga national rugby league(0.99) | all-japan university rugby championship↔all japan university rugby championship(0.99) | london and south east merit league↔london, south and east merit league(0.99) | nations cup (women's rugby union)↔women's nations cup (rugby union)(0.99) | saint patrick's day test↔st. patrick's day test(0.98) | ron coote cup↔the ron coote cup(0.98) | scottish national league (rugby union)↔scottish national league (rugby league)(0.98) | national league 2 north↔national league north(0.97) | rugby ekstraliga↔ekstraliga (rugby)(0.97)",200
FootballMatch_right,title,0.6360505223274231,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","Battle of Santiago (1962 FIFA World Cup), Battle of Berne (1954 FIFA World Cup), 2005 international rules series, Austria v Switzerland (1954 FIFA World Cup), 2001 Germany v England football match",kenya cup↔2013 kenyan super cup (pre-season)(0.85) | africa cup↔2009 african championship of nations final(0.82) | irb sevens world series↔2006 international rules series(0.76) | new south wales cup↔2010â11 w-league grand final(0.73) | all-ireland league (rugby union)↔2011 all-ireland minor hurling championship(0.73) | championship cup↔2011 j.league cup final(0.72) | british and irish cup↔shamrock rovers xi v brazil(0.72) | iwrf asia-oceania championship↔2006 international rules series(0.71) | hopetoun cup↔soccer bowl 2013(0.70) | national provincial championship↔2012 conference premier play-off final(0.70),53
TennisTournament_right,title,0.6329209208488464,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",australian provincial championship↔2012 commonwealth bank tournament of champions(0.77) | elgon cup↔2012 aegon championships(0.73) | european women's sevens championship↔2013 garanti koza wta tournament of champions(0.71) | fira women's european championship↔2011 challenger banque nationale de rimouski(0.70) | peter leitch qsm challenge trophy↔2012 arimex challenger trophy(0.69) | irb women's sevens challenge cup↔2010 blu-express.com tennis cup(0.69) | siam cup↔2012 korea open(0.67) | iwrf european championship↔2013 challenger banque nationale de rimouski(0.66) | irb junior world championship↔2010 challenger banque nationale de rimouski(0.65) | vodacom cup↔2012 blu-express.com tennis cup(0.65),27
SoccerClubSeason_right,title,0.6250925064086914,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season",foru oceania cup↔2006 australia national soccer team season(0.72) | central highlands rugby league↔2012 woodlands wellington fc season(0.72) | new south wales cup↔2008 australia national soccer team season(0.72) | cumbria league↔2011 down gaa senior football(0.70) | super league (australia)↔2007 australia national soccer team season(0.70) | rugby league premiership↔2011 woodlands wellington fc season(0.70) | finnish championship league↔2009 helsingin jalkapalloklubi season(0.69) | sussex rugby football union↔2010 down gaa senior football(0.69) | west regional league (rugby union)↔2010 woodlands wellington fc season(0.69) | australian rugby league↔2010 australia national soccer team season(0.69),51
Tournament_left,title,0.6115840077400208,"Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship","2002 FIFA World Cup, 1930 FIFA World Cup, 1934 FIFA World Cup, 1938 FIFA World Cup, 1950 FIFA World Cup",queensland country championships↔western australian championships(0.88) | africa cup↔2015 africa cup of nations(0.87) | south pacific championship↔2009 pan-pacific championship(0.86) | regal trophy↔royal trophy(0.85) | british and irish cup↔2013 league of ireland cup(0.84) | irb nations cup↔64th nations cup(0.84) | calcutta cup↔1993 indian federation cup(0.84) | torneo del oeste↔torneo omnia tenis ciudad madrid(0.83) | fira women's european championship↔world ladies championship salonpas cup(0.83) | siam cup↔nikkei cup(0.83),200
