candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
SoccerLeague_left,title,0.9515716433525085,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup",ghana premier league↔ghana premier league(1.00) | jordan fa cup↔jordan fa cup(1.00) | hun sen cup↔hun sen cup(1.00) | l. league↔l. league(1.00) | benin premier league↔benin premier league(1.00) | latvian women's league↔latvian women's league(1.00) | guatemalan women's football championship↔guatemalan women's football championship(1.00) | national touch league↔national touch league(1.00) | hellenic futsal premiere league↔hellenic futsal premiere league(1.00) | limerick desmond league↔limerick desmond league(1.00),200
SoccerLeague_right,title,0.8719296455383301,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League",international rules series↔international rules series(1.00) | f. league↔f.league(1.00) | k league↔k league(1.00) | swedish football division 1 norra↔swedish football division 1 norra(1.00) | professional indoor football league↔professional indoor football league(1.00) | swedish football division 2↔swedish football division 2(1.00) | swedish football division 1↔swedish football division 1(1.00) | championnat de france amateur 2↔championnat de france amateur 2(1.00) | russian women's football championship↔russian women's football championship(1.00) | championnat de france amateur↔championnat de france amateur(1.00),200
SportsLeague_right,title,0.792239248752594,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","World Rugby Sevens Series, Sevens World Series, FIVB Volleyball World Cup, National Basketball League (Australia), National League (English football)",k league↔k league(1.00) | international rules series↔international rules series(1.00) | f. league↔f.league(1.00) | championnat de france amateur 2↔championnat de france amateur 2(1.00) | russian women's football championship↔russian women's football championship(1.00) | professional indoor football league↔professional indoor football league(1.00) | swedish football division 1 norra↔swedish football division 1 norra(1.00) | swedish football division 2↔swedish football division 2(1.00) | swedish football division 1↔swedish football division 1(1.00) | gambrinus liga↔gambrinus liga(1.00),200
SportsLeague_left,title,0.7491480112075806,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","American Football League, Devon, Premier League, Italian Football League, Serie A",hun sen cup↔hun sen cup(1.00) | football west state league division one↔football west state league division one(1.00) | liverpool county premier league↔liverpool county premier league(1.00) | limerick desmond league↔limerick desmond league(1.00) | jordan fa cup↔jordan fa cup(1.00) | benin premier league↔benin premier league(1.00) | national touch league↔national touch league(1.00) | sierra leone national premier league↔sierra leone national premier league(1.00) | central african republic league↔central african republic league(1.00) | newman national football league↔newman national football league(1.00),200
RugbyLeague_right,title,0.7362618446350098,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)",rugby football league championship third division↔rugby league conference north east division(0.90) | midlands rugby league premier division↔north east rugby league premier division(0.88) | english premiership (rugby union)↔scottish premiership (rugby)(0.88) | rugby football league championship↔rugby league european championship c(0.88) | championship (rugby league)↔rugby league conference south premier(0.87) | mitropa cup↔mitre 10 cup(0.87) | midlands rugby league division one↔rugby league conference london & south division(0.86) | nsw super league↔intrust super premiership nsw(0.85) | tonga major league↔tonga national rugby league(0.85) | midlands rugby league division two↔division 1-a rugby(0.84),58
FootballLeagueSeason_right,title,0.7149952054023743,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen",swedish football division 2↔2010 swedish football division 2(0.97) | swedish football division 1↔2010 swedish football division 3(0.96) | indonesian women's football tournament↔2008 indonesian womens football tournament(0.96) | united football league (philippines)↔2010â11 united football league (philippines)(0.95) | vietnamese second division↔2010 vietnamese second division(0.94) | j. league division 3↔2013 j.league division 2(0.92) | ukrainian first league↔ukrainian football amateur league 2006(0.92) | vietnamese first division↔2009 vietnamese second division(0.91) | swedish football division 1 norra↔2006 swedish football division 2(0.91) | thai division 1 league↔2009 thai division 2 league bangkok & field region(0.90),200
RugbyLeague_left,title,0.70168536901474,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship",welsh premier league↔welsh league(0.96) | scottish premier league↔scottish premiership(0.96) | scottish football league third division↔scottish premiership division three(0.96) | scottish football league first division↔scottish premiership division one(0.95) | scottish football league second division↔scottish premiership division two(0.95) | brisbane premier league↔brisbane rugby league premiership(0.93) | english premiership (rugby union)↔rugby league premiership(0.92) | nsw super league↔super league (australia)(0.92) | scottish football league↔scottish championship leagues(0.92) | afl canberra↔canberra rugby league(0.91),200
SoccerClubSeason_right,title,0.6800337433815002,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season",malaysia fa cup↔2012 kuala lumpur fa season(0.83) | australian football international cup↔2006 australia national soccer team season(0.81) | ulster senior league (association football)↔2011 down gaa senior football(0.79) | mid-ulster football league↔derry football season 2008(0.77) | oxfordshire senior football league↔2010 down gaa senior football(0.77) | dpr korea league↔2012 daejeon citizen fc season(0.75) | korea national league↔2011 incheon united fc season(0.75) | leinster senior league (association football)↔derry football season 2010(0.75) | w-league (australia)↔2008 australia national soccer team season(0.74) | south australian amateur soccer league↔2007 australia national soccer team season(0.74),51
SoccerTournament_right,title,0.6611630916595459,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2004 AFF Championship, 2005 UEFA European Under-19 Championship, 2004â05 OFC Club Championship, 2000â01 Oceania Club Championship, 2006 UEFA European Under-19 Championship",futsal-liiga↔uefa futsal euro 2012(0.87) | mozambican roller hockey championship↔2010 african roller hockey club championship(0.87) | liga futsal↔uefa futsal euro 2014(0.86) | usa rink hockey national championship↔2010 rink hockey men's b world championship(0.85) | kuwait emir cup↔2012 sheikh jassim cup(0.84) | irish intermediate cup↔dublin super cup(0.84) | uae president's cup↔uae international cup 2009(0.84) | bolivian women's football championship↔2010 south american under-20 women's football championship(0.84) | jordan fa cup↔2013 j.league cup(0.83) | chilean women's football championship↔2010 south american under-17 women's football championship(0.83),200
TennisTournament_right,title,0.6393944621086121,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2000 Tennis Masters Cup and ATP Tour World Championships, 2008 Challenge Bell, 2010 Aegon Championships, 2009 Challenge Bell, 1996 Challenge Bell",championnat de france amateur 2↔2011 challenger banque nationale de saguenay(0.81) | championnat de france amateur↔2012 challenger banque nationale de saguenay(0.76) | elite two championship↔2012 aegon championships(0.74) | sultan qaboos cup↔2012 commonwealth bank tournament of champions(0.72) | elite one championship↔2011 aegon championships(0.71) | montserrat championship↔2011 challenger banque nationale de rimouski(0.71) | tahiti coupe des champions↔2012 challenger banque nationale de rimouski(0.69) | korea national league↔2012 korea open(0.68) | championnat de france (women's water polo)↔2010 challenger banque nationale de rimouski(0.68) | championnat national↔2013 challenger banque nationale de rimouski(0.67),27
