query_table,query_column,candidate_table,candidate_column,similarity_score
Amphibian_left.csv,title,Amphibian_right.csv,title,0.879664
Amphibian_left.csv,title,Reptile_right.csv,title,0.864282
Amphibian_left.csv,title,Reptile_left.csv,title,0.834865
Amphibian_left.csv,title,Monarch_left.csv,title,0.559400
Amphibian_left.csv,title,Drug_right.csv,title,0.557531
Amphibian_left.csv,title,Galaxy_left.csv,title,0.557090
Amphibian_left.csv,title,GivenName_left.csv,title,0.543858
Amphibian_left.csv,title,GivenName_right.csv,title,0.543616
Amphibian_left.csv,title,NCAATeamSeason_right.csv,title,0.538093
Amphibian_left.csv,title,ArtificialSatellite_left.csv,title,0.533006
Amphibian_left.csv,title,NaturalEvent_left.csv,title,0.530841
Amphibian_left.csv,title,Drug_left.csv,title,0.527045
Amphibian_left.csv,title,GovernmentAgency_left.csv,title,0.525061
Amphibian_left.csv,title,Enzyme_right.csv,title,0.524013
Amphibian_left.csv,title,NCAATeamSeason_left.csv,title,0.524007
Amphibian_left.csv,title,Device_right.csv,title,0.512556
Amphibian_left.csv,title,MotorsportSeason_left.csv,title,0.506289
Amphibian_left.csv,title,Race_right.csv,title,0.503012
Amphibian_left.csv,title,ArtificialSatellite_right.csv,title,0.502563
Amphibian_left.csv,title,Tournament_left.csv,title,0.497921
Amphibian_left.csv,title,Award_right.csv,title,0.496762
Amphibian_left.csv,title,SoccerTournament_left.csv,title,0.495052
Amphibian_left.csv,title,Case_left.csv,title,0.488602
Amphibian_left.csv,title,Device_left.csv,title,0.481040
Amphibian_left.csv,title,UnitOfWork_left.csv,title,0.480658
Amphibian_left.csv,title,Race_left.csv,title,0.478509
Amphibian_left.csv,title,TennisTournament_right.csv,title,0.477884
Amphibian_left.csv,title,Country_left.csv,title,0.476717
Amphibian_left.csv,title,Election_right.csv,title,0.476155
Amphibian_left.csv,title,Noble_left.csv,title,0.475850
Amphibian_left.csv,title,Noble_right.csv,title,0.473441
Amphibian_left.csv,title,SoccerClubSeason_right.csv,title,0.473154
Amphibian_left.csv,title,RailwayLine_right.csv,title,0.472829
Amphibian_left.csv,title,Election_left.csv,title,0.470711
Amphibian_left.csv,title,Enzyme_left.csv,title,0.465773
Amphibian_left.csv,title,Galaxy_right.csv,title,0.465656
Amphibian_left.csv,title,RailwayLine_left.csv,title,0.461993
Amphibian_left.csv,title,MemberOfParliament_right.csv,title,0.459136
Amphibian_left.csv,title,MotorsportSeason_right.csv,title,0.455492
Amphibian_left.csv,title,NaturalEvent_right.csv,title,0.447584
Amphibian_left.csv,title,TennisTournament_left.csv,title,0.446944
Amphibian_left.csv,title,Monarch_right.csv,title,0.442882
Amphibian_left.csv,title,Tournament_right.csv,title,0.442715
Amphibian_left.csv,title,Legislature_right.csv,title,0.439151
Amphibian_left.csv,title,EthnicGroup_right.csv,title,0.436035
Amphibian_left.csv,title,Legislature_left.csv,title,0.435076
Amphibian_left.csv,title,GovernmentAgency_right.csv,title,0.434121
Amphibian_left.csv,title,MemberOfParliament_left.csv,title,0.432876
Amphibian_left.csv,title,FootballLeagueSeason_right.csv,title,0.432685
Amphibian_left.csv,title,ChristianBishop_left.csv,title,0.428293
Amphibian_left.csv,title,ShoppingMall_right.csv,title,0.424360
Amphibian_left.csv,title,EthnicGroup_left.csv,title,0.414438
Amphibian_left.csv,title,SportsLeague_left.csv,title,0.413630
Amphibian_left.csv,title,Wrestler_left.csv,title,0.413288
Amphibian_left.csv,title,BasketballTeam_right.csv,title,0.413015
Amphibian_left.csv,title,ShoppingMall_left.csv,title,0.412352
Amphibian_left.csv,title,Museum_left.csv,title,0.399870
Amphibian_left.csv,title,Magazine_left.csv,title,0.398169
Amphibian_left.csv,title,Artwork_left.csv,title,0.397481
Amphibian_left.csv,title,Magazine_right.csv,title,0.396073
Amphibian_left.csv,title,Wrestler_right.csv,title,0.392909
Amphibian_left.csv,title,BasketballTeam_left.csv,title,0.390512
Amphibian_left.csv,title,Museum_right.csv,title,0.389564
Amphibian_left.csv,title,HistoricBuilding_left.csv,title,0.388723
Amphibian_left.csv,title,Award_left.csv,title,0.381070
Amphibian_left.csv,title,Song_right.csv,title,0.380297
Amphibian_left.csv,title,NationalFootballLeagueSeason_left.csv,title,0.378322
Amphibian_left.csv,title,Song_left.csv,title,0.374016
Amphibian_left.csv,title,SportsLeague_right.csv,title,0.372217
Amphibian_left.csv,title,SoccerClubSeason_left.csv,title,0.365776
Amphibian_left.csv,title,SportFacility_right.csv,title,0.361246
Amphibian_left.csv,title,Case_right.csv,title,0.361098
Amphibian_left.csv,title,UnitOfWork_right.csv,title,0.361098
Amphibian_left.csv,title,FootballLeagueSeason_left.csv,title,0.359208
Amphibian_left.csv,title,PoliticalParty_left.csv,title,0.354673
Amphibian_left.csv,title,ChristianBishop_right.csv,title,0.352505
Amphibian_left.csv,title,FootballMatch_right.csv,title,0.350401
Amphibian_left.csv,title,RugbyLeague_left.csv,title,0.346422
Amphibian_left.csv,title,SoccerLeague_right.csv,title,0.346273
Amphibian_left.csv,title,SoccerTournament_right.csv,title,0.343694
Amphibian_left.csv,title,TelevisionStation_right.csv,title,0.342112
Amphibian_left.csv,title,NationalFootballLeagueSeason_right.csv,title,0.336188
Amphibian_left.csv,title,HistoricBuilding_right.csv,title,0.332563
Amphibian_left.csv,title,PoliticalParty_right.csv,title,0.332229
Amphibian_left.csv,title,RugbyLeague_right.csv,title,0.329620
Amphibian_left.csv,title,TelevisionStation_left.csv,title,0.319778
Amphibian_left.csv,title,SportFacility_left.csv,title,0.313868
Amphibian_left.csv,title,SoccerLeague_left.csv,title,0.309658
Amphibian_left.csv,title,Hospital_left.csv,title,0.303737
Amphibian_left.csv,title,ClericalAdministrativeRegion_left.csv,title,0.300208
Amphibian_left.csv,title,Stadium_left.csv,title,0.295131
Amphibian_left.csv,title,Stadium_right.csv,title,0.290190
Amphibian_left.csv,title,FootballMatch_left.csv,title,0.287692
Amphibian_left.csv,title,Venue_left.csv,title,0.286805
Amphibian_left.csv,title,ClericalAdministrativeRegion_right.csv,title,0.283984
Amphibian_left.csv,title,Country_right.csv,title,0.277538
Amphibian_left.csv,title,Artwork_right.csv,title,0.248358
Amphibian_left.csv,title,Hospital_right.csv,title,0.234654
Amphibian_left.csv,title,Venue_right.csv,title,0.205056
Amphibian_right.csv,title,Reptile_right.csv,title,0.858427
Amphibian_right.csv,title,Reptile_left.csv,title,0.841627
Amphibian_right.csv,title,NCAATeamSeason_right.csv,title,0.577721
Amphibian_right.csv,title,NCAATeamSeason_left.csv,title,0.571698
Amphibian_right.csv,title,NaturalEvent_left.csv,title,0.564994
Amphibian_right.csv,title,GivenName_right.csv,title,0.547479
Amphibian_right.csv,title,Race_right.csv,title,0.537933
Amphibian_right.csv,title,GivenName_left.csv,title,0.525315
Amphibian_right.csv,title,Tournament_left.csv,title,0.514869
Amphibian_right.csv,title,GovernmentAgency_left.csv,title,0.513296
Amphibian_right.csv,title,MotorsportSeason_left.csv,title,0.510953
Amphibian_right.csv,title,Case_left.csv,title,0.509418
Amphibian_right.csv,title,Device_right.csv,title,0.509184
Amphibian_right.csv,title,RailwayLine_right.csv,title,0.507550
Amphibian_right.csv,title,ArtificialSatellite_left.csv,title,0.506837
Amphibian_right.csv,title,SoccerClubSeason_right.csv,title,0.504585
Amphibian_right.csv,title,Galaxy_left.csv,title,0.504507
Amphibian_right.csv,title,Election_left.csv,title,0.502794
Amphibian_right.csv,title,Race_left.csv,title,0.502236
Amphibian_right.csv,title,SoccerTournament_left.csv,title,0.500238
Amphibian_right.csv,title,UnitOfWork_left.csv,title,0.499890
Amphibian_right.csv,title,RailwayLine_left.csv,title,0.496969
Amphibian_right.csv,title,Device_left.csv,title,0.495387
Amphibian_right.csv,title,Monarch_left.csv,title,0.494323
Amphibian_right.csv,title,Election_right.csv,title,0.492112
Amphibian_right.csv,title,NaturalEvent_right.csv,title,0.487317
Amphibian_right.csv,title,TennisTournament_right.csv,title,0.483563
Amphibian_right.csv,title,ShoppingMall_right.csv,title,0.473007
Amphibian_right.csv,title,ArtificialSatellite_right.csv,title,0.470256
Amphibian_right.csv,title,Award_right.csv,title,0.470232
Amphibian_right.csv,title,TennisTournament_left.csv,title,0.468318
Amphibian_right.csv,title,NationalFootballLeagueSeason_left.csv,title,0.454223
Amphibian_right.csv,title,ShoppingMall_left.csv,title,0.450436
Amphibian_right.csv,title,Wrestler_left.csv,title,0.450140
Amphibian_right.csv,title,Noble_right.csv,title,0.449154
Amphibian_right.csv,title,MemberOfParliament_right.csv,title,0.449068
Amphibian_right.csv,title,Tournament_right.csv,title,0.448225
Amphibian_right.csv,title,SoccerClubSeason_left.csv,title,0.447139
Amphibian_right.csv,title,Legislature_right.csv,title,0.443202
Amphibian_right.csv,title,FootballLeagueSeason_left.csv,title,0.442821
Amphibian_right.csv,title,Noble_left.csv,title,0.441579
Amphibian_right.csv,title,SportsLeague_left.csv,title,0.441403
Amphibian_right.csv,title,MotorsportSeason_right.csv,title,0.437812
Amphibian_right.csv,title,Song_left.csv,title,0.437563
Amphibian_right.csv,title,Museum_left.csv,title,0.435040
Amphibian_right.csv,title,Drug_left.csv,title,0.434524
Amphibian_right.csv,title,Artwork_left.csv,title,0.434455
Amphibian_right.csv,title,Enzyme_right.csv,title,0.431306
Amphibian_right.csv,title,EthnicGroup_right.csv,title,0.430701
Amphibian_right.csv,title,FootballLeagueSeason_right.csv,title,0.430301
Amphibian_right.csv,title,MemberOfParliament_left.csv,title,0.429712
Amphibian_right.csv,title,Country_left.csv,title,0.428456
Amphibian_right.csv,title,Drug_right.csv,title,0.424807
Amphibian_right.csv,title,Legislature_left.csv,title,0.424040
Amphibian_right.csv,title,Galaxy_right.csv,title,0.421541
Amphibian_right.csv,title,Wrestler_right.csv,title,0.420191
Amphibian_right.csv,title,Museum_right.csv,title,0.419562
Amphibian_right.csv,title,Song_right.csv,title,0.418739
Amphibian_right.csv,title,ChristianBishop_left.csv,title,0.418347
Amphibian_right.csv,title,Magazine_right.csv,title,0.416987
Amphibian_right.csv,title,SportFacility_right.csv,title,0.414636
Amphibian_right.csv,title,Monarch_right.csv,title,0.411724
Amphibian_right.csv,title,Award_left.csv,title,0.408801
Amphibian_right.csv,title,NationalFootballLeagueSeason_right.csv,title,0.407336
Amphibian_right.csv,title,HistoricBuilding_left.csv,title,0.406933
Amphibian_right.csv,title,BasketballTeam_right.csv,title,0.404423
Amphibian_right.csv,title,GovernmentAgency_right.csv,title,0.396465
Amphibian_right.csv,title,EthnicGroup_left.csv,title,0.395314
Amphibian_right.csv,title,Case_right.csv,title,0.387839
Amphibian_right.csv,title,UnitOfWork_right.csv,title,0.387839
Amphibian_right.csv,title,Magazine_left.csv,title,0.385684
Amphibian_right.csv,title,BasketballTeam_left.csv,title,0.384807
Amphibian_right.csv,title,HistoricBuilding_right.csv,title,0.379461
Amphibian_right.csv,title,SportFacility_left.csv,title,0.375740
Amphibian_right.csv,title,RugbyLeague_left.csv,title,0.369936
Amphibian_right.csv,title,Enzyme_left.csv,title,0.365915
Amphibian_right.csv,title,SportsLeague_right.csv,title,0.360400
Amphibian_right.csv,title,SoccerLeague_right.csv,title,0.358936
Amphibian_right.csv,title,FootballMatch_right.csv,title,0.357957
Amphibian_right.csv,title,TelevisionStation_right.csv,title,0.355909
Amphibian_right.csv,title,Stadium_left.csv,title,0.355688
Amphibian_right.csv,title,RugbyLeague_right.csv,title,0.350579
Amphibian_right.csv,title,PoliticalParty_left.csv,title,0.330191
Amphibian_right.csv,title,Venue_left.csv,title,0.325667
Amphibian_right.csv,title,ChristianBishop_right.csv,title,0.324275
Amphibian_right.csv,title,ClericalAdministrativeRegion_left.csv,title,0.324111
Amphibian_right.csv,title,Stadium_right.csv,title,0.323277
Amphibian_right.csv,title,SoccerLeague_left.csv,title,0.319232
Amphibian_right.csv,title,TelevisionStation_left.csv,title,0.314063
Amphibian_right.csv,title,SoccerTournament_right.csv,title,0.308664
Amphibian_right.csv,title,ClericalAdministrativeRegion_right.csv,title,0.303849
Amphibian_right.csv,title,PoliticalParty_right.csv,title,0.296689
Amphibian_right.csv,title,Country_right.csv,title,0.262202
Amphibian_right.csv,title,FootballMatch_left.csv,title,0.261378
Amphibian_right.csv,title,Hospital_left.csv,title,0.252440
Amphibian_right.csv,title,Artwork_right.csv,title,0.242987
Amphibian_right.csv,title,Venue_right.csv,title,0.229024
Amphibian_right.csv,title,Hospital_right.csv,title,0.171987
ArtificialSatellite_left.csv,title,ArtificialSatellite_right.csv,title,0.859556
ArtificialSatellite_left.csv,title,Galaxy_left.csv,title,0.745158
ArtificialSatellite_left.csv,title,Device_left.csv,title,0.733058
ArtificialSatellite_left.csv,title,Device_right.csv,title,0.729118
ArtificialSatellite_left.csv,title,Galaxy_right.csv,title,0.687988
ArtificialSatellite_left.csv,title,NaturalEvent_left.csv,title,0.661905
ArtificialSatellite_left.csv,title,GivenName_left.csv,title,0.641848
ArtificialSatellite_left.csv,title,MotorsportSeason_left.csv,title,0.607618
ArtificialSatellite_left.csv,title,NaturalEvent_right.csv,title,0.605983
ArtificialSatellite_left.csv,title,GivenName_right.csv,title,0.602484
ArtificialSatellite_left.csv,title,GovernmentAgency_left.csv,title,0.597900
ArtificialSatellite_left.csv,title,Tournament_left.csv,title,0.587153
ArtificialSatellite_left.csv,title,RailwayLine_right.csv,title,0.584146
ArtificialSatellite_left.csv,title,SoccerTournament_left.csv,title,0.583262
ArtificialSatellite_left.csv,title,RailwayLine_left.csv,title,0.582047
ArtificialSatellite_left.csv,title,Country_left.csv,title,0.580832
ArtificialSatellite_left.csv,title,NCAATeamSeason_right.csv,title,0.577771
ArtificialSatellite_left.csv,title,GovernmentAgency_right.csv,title,0.573449
ArtificialSatellite_left.csv,title,Magazine_left.csv,title,0.568304
ArtificialSatellite_left.csv,title,MotorsportSeason_right.csv,title,0.563661
ArtificialSatellite_left.csv,title,Election_right.csv,title,0.558904
ArtificialSatellite_left.csv,title,Monarch_left.csv,title,0.558601
ArtificialSatellite_left.csv,title,Tournament_right.csv,title,0.556717
ArtificialSatellite_left.csv,title,Award_right.csv,title,0.556633
ArtificialSatellite_left.csv,title,SoccerClubSeason_right.csv,title,0.550996
ArtificialSatellite_left.csv,title,Reptile_right.csv,title,0.547242
ArtificialSatellite_left.csv,title,TennisTournament_right.csv,title,0.542750
ArtificialSatellite_left.csv,title,ShoppingMall_right.csv,title,0.542490
ArtificialSatellite_left.csv,title,ShoppingMall_left.csv,title,0.539542
ArtificialSatellite_left.csv,title,NCAATeamSeason_left.csv,title,0.539431
ArtificialSatellite_left.csv,title,Case_left.csv,title,0.534759
ArtificialSatellite_left.csv,title,Monarch_right.csv,title,0.532982
ArtificialSatellite_left.csv,title,Race_left.csv,title,0.528790
ArtificialSatellite_left.csv,title,MemberOfParliament_left.csv,title,0.528013
ArtificialSatellite_left.csv,title,TennisTournament_left.csv,title,0.525291
ArtificialSatellite_left.csv,title,UnitOfWork_left.csv,title,0.522885
ArtificialSatellite_left.csv,title,Artwork_left.csv,title,0.515725
ArtificialSatellite_left.csv,title,Drug_left.csv,title,0.511584
ArtificialSatellite_left.csv,title,Song_right.csv,title,0.510745
ArtificialSatellite_left.csv,title,Museum_left.csv,title,0.510354
ArtificialSatellite_left.csv,title,Reptile_left.csv,title,0.508860
ArtificialSatellite_left.csv,title,Legislature_right.csv,title,0.507889
ArtificialSatellite_left.csv,title,Magazine_right.csv,title,0.507075
ArtificialSatellite_left.csv,title,MemberOfParliament_right.csv,title,0.506413
ArtificialSatellite_left.csv,title,Museum_right.csv,title,0.504535
ArtificialSatellite_left.csv,title,Race_right.csv,title,0.503883
ArtificialSatellite_left.csv,title,Legislature_left.csv,title,0.503598
ArtificialSatellite_left.csv,title,Noble_left.csv,title,0.503533
ArtificialSatellite_left.csv,title,Election_left.csv,title,0.499852
ArtificialSatellite_left.csv,title,FootballLeagueSeason_right.csv,title,0.494619
ArtificialSatellite_left.csv,title,Song_left.csv,title,0.493162
ArtificialSatellite_left.csv,title,BasketballTeam_right.csv,title,0.493035
ArtificialSatellite_left.csv,title,SportsLeague_left.csv,title,0.492379
ArtificialSatellite_left.csv,title,BasketballTeam_left.csv,title,0.491461
ArtificialSatellite_left.csv,title,TelevisionStation_left.csv,title,0.491388
ArtificialSatellite_left.csv,title,ChristianBishop_left.csv,title,0.489640
ArtificialSatellite_left.csv,title,Noble_right.csv,title,0.487880
ArtificialSatellite_left.csv,title,Wrestler_left.csv,title,0.487061
ArtificialSatellite_left.csv,title,SportsLeague_right.csv,title,0.481388
ArtificialSatellite_left.csv,title,SoccerClubSeason_left.csv,title,0.464359
ArtificialSatellite_left.csv,title,FootballMatch_right.csv,title,0.462931
ArtificialSatellite_left.csv,title,ChristianBishop_right.csv,title,0.460621
ArtificialSatellite_left.csv,title,HistoricBuilding_left.csv,title,0.456927
ArtificialSatellite_left.csv,title,TelevisionStation_right.csv,title,0.454344
ArtificialSatellite_left.csv,title,SportFacility_right.csv,title,0.450320
ArtificialSatellite_left.csv,title,SoccerLeague_right.csv,title,0.440947
ArtificialSatellite_left.csv,title,NationalFootballLeagueSeason_left.csv,title,0.440136
