candidate_table,candidate_column,similarity_score
ClericalAdministrativeRegion_left,title,0.6824277639389038
ClericalAdministrativeRegion_right,title,0.679800271987915
HistoricBuilding_right,title,0.5570934414863586
Country_right,title,0.5520325899124146
Legislature_right,title,0.5449460744857788
SoccerLeague_left,title,0.543525218963623
Country_left,title,0.5419986248016357
HistoricBuilding_left,title,0.5408409833908081
Legislature_left,title,0.540613055229187
SoccerLeague_right,title,0.5391550064086914
RugbyLeague_left,title,0.5369073152542114
ChristianBishop_right,title,0.5311416983604431
SportsLeague_right,title,0.5310981273651123
Hospital_left,title,0.529678225517273
Magazine_right,title,0.5295290946960449
RugbyLeague_right,title,0.5289651155471802
GivenName_right,title,0.5274761915206909
SportsLeague_left,title,0.526586651802063
EthnicGroup_right,title,0.5238698124885559
BasketballTeam_right,title,0.521062433719635
Museum_left,title,0.5209829807281494
TelevisionStation_right,title,0.5199077129364014
Magazine_left,title,0.5197033882141113
MemberOfParliament_left,title,0.5154441595077515
Artwork_left,title,0.5133618712425232
GovernmentAgency_left,title,0.5131571292877197
RailwayLine_left,title,0.5110678672790527
PoliticalParty_right,title,0.5110494494438171
Monarch_right,title,0.5108257532119751
GivenName_left,title,0.5088036060333252
ShoppingMall_left,title,0.5087201595306396
NaturalEvent_left,title,0.5084826946258545
GovernmentAgency_right,title,0.5083937644958496
EthnicGroup_left,title,0.5074219107627869
Hospital_right,title,0.5071290731430054
Stadium_left,title,0.5056884288787842
NaturalEvent_right,title,0.5053313374519348
Race_right,title,0.5046385526657104
RailwayLine_right,title,0.50422203540802
ShoppingMall_right,title,0.5039355754852295
TelevisionStation_left,title,0.5034421682357788
Stadium_right,title,0.5027983784675598
Museum_right,title,0.5021292567253113
Monarch_left,title,0.5014991760253906
ChristianBishop_left,title,0.5013620853424072
Device_right,title,0.499406635761261
SportFacility_right,title,0.4992346167564392
MotorsportSeason_right,title,0.49920839071273804
BasketballTeam_left,title,0.49804359674453735
ArtificialSatellite_left,title,0.49660179018974304
