id,title
0,rs27625227 MPD | dbSNP | MGI SNP Detail
1,rs27625226 MPD | dbSNP | MGI SNP Detail
2,rs27625225 MPD | dbSNP | MGI SNP Detail
3,rs27625224 MPD | dbSNP | MGI SNP Detail
4,rs27625223 MPD | dbSNP | MGI SNP Detail
5,rs27625222 MPD | dbSNP | MGI SNP Detail
6,rs27625221 MPD | dbSNP | MGI SNP Detail
7,rs32184820 MPD | dbSNP | MGI SNP Detail
8,rs248467438 MPD | dbSNP | MGI SNP Detail
9,rs27625220 MPD | dbSNP | MGI SNP Detail
10,rs27625219 MPD | dbSNP | MGI SNP Detail
11,rs27625218 MPD | dbSNP | MGI SNP Detail
12,rs27625217 MPD | dbSNP | MGI SNP Detail
13,rs27625216 MPD | dbSNP | MGI SNP Detail
14,rs50958922 MPD | dbSNP | MGI SNP Detail
15,rs50770980 MPD | dbSNP | MGI SNP Detail
16,rs51295770 MPD | dbSNP | MGI SNP Detail
17,rs52054580 MPD | dbSNP | MGI SNP Detail
18,rs27625215 MPD | dbSNP | MGI SNP Detail
19,rs27625214 MPD | dbSNP | MGI SNP Detail
20,rs27625213 MPD | dbSNP | MGI SNP Detail
21,rs32077075 MPD | dbSNP | MGI SNP Detail
22,rs27625212 MPD | dbSNP | MGI SNP Detail
23,rs31943000 MPD | dbSNP | MGI SNP Detail
24,rs27625211 MPD | dbSNP | MGI SNP Detail
25,SNP ID (dbSNP Build 137)
26,rs246062776 MPD | dbSNP | MGI SNP Detail
27,rs27625210 MPD | dbSNP | MGI SNP Detail
28,rs33018609 MPD | dbSNP | MGI SNP Detail
29,rs27625209 MPD | dbSNP | MGI SNP Detail
30,rs27625208 MPD | dbSNP | MGI SNP Detail
31,rs27625207 MPD | dbSNP | MGI SNP Detail
32,rs27625206 MPD | dbSNP | MGI SNP Detail
33,rs27625205 MPD | dbSNP | MGI SNP Detail
34,rs27625204 MPD | dbSNP | MGI SNP Detail
35,rs50397504 MPD | dbSNP | MGI SNP Detail
36,rs27625203 MPD | dbSNP | MGI SNP Detail
37,rs47936546 MPD | dbSNP | MGI SNP Detail
38,rs27625202 MPD | dbSNP | MGI SNP Detail
39,rs27625201 MPD | dbSNP | MGI SNP Detail
40,rs27625200 MPD | dbSNP | MGI SNP Detail
41,rs27625199 MPD | dbSNP | MGI SNP Detail
42,rs27625198 MPD | dbSNP | MGI SNP Detail
43,rs27625197 MPD | dbSNP | MGI SNP Detail
44,rs27625196 MPD | dbSNP | MGI SNP Detail
45,rs27625195 MPD | dbSNP | MGI SNP Detail
46,rs27625194 MPD | dbSNP | MGI SNP Detail
47,rs49477775 MPD | dbSNP | MGI SNP Detail
48,rs31964585 MPD | dbSNP | MGI SNP Detail
49,rs32675087 MPD | dbSNP | MGI SNP Detail
50,rs32361764 MPD | dbSNP | MGI SNP Detail
51,SNP ID (dbSNP Build 137)
52,rs27625193 MPD | dbSNP | MGI SNP Detail
53,rs32080892 MPD | dbSNP | MGI SNP Detail
54,rs27625192 MPD | dbSNP | MGI SNP Detail
55,rs46391298 MPD | dbSNP | MGI SNP Detail
56,rs47474816 MPD | dbSNP | MGI SNP Detail
57,rs49356399 MPD | dbSNP | MGI SNP Detail
58,rs45891335 MPD | dbSNP | MGI SNP Detail
59,rs32307850 MPD | dbSNP | MGI SNP Detail
60,rs50307398 MPD | dbSNP | MGI SNP Detail
61,rs51088227 MPD | dbSNP | MGI SNP Detail
62,rs46097332 MPD | dbSNP | MGI SNP Detail
63,rs47287428 MPD | dbSNP | MGI SNP Detail
64,rs48141734 MPD | dbSNP | MGI SNP Detail
65,rs265211248 MPD | dbSNP | MGI SNP Detail
66,rs227283925 MPD | dbSNP | MGI SNP Detail
67,rs242821164 MPD | dbSNP | MGI SNP Detail
68,rs258742312 MPD | dbSNP | MGI SNP Detail
69,rs229096323 MPD | dbSNP | MGI SNP Detail
70,rs245180221 MPD | dbSNP | MGI SNP Detail
71,rs216634236 MPD | dbSNP | MGI SNP Detail
72,rs108094600 MPD | dbSNP | MGI SNP Detail
73,rs251493510 MPD | dbSNP | MGI SNP Detail
74,rs212285707 MPD | dbSNP | MGI SNP Detail
75,rs27625191 MPD | dbSNP | MGI SNP Detail
76,rs230735552 MPD | dbSNP | MGI SNP Detail
