id,title
0,adjustable
1,agg_filter
2,alpha
3,anchor
4,animated
5,aspect
6,autoscale_on
7,autoscalex_on
8,autoscaley_on
9,axes
10,axes_locator
11,axis_bgcolor
12,axisbelow
13,clip_box
14,clip_on
15,clip_path
16,color_cycle
17,contains
18,figure
19,frame_on
20,gid
21,label
22,lod
23,navigate
24,navigate_mode
25,path_effects
26,picker
27,position
28,rasterization_zorder
29,rasterized
30,sketch_params
31,snap
32,title
33,transform
34,url
35,visible
36,xbound
37,xlabel
38,xlim
39,xmargin
40,xscale
41,xticklabels
42,xticks
43,ybound
44,ylabel
45,ylim
46,ymargin
47,yscale
48,yticklabels
49,yticks
50,zorder
