id,title
0,rs30141448 MPD | dbSNP | MGI SNP Detail
1,rs30141450 MPD | dbSNP | MGI SNP Detail
2,rs30141452 MPD | dbSNP | MGI SNP Detail
3,rs29922308 MPD | dbSNP | MGI SNP Detail
4,rs30141453 MPD | dbSNP | MGI SNP Detail
5,rs30511432 MPD | dbSNP | MGI SNP Detail
6,rs30142535 MPD | dbSNP | MGI SNP Detail
7,rs30142537 MPD | dbSNP | MGI SNP Detail
8,rs30142538 MPD | dbSNP | MGI SNP Detail
9,rs30142540 MPD | dbSNP | MGI SNP Detail
10,rs30142541 MPD | dbSNP | MGI SNP Detail
11,rs30142543 MPD | dbSNP | MGI SNP Detail
12,rs30143465 MPD | dbSNP | MGI SNP Detail
13,rs30143467 MPD | dbSNP | MGI SNP Detail
14,rs30991641 MPD | dbSNP | MGI SNP Detail
15,rs30649341 MPD | dbSNP | MGI SNP Detail
16,rs30143468 MPD | dbSNP | MGI SNP Detail
17,rs30143470 MPD | dbSNP | MGI SNP Detail
18,rs30143472 MPD | dbSNP | MGI SNP Detail
19,rs30144484 MPD | dbSNP | MGI SNP Detail
20,rs30144486 MPD | dbSNP | MGI SNP Detail
21,rs30144488 MPD | dbSNP | MGI SNP Detail
22,rs30144489 MPD | dbSNP | MGI SNP Detail
23,rs30144491 MPD | dbSNP | MGI SNP Detail
24,rs30144493 MPD | dbSNP | MGI SNP Detail
25,SNP ID (dbSNP Build 137)
26,rs29921114 MPD | dbSNP | MGI SNP Detail
27,rs30145586 MPD | dbSNP | MGI SNP Detail
28,rs30145588 MPD | dbSNP | MGI SNP Detail
29,rs30145590 MPD | dbSNP | MGI SNP Detail
30,rs29934140 MPD | dbSNP | MGI SNP Detail
31,rs30120565 MPD | dbSNP | MGI SNP Detail
32,rs30146694 MPD | dbSNP | MGI SNP Detail
33,rs30146696 MPD | dbSNP | MGI SNP Detail
34,rs30146698 MPD | dbSNP | MGI SNP Detail
35,rs30146700 MPD | dbSNP | MGI SNP Detail
36,rs51799296 MPD | dbSNP | MGI SNP Detail
37,rs30271241 MPD | dbSNP | MGI SNP Detail
38,rs30146702 MPD | dbSNP | MGI SNP Detail
39,rs29863832 MPD | dbSNP | MGI SNP Detail
40,rs30815249 MPD | dbSNP | MGI SNP Detail
41,rs30267905 MPD | dbSNP | MGI SNP Detail
42,rs30147574 MPD | dbSNP | MGI SNP Detail
43,rs30147576 MPD | dbSNP | MGI SNP Detail
44,rs30147578 MPD | dbSNP | MGI SNP Detail
45,rs30147580 MPD | dbSNP | MGI SNP Detail
46,rs51108032 MPD | dbSNP | MGI SNP Detail
47,rs30147582 MPD | dbSNP | MGI SNP Detail
48,rs6221812 MPD | dbSNP | MGI SNP Detail
49,rs30148525 MPD | dbSNP | MGI SNP Detail
50,rs6222950 MPD | dbSNP | MGI SNP Detail
51,SNP ID (dbSNP Build 137)
52,rs6223561 MPD | dbSNP | MGI SNP Detail
53,rs6224672 MPD | dbSNP | MGI SNP Detail
54,rs6225173 MPD | dbSNP | MGI SNP Detail
55,rs6225190 MPD | dbSNP | MGI SNP Detail
56,rs30216453 MPD | dbSNP | MGI SNP Detail
57,rs30417834 MPD | dbSNP | MGI SNP Detail
58,rs30148527 MPD | dbSNP | MGI SNP Detail
59,rs47858897 MPD | dbSNP | MGI SNP Detail
60,rs30148529 MPD | dbSNP | MGI SNP Detail
61,rs51879106 MPD | dbSNP | MGI SNP Detail
62,rs30913655 MPD | dbSNP | MGI SNP Detail
63,rs30313651 MPD | dbSNP | MGI SNP Detail
64,rs29864676 MPD | dbSNP | MGI SNP Detail
65,rs30367566 MPD | dbSNP | MGI SNP Detail
66,rs30850269 MPD | dbSNP | MGI SNP Detail
67,rs29874173 MPD | dbSNP | MGI SNP Detail
68,rs30179939 MPD | dbSNP | MGI SNP Detail
