id,title
0,accent-height
1,accumulate
2,additive
3,alignment-baseline
4,alphabetic
5,amplitude
6,arabic-form
7,ascent
8,attributeName
9,attributeType
10,azimuth
11,baseFrequency
12,baseProfile
13,baseline-shift
14,bbox
15,begin
16,bias
17,by
18,calcMode
19,cap-height
20,class
21,clip
22,clip-path
23,clip-rule
24,clipPathUnits
25,color
26,color-interpolation
27,color-interpolation-filters
28,color-profile
29,color-rendering
30,content
31,contentScriptType
32,contentStyleType
33,cursor
34,cx
35,cx
36,cy
37,cy
38,d
39,d
40,descent
41,diffuseConstant
42,direction
43,display
44,divisor
45,dominant-baseline
46,dur
47,dx
48,dx
49,dy
50,dy
51,edgeMode
52,elevation
53,enable-background
54,end
55,exponent
56,externalResourcesRequired
57,fill
58,fill
59,fill-opacity
60,fill-rule
61,filter
62,filterRes
63,filterUnits
64,flood-color
65,flood-opacity
66,font
67,font-family
68,font-family
69,font-size
70,font-size
71,font-size-adjust
72,font-stretch
73,font-stretch
74,font-style
75,font-style
76,font-variant
77,font-variant
78,font-weight
79,font-weight
80,format
81,from
82,fx
83,fy
84,g1
85,g2
86,glyph-name
87,glyph-orientation-horizontal
88,glyph-orientation-vertical
89,glyphRef
90,gradientTransform
91,gradientUnits
92,hanging
93,height
94,height
95,height
96,height
97,height
98,height
99,height
100,horiz-adv-x
101,horiz-origin-x
102,horiz-origin-y
103,id
104,ideographic
105,image-rendering
106,in
107,in2
108,intercept
109,k
110,k1
111,k2
112,k3
113,k4
114,kernelMatrix
115,kernelUnitLength
116,kerning
117,keyPoints
118,keySplines
119,keyTimes
120,lang
121,lengthAdjust
122,letter-spacing
123,lighting-color
124,limitingConeAngle
125,local
126,marker-end
127,marker-mid
128,marker-start
129,markerHeight
130,markerUnits
131,markerWidth
132,mask
133,maskContentUnits
134,maskUnits
135,mathematical
136,max
137,media
138,method
139,min
140,mode
141,name
142,name
143,numOctaves
144,offset
145,offset
146,onabort
147,onactivate
148,onbegin
149,onclick
150,onend
151,onerror
152,onfocusin
153,onfocusout
154,onload
155,onmousedown
156,onmousemove
157,onmouseout
158,onmouseover
159,onmouseup
160,onrepeat
161,onresize
162,onscroll
163,onunload
164,onzoom
165,opacity
166,operator
167,order
168,orient
169,orientation
170,origin
171,overflow
172,overline-position
173,overline-thickness
174,panose-1
175,path
176,pathLength
177,patternContentUnits
178,patternTransform
179,patternUnits
180,pointer-events
181,points
182,pointsAtX
183,pointsAtY
184,pointsAtZ
185,preserveAlpha
186,preserveAspectRatio
187,preserveAspectRatio
188,preserveAspectRatio
189,preserveAspectRatio
190,primitiveUnits
191,r
192,r
193,radius
194,refX
195,refY
196,rendering-intent
197,repeatCount
198,repeatDur
199,requiredExtensions
200,requiredFeatureList
201,requiredFeatures
202,restart
203,result
204,rotate
205,rotate
206,rx
207,ry
208,scale
209,seed
210,shape-rendering
211,slope
212,slope
213,spacing
214,specularConstant
215,specularExponent
216,spreadMethod
217,startOffset
218,stdDeviation
219,stemh
220,stemv
221,stitchTiles
222,stop-color
223,stop-opacity
224,strikethrough-position
225,strikethrough-thickness
226,stroke
227,stroke-dasharray
228,stroke-dashoffset
229,stroke-linecap
230,stroke-linejoin
231,stroke-miterlimit
232,stroke-opacity
233,stroke-width
234,style
235,surfaceScale
236,systemLanguage
237,tableValues
238,target
239,targetX
240,targetY
241,text-anchor
242,text-decoration
243,text-rendering
244,textLength
245,title
246,to
247,transform
248,transform
249,transform
250,transform
251,transform
252,type
253,type
254,type
255,type
256,type
257,type
258,u1
259,u2
260,underline-position
261,underline-thickness
262,unicode
263,unicode-bidi
264,unicode-range
265,units-per-em
266,v-alphabetic
267,v-hanging
268,v-ideographic
269,v-mathematical
270,values
271,values
272,version
273,vert-adv-y
274,vert-origin-x
275,vert-origin-y
276,viewBox
277,viewBox
278,viewBox
279,viewTarget
280,visibility
281,width
282,width
283,width
284,width
285,width
286,width
287,width
288,widths
289,word-spacing
290,writing-mode
291,x
292,x
293,x
294,x
295,x
296,x
297,x
298,x
299,x-height
300,x1
301,x1
302,x2
303,x2
304,xChannelSelector
305,xlink:actuate
306,xlink:actuate
307,xlink:arcrole
308,xlink:href
309,xlink:role
310,xlink:show
311,xlink:title
312,xlink:type
313,xml:base
314,xml:lang
315,xml:space
316,y
317,y
318,y
319,y
320,y
321,y
322,y
323,y
324,y1
325,y1
326,y2
327,y2
328,yChannelSelector
329,z
330,zoomAndPan
331,zoomAndPan
