id,title
0,honorific_prefix
1,name
2,honorific_suffix
3,native_name
4,native_name_lang
5,image
6,image_size (imagesize)
7,alt
8,caption
9,birth_name
10,birth_date
11,birth_place
12,disappeared_date
13,disappeared_place
14,disappeared_status
15,death_date
16,death_place
17,death_cause
18,body_discovered
19,resting_place
20,resting_place_coordinates
21,monuments
22,residence
23,nationality
24,other_names
25,ethnicity
26,citizenship
27,education
28,alma_mater
29,occupation
30,years_active
31,employer
32,organization
33,agent
34,known_for (known)
35,notable_works
36,style
37,influences
38,influenced
39,home_town
40,salary
41,net_worth
42,height
43,weight
44,television
45,title
46,term
47,predecessor
48,successor
49,party
50,movement
51,opponents
52,boards
53,religion
54,denomination
55,criminal_charge criminal_penalty criminal_status
56,spouse
57,partner
58,children
59,parents
60,relatives (relations)
61,callsign
62,awards
63,signature
64,signature_alt
65,signature_size
66,module module2 module3 module4 module5 module6
67,website
68,footnotes
69,box_width
