id,title
0,accent-height
1,accumulate
2,additive
3,alphabetic
4,amplitude
5,arabic-form
6,ascent
7,attributeName
8,attributeType
9,azimuth
10,Attribute name
11,bandwidth
12,baseFrequency
13,baseProfile
14,bbox
15,begin
16,bias
17,by
18,Attribute name
19,calcMode
20,cap-height
21,class
22,clipPathUnits
23,content
24,contentScriptType
25,contentStyleType
26,cx
27,cy
28,Attribute name
29,d
30,datatype
31,defaultAction
32,descent
33,diffuseConstant
34,direction
35,divisor
36,dur
37,dx
38,dy
39,Attribute name
40,edgeMode
41,editable
42,elevation
43,end
44,ev:event
45,event
46,exponent
47,externalResourcesRequired
48,Attribute name
49,fill
50,filterRes
51,filterUnits
52,focusable
53,focusHighlight
54,font-family
55,font-size
56,font-stretch
57,font-style
58,font-variant
59,font-weight
60,format
61,from
62,fx
63,fy
64,Attribute name
65,g1
66,g2
67,glyph-name
68,glyphRef
69,gradientTransform
70,gradientUnits
71,Attribute name
72,handler
73,hanging
74,height
75,horiz-adv-x
76,horiz-origin-x
77,horiz-origin-y
78,Attribute name
79,id
80,ideographic
81,in
82,in2
83,initialVisibility
84,intercept
85,Attribute name
86,k
87,k1
88,k2
89,k3
90,k4
91,kernelMatrix
92,kernelUnitLength
93,keyPoints
94,keySplines
95,keyTimes
96,Attribute name
97,lang
98,lengthAdjust
99,limitingConeAngle
100,local
101,Attribute name
102,markerHeight
103,markerUnits
104,markerWidth
105,maskContentUnits
106,maskUnits
107,mathematical
108,max
109,media
110,mediaCharacterEncoding
111,mediaContentEncodings
112,mediaSize
113,mediaTime
114,method
115,min
116,mode
117,Attribute name
118,name
119,nav-down
120,nav-down-left
121,nav-down-right
122,nav-left
123,nav-next
124,nav-prev
125,nav-right
126,nav-up
127,nav-up-left
128,nav-up-right
129,numOctaves
130,Attribute name
131,observer
132,offset
133,onabort
134,onactivate
135,onbegin
136,onclick
137,onend
138,onerror
139,onfocusin
140,onfocusout
141,onload
142,onmousedown
143,onmousemove
144,onmouseout
145,onmouseover
146,onmouseup
147,onrepeat
148,onresize
149,onscroll
150,onunload
151,onzoom
152,operator
153,order
154,orient
155,orientation
156,origin
157,overlay
158,overline-position
159,overline-thickness
160,Attribute name
161,panose-1
162,path
163,pathLength
164,patternContentUnits
165,patternTransform
166,patternUnits
167,phase
168,playbackOrder
169,points
170,pointsAtX
171,pointsAtY
172,pointsAtZ
173,preserveAlpha
174,preserveAspectRatio
175,primitiveUnits
176,propagate
177,property
178,Attribute name
179,r
180,radius
181,refX
182,refY
183,rel
184,rendering-intent
185,repeatCount
186,repeatDur
187,requiredExtensions
188,requiredFeatures
189,requiredFonts
190,requiredFormats
191,resource
192,restart
193,result
194,rev
195,role
196,rotate
197,rx
198,ry
199,Attribute name
200,scale
201,seed
202,slope
203,slope
204,snapshotTime
205,spacing
206,specularConstant
207,specularExponent
208,spreadMethod
209,startOffset
210,stdDeviation
211,stemh
212,stemv
213,stitchTiles
214,strikethrough-position
215,strikethrough-thickness
216,style
217,surfaceScale
218,syncBehavior
219,syncBehaviorDefault
220,syncMaster
221,syncTolerance
222,syncToleranceDefault
223,systemLanguage
224,Attribute name
225,tableValues
226,target
227,target
228,targetX
229,targetY
230,textLength
231,timelineBegin
232,title
233,to
234,transform
235,transformBehavior
236,type
237,typeof
238,Attribute name
239,u1
240,u2
241,underline-position
242,underline-thickness
243,unicode
244,unicode-range
245,units-per-em
246,Attribute name
247,v-alphabetic
248,v-hanging
249,v-ideographic
250,v-mathematical
251,values
252,version
253,vert-adv-y
254,vert-origin-x
255,vert-origin-y
256,viewBox
257,viewTarget
258,Attribute name
259,width
260,widths
261,Attribute name
262,x
263,x-height
264,x1
265,x1
266,x2
267,x2
268,xChannelSelector
269,xlink:actuate
270,xlink:arcrole
271,xlink:href
272,xlink:role
273,xlink:show
274,xlink:title
275,xlink:type
276,xml:base
277,xml:id
278,xml:lang
279,xml:space
280,Attribute name
281,y
282,y1
283,y1
284,y2
285,y2
286,yChannelSelector
287,Attribute name
288,z
289,zoomAndPan
