id,title
0,active
1,article_separator
2,author
3,bannerfooter
4,bannergroup
5,bannerheader
6,banneritem
7,blog
8,blog_more
9,blogsection
10,breadcrumbs
11,button
12,buttonheading
13,clr
14,componentheading
15,content_email
16,content_rating
17,content_vote
18,contentdescription
19,contentheading
20,contentpagetitle
21,contentpane
22,contentpaneopen
23,contenttoc
24,createdate
25,created-date
26,current
27,form-login
28,modlgn_passwd
29,form-login-username
30,form-login-password
31,modlgn_remember
32,hasTip
33,input
34,inputbox
35,intro
36,latestnews
37,loclink
38,mainlevel
39,menu
40,message
41,metadata
42,modifydate
43,moduletable
44,mosimage
45,mostread
46,newsfeed
47,outline
48,pagenav
49,pagenav_next
50,pagenav_prev
51,pagenavbar
52,pagenavcounter
53,pagination
54,pathway
55,pollstableborder
56,readon
57,searchbox
58,search
59,searchintro
60,sections
61,sectiontable_footer
62,sectiontableentry1
63,sectiontableentry2
64,sectiontablefooter
65,sectiontableheader
66,small
67,sublevel
68,title
69,wrapper
