candidate_table,candidate_column,similarity_score
ClericalAdministrativeRegion_right,title,0.682636022567749
HistoricBuilding_right,title,0.5467409491539001
HistoricBuilding_left,title,0.5413476824760437
ChristianBishop_left,title,0.5124046206474304
Legislature_right,title,0.5105278491973877
Country_right,title,0.5062174201011658
Legislature_left,title,0.5046046376228333
ChristianBishop_right,title,0.5010572075843811
Hospital_right,title,0.49331551790237427
Country_left,title,0.49126702547073364
BasketballTeam_right,title,0.4891807436943054
TelevisionStation_right,title,0.4853842258453369
ShoppingMall_right,title,0.4849691689014435
Song_left,title,0.4845048487186432
EthnicGroup_left,title,0.4839709401130676
EthnicGroup_right,title,0.4819084405899048
Reptile_right,title,0.48122188448905945
NaturalEvent_left,title,0.48059019446372986
PoliticalParty_right,title,0.47947126626968384
RailwayLine_left,title,0.47882431745529175
Election_left,title,0.4784523844718933
PoliticalParty_left,title,0.47818097472190857
GivenName_left,title,0.47729766368865967
BasketballTeam_left,title,0.4767400026321411
Monarch_left,title,0.4746357202529907
Reptile_left,title,0.4745505750179291
RailwayLine_right,title,0.47412553429603577
Stadium_right,title,0.47407403588294983
NaturalEvent_right,title,0.473202109336853
Artwork_right,title,0.472003698348999
ShoppingMall_left,title,0.4718277156352997
GovernmentAgency_left,title,0.47111034393310547
Election_right,title,0.4703558683395386
Artwork_left,title,0.47026005387306213
Wrestler_left,title,0.468860387802124
GovernmentAgency_right,title,0.4683780372142792
GivenName_right,title,0.4683726131916046
Noble_right,title,0.4678400456905365
Hospital_left,title,0.4672979712486267
SportFacility_left,title,0.4672752916812897
Amphibian_left,title,0.4667695462703705
SoccerLeague_left,title,0.4662543833255768
Election_right,id,0.4654906690120697
Stadium_left,title,0.46540701389312744
TelevisionStation_left,title,0.46528688073158264
BasketballTeam_left,id,0.4647403359413147
EthnicGroup_right,id,0.46452465653419495
PoliticalParty_right,id,0.46440091729164124
ChristianBishop_right,id,0.46440091729164124
NaturalEvent_left,id,0.46425721049308777
